mese,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,nome_partenza,nome_arrivo
2026-01,IC,S06421,S08409,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0.5,0.5,0.9,0.95,FIRENZE SANTA MARIA NOVELLA,ROMA TERMINI
2026-01,IC,S06725,S01700,8,8,0,0,0,0,3,5,0,5,1,1,0,0,66,0,66,8.25,6.5,13.799999999999997,19.39999999999999,LIVORNO CENTRALE,MILANO CENTRALE
2026-01,IC,S07004,S08409,2,2,0,0,0,0,0,1,1,1,0,0,0,0,8,1,7,3.5,3.5,7.1000000000000005,7.55,PERUGIA,ROMA TERMINI
2026-01,IC,S07113,S08409,4,4,0,0,0,0,1,1,2,1,1,0,0,0,12,14,-2,-0.5,-2.0,8.000000000000002,9.499999999999996,ANCONA,ROMA TERMINI
2026-01,IC,S07226,S01700,2,2,0,0,0,0,0,1,1,1,1,1,1,0,36,6,30,15.0,15.0,31.8,33.9,TERNI,MILANO CENTRALE
2026-01,IC,S07810,S01700,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9,0,9,4.5,4.5,6.5,6.75,PESCARA,MILANO CENTRALE
2026-01,IC,S08409,S03317,3,3,0,0,0,0,2,0,1,0,0,0,0,0,8,3,5,1.6666666666666667,4.0,4.0,4.0,ROMA TERMINI,TRIESTE CENTRALE
2026-01,IC,S08409,S04501,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,10,-10,-5.0,-5.0,-4.2,-4.1,ROMA TERMINI,VENTIMIGLIA
2026-01,IC,S08409,S06421,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,5,-3,-1.5,-1.5,1.3000000000000003,1.6499999999999997,ROMA TERMINI,FIRENZE SANTA MARIA NOVELLA
2026-01,IC,S08409,S07004,2,2,0,0,0,0,0,2,0,2,2,1,0,0,32,0,32,16.0,16.0,18.4,18.7,ROMA TERMINI,PERUGIA
2026-01,IC,S08409,S07113,4,4,0,0,0,0,3,0,1,0,0,0,0,0,3,1,2,0.5,0.5,1.7000000000000002,1.8499999999999996,ROMA TERMINI,ANCONA
2026-01,IC,S08409,S09211,2,2,0,0,0,0,0,2,0,2,0,0,0,0,14,0,14,7.0,7.0,7.8,7.9,ROMA TERMINI,CASERTA
2026-01,IC,S08409,S09818,2,2,0,0,0,0,1,1,0,1,0,0,0,0,7,0,7,3.5,3.5,4.7,4.85,ROMA TERMINI,SALERNO
2026-01,IC,S08409,S11461,1,1,0,0,0,0,0,1,0,1,1,1,1,1,106,0,106,106.0,106.0,106.0,106.0,ROMA TERMINI,METAPONTO
2026-01,IC,S08409,S11465,3,3,0,0,0,0,0,1,2,1,1,1,0,0,21,10,11,3.6666666666666665,-5.0,15.8,18.4,ROMA TERMINI,TARANTO
2026-01,IC,S08409,S11781,8,8,0,0,0,0,1,4,3,4,2,2,2,0,81,22,59,7.375,5.5,30.6,31.299999999999997,ROMA TERMINI,REGGIO DI CALABRIA CENTRALE
2026-01,IC,S08409,S12002,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4,3,1,0.5,0.5,3.3000000000000003,3.6499999999999995,ROMA TERMINI,PALERMO CENTRALE
2026-01,IC,S08409,S12301,4,4,0,0,0,0,2,2,0,2,2,2,1,1,192,0,192,48.0,13.5,123.00000000000003,143.99999999999994,ROMA TERMINI,MESSINA CENTRALE
2026-01,IC,S08409,S12349,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ROMA TERMINI,SIRACUSA
2026-01,IC,S09211,S08409,2,2,0,0,0,0,0,1,1,1,1,1,1,0,54,3,51,25.5,25.5,48.300000000000004,51.15,CASERTA,ROMA TERMINI
2026-01,IC,S09218,S01700,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,-6,-6.0,-6.0,-6.0,-6.0,NAPOLI CENTRALE,MILANO CENTRALE
2026-01,IC,S09218,S04725,2,2,0,0,0,0,1,1,0,1,1,1,0,0,17,0,17,8.5,8.5,14.5,15.25,NAPOLI CENTRALE,SESTRI LEVANTE
2026-01,IC,S09218,S06419,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,NAPOLI CENTRALE,FIRENZE CASTELLO
2026-01,IC,S09818,S00219,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,-2,-1.0,-1.0,-1.0,-1.0,SALERNO,TORINO PORTA NUOVA
2026-01,IC,S09818,S01700,2,2,0,0,0,0,0,1,1,1,0,0,0,0,7,4,3,1.5,1.5,5.9,6.449999999999999,SALERNO,MILANO CENTRALE
2026-01,IC,S09818,S08409,2,2,0,0,0,0,0,1,1,1,1,1,1,0,35,2,33,16.5,16.5,31.3,33.15,SALERNO,ROMA TERMINI
2026-01,IC,S11119,S01700,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,-2,-1.0,-1.0,-0.19999999999999996,-0.10000000000000009,BARI CENTRALE,MILANO CENTRALE
2026-01,IC,S11119,S11774,2,2,0,0,0,0,0,2,0,2,1,1,1,0,39,0,39,19.5,19.5,31.1,32.55,BARI CENTRALE,VILLA S.GIOVANNI
2026-01,IC,S11145,S00219,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,LECCE,TORINO PORTA NUOVA
2026-01,IC,S11145,S01700,6,6,0,0,0,0,0,2,4,2,1,1,1,0,47,20,27,4.5,-4.0,23.5,32.25,LECCE,MILANO CENTRALE
2026-01,IC,S11145,S02026,2,2,0,0,0,0,0,1,1,1,0,0,0,0,6,1,5,2.5,2.5,5.3,5.6499999999999995,LECCE,BOLZANO
2026-01,IC,S11145,S11781,2,2,0,0,0,0,1,1,0,1,1,1,0,0,19,0,19,9.5,9.5,15.5,16.25,LECCE,REGGIO DI CALABRIA CENTRALE
2026-01,IC,S11461,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,METAPONTO,ROMA TERMINI
2026-01,IC,S11465,S08409,3,3,0,0,0,0,2,1,0,1,1,1,1,1,65,0,65,21.666666666666668,2.0,50.800000000000004,56.89999999999999,TARANTO,ROMA TERMINI
2026-01,IC,S11774,S11119,2,2,0,0,0,0,0,1,1,1,1,1,0,0,20,6,14,7.0,7.0,17.4,18.7,VILLA S.GIOVANNI,BARI CENTRALE
2026-01,IC,S11781,S08409,8,8,0,0,0,0,4,2,2,2,2,2,1,0,53,6,47,5.875,0.0,22.199999999999996,27.099999999999994,REGGIO DI CALABRIA CENTRALE,ROMA TERMINI
2026-01,IC,S11781,S11145,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,6,-5,-2.5,-2.5,0.30000000000000016,0.6499999999999997,REGGIO DI CALABRIA CENTRALE,LECCE
2026-01,IC,S12002,S12301,8,8,0,0,0,0,3,1,4,1,1,1,1,0,55,22,33,4.125,-1.5,16.89999999999999,35.449999999999974,PALERMO CENTRALE,MESSINA CENTRALE
2026-01,IC,S12301,S01700,2,2,0,0,0,0,1,1,0,1,1,1,1,1,77,0,77,38.5,38.5,66.9,70.45,MESSINA CENTRALE,MILANO CENTRALE
2026-01,IC,S12301,S08409,4,4,0,0,0,0,1,1,2,1,1,1,0,0,16,7,9,2.25,0.0,10.800000000000002,12.899999999999995,MESSINA CENTRALE,ROMA TERMINI
2026-01,IC,S12301,S12002,6,6,0,0,0,0,3,2,1,2,1,1,0,0,24,6,18,3.0,0.0,12.0,13.5,MESSINA CENTRALE,PALERMO CENTRALE
2026-01,IC,S12301,S12349,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MESSINA CENTRALE,SIRACUSA
2026-01,IC,S12349,S08409,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SIRACUSA,ROMA TERMINI
2026-01,ICN,S00219,S09818,4,4,0,0,0,0,0,2,2,2,0,0,0,0,10,2,8,2.0,2.0,5.0,5.0,TORINO PORTA NUOVA,SALERNO
2026-01,ICN,S00219,S11145,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9,0,9,4.5,4.5,4.9,4.95,TORINO PORTA NUOVA,LECCE
2026-01,ICN,S00219,S11781,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,TORINO PORTA NUOVA,REGGIO DI CALABRIA CENTRALE
2026-01,ICN,S01700,S11145,3,3,0,0,0,0,1,1,1,1,1,1,0,0,20,5,15,5.0,3.0,14.200000000000001,15.599999999999998,MILANO CENTRALE,LECCE
2026-01,ICN,S03317,S08409,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,47,-47,-23.5,-23.5,-23.1,-23.05,TRIESTE CENTRALE,ROMA TERMINI
2026-01,ICN,S08409,S03317,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,11,-11,-5.5,-5.5,-5.1,-5.05,ROMA TERMINI,TRIESTE CENTRALE
2026-01,ICN,S09818,S00219,4,4,0,0,0,0,2,1,1,1,0,0,0,0,11,3,8,2.0,3.0,4.7,4.85,SALERNO,TORINO PORTA NUOVA
2026-01,ICN,S11145,S01700,4,4,0,0,0,0,1,2,1,2,1,1,1,0,54,1,53,13.25,3.0,35.400000000000006,41.69999999999999,LECCE,MILANO CENTRALE
2026-01,ICN,S11781,S00219,2,2,0,0,0,0,0,1,1,1,1,0,0,0,13,1,12,6.0,6.0,11.6,12.299999999999999,REGGIO DI CALABRIA CENTRALE,TORINO PORTA NUOVA
2026-01,ICN,S12002,S12301,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4,6,-2,-1.0,-1.0,3.0,3.4999999999999996,PALERMO CENTRALE,MESSINA CENTRALE
2026-01,ICN,S12301,S12002,2,2,0,0,0,0,0,1,1,1,1,1,1,1,112,17,95,47.5,47.5,99.10000000000001,105.55,MESSINA CENTRALE,PALERMO CENTRALE
2026-01,MET,S09101,S09103,8,8,0,0,0,0,1,0,7,0,0,0,0,0,1,25,-24,-3.0,-3.0,-1.8000000000000007,-0.40000000000000213,POZZUOLI SOLFATARA,NAPOLI CAMPI FLEGREI
2026-01,MET,S09101,S09110,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3,4,-1,-0.5,-0.5,2.3000000000000003,2.6499999999999995,POZZUOLI SOLFATARA,NAPOLI GIANTURCO
2026-01,MET,S09101,S09800,118,118,0,0,0,0,69,3,46,3,0,0,0,0,95,68,27,0.2288135593220339,0.0,2.0,3.1499999999999915,POZZUOLI SOLFATARA,NAPOLI S.GIOVANNI BARRA
2026-01,MET,S09103,S09101,4,4,0,0,0,0,3,1,0,1,0,0,0,0,14,0,14,3.5,3.5,4.7,4.85,NAPOLI CAMPI FLEGREI,POZZUOLI SOLFATARA
2026-01,MET,S09103,S09211,22,22,0,0,0,0,14,7,1,7,1,0,0,0,81,2,79,3.590909090909091,3.0,6.900000000000002,8.899999999999999,NAPOLI CAMPI FLEGREI,CASERTA
2026-01,MET,S09103,S09756,8,8,0,0,0,0,8,0,0,0,0,0,0,0,4,0,4,0.5,0.0,2.0,2.0,NAPOLI CAMPI FLEGREI,CASTELLAMMARE DI STABIA
2026-01,MET,S09103,S09800,13,13,0,0,0,0,6,2,5,2,1,0,0,0,23,5,18,1.3846153846153846,0.0,7.0000000000000036,9.199999999999996,NAPOLI CAMPI FLEGREI,NAPOLI S.GIOVANNI BARRA
2026-01,MET,S09103,S09806,6,6,0,0,0,0,4,1,1,1,0,0,0,0,16,1,15,2.5,2.5,4.5,5.25,NAPOLI CAMPI FLEGREI,TORRE ANNUNZIATA CENTRALE
2026-01,MET,S09103,S09818,55,55,0,0,0,0,10,7,38,7,4,2,0,0,97,156,-59,-1.0727272727272728,-3.0,5.0,10.599999999999994,NAPOLI CAMPI FLEGREI,SALERNO
2026-01,MET,S09110,S09103,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-1.2,-1.1,NAPOLI GIANTURCO,NAPOLI CAMPI FLEGREI
2026-01,MET,S09211,S09101,2,2,0,0,0,0,1,1,0,1,0,0,0,0,6,0,6,3.0,3.0,4.6,4.8,CASERTA,POZZUOLI SOLFATARA
2026-01,MET,S09211,S09103,24,24,0,0,0,0,11,2,11,2,2,1,1,0,84,16,68,2.8333333333333335,1.0,4.0,9.099999999999987,CASERTA,NAPOLI CAMPI FLEGREI
2026-01,MET,S09800,S09101,124,124,0,0,0,0,58,2,64,2,0,0,0,0,83,111,-28,-0.22580645161290322,-1.0,2.0,3.0,NAPOLI S.GIOVANNI BARRA,POZZUOLI SOLFATARA
2026-01,MET,S09800,S09103,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,16,-16,-2.6666666666666665,-2.5,-1.0,-1.0,NAPOLI S.GIOVANNI BARRA,NAPOLI CAMPI FLEGREI
2026-01,MET,S09806,S09103,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,12,-12,-2.0,-2.0,-1.0,-1.0,TORRE ANNUNZIATA CENTRALE,NAPOLI CAMPI FLEGREI
2026-01,MET,S09818,S09103,58,58,0,0,0,0,15,5,38,5,4,1,0,0,96,83,13,0.22413793103448276,-1.0,3.0,11.0,SALERNO,NAPOLI CAMPI FLEGREI
2026-01,REG,N00024,S01066,30,30,0,0,0,0,11,18,1,18,12,6,1,0,277,3,274,9.133333333333333,7.5,16.1,23.599999999999966,VARESE NORD,MILANO CADORNA
2026-01,REG,N00024,S01747,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.8,1.9,VARESE NORD,LAVENO MOMBELLO LAGO
2026-01,REG,N00025,S01066,2,2,0,0,0,0,0,2,0,2,1,1,0,0,34,0,34,17.0,17.0,25.8,26.9,VARESE CASBENO,MILANO CADORNA
2026-01,REG,N00055,S01066,31,31,0,0,0,0,15,16,0,16,8,4,2,0,267,0,267,8.612903225806452,5.0,20.0,37.5,NOVARA NORD,MILANO CADORNA
2026-01,REG,N00066,S01820,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MEDA,MILANO ROGOREDO
2026-01,REG,N00068,S01066,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5,0,5,2.5,2.5,3.7,3.8499999999999996,MARIANO COMENSE,MILANO CADORNA
2026-01,REG,N00074,S01066,12,12,0,0,0,0,4,8,0,8,5,3,0,0,110,0,110,9.166666666666666,8.0,17.9,20.249999999999996,ERBA,MILANO CADORNA
2026-01,REG,N00079,N00066,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ASSO,MEDA
2026-01,REG,N00079,S01066,27,27,0,0,0,0,7,20,0,20,11,7,2,0,276,0,276,10.222222222222221,8.0,19.0,28.09999999999999,ASSO,MILANO CADORNA
2026-01,REG,N00210,S01717,13,13,0,0,0,0,9,4,0,4,2,2,0,0,62,0,62,4.769230769230769,1.0,14.000000000000007,21.19999999999998,ISEO,BRESCIA
2026-01,REG,N00217,S01717,2,2,0,0,0,0,1,1,0,1,1,0,0,0,15,0,15,7.5,7.5,12.7,13.35,PISOGNE,BRESCIA
2026-01,REG,N00226,S01717,4,4,0,0,0,0,2,1,1,1,0,0,0,0,5,1,4,1.0,0.0,3.500000000000001,4.249999999999998,BRENO,BRESCIA
2026-01,REG,N00235,N00211,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,EDOLO,PILZONE
2026-01,REG,N00235,S01717,23,23,0,0,0,0,6,17,0,17,8,5,1,0,221,0,221,9.608695652173912,7.0,20.0,20.9,EDOLO,BRESCIA
2026-01,REG,S00016,S00248,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9,0,9,4.5,4.5,5.7,5.85,BORGOMANERO,NOVARA
2026-01,REG,S00034,S00245,2,2,0,0,0,0,1,1,0,1,0,0,0,0,11,0,11,5.5,5.5,6.7,6.85,MORTARA,VERCELLI
2026-01,REG,S00034,S00248,8,8,0,0,0,0,0,0,8,0,0,0,0,0,0,39,-39,-4.875,-4.5,-3.7,-3.3500000000000005,MORTARA,NOVARA
2026-01,REG,S00034,S00314,14,14,0,0,0,0,3,1,10,1,1,1,0,0,21,33,-12,-0.8571428571428571,-3.0,3.100000000000003,8.199999999999996,MORTARA,CASALE MONFERRATO
2026-01,REG,S00034,S00470,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4,2,2,1.0,1.0,3.4000000000000004,3.6999999999999997,MORTARA,ALESSANDRIA
2026-01,REG,S00034,S01630,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,3,-3,-1.5,-1.5,-0.29999999999999993,-0.15000000000000013,MORTARA,MILANO S.CRISTOFORO
2026-01,REG,S00034,S01820,34,34,0,0,0,0,20,11,3,11,2,1,0,0,145,3,142,4.176470588235294,4.0,7.0,9.699999999999996,MORTARA,MILANO ROGOREDO
2026-01,REG,S00034,S01860,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,MORTARA,PAVIA
2026-01,REG,S00039,S01860,2,2,0,0,0,0,1,1,0,1,0,0,0,0,10,0,10,5.0,5.0,6.6,6.8,TORREBERETTI,PAVIA
2026-01,REG,S00070,S00074,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,BIELLA S.PAOLO,SALUSSOLA
2026-01,REG,S00070,S00240,28,28,0,0,0,0,22,5,1,5,3,3,0,0,120,1,119,4.25,2.0,10.700000000000006,19.599999999999994,BIELLA S.PAOLO,SANTHIA\'
2026-01,REG,S00070,S00248,32,32,0,0,0,0,22,4,6,4,1,1,0,0,74,7,67,2.09375,1.0,4.900000000000002,5.0,BIELLA S.PAOLO,NOVARA
2026-01,REG,S00070,S00452,4,4,0,0,0,0,0,1,3,1,0,0,0,0,6,7,-1,-0.25,-2.0,3.6000000000000014,4.799999999999997,BIELLA S.PAOLO,TORINO LINGOTTO
2026-01,REG,S00074,S00240,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9,0,9,9.0,9.0,9.0,9.0,SALUSSOLA,SANTHIA\'
2026-01,REG,S00154,S00219,26,26,0,0,0,0,13,12,1,12,3,1,0,0,135,2,133,5.115384615384615,4.0,9.0,10.75,IVREA,TORINO PORTA NUOVA
2026-01,REG,S00154,S00232,6,6,0,0,0,0,5,1,0,1,0,0,0,0,24,0,24,4.0,4.0,4.5,4.75,IVREA,CHIVASSO
2026-01,REG,S00154,S00248,22,22,0,0,0,0,9,7,6,7,2,1,1,0,87,20,67,3.0454545454545454,1.5,6.900000000000002,9.849999999999998,IVREA,NOVARA
2026-01,REG,S00202,S00219,29,29,0,0,0,0,12,3,14,3,1,0,0,0,45,38,7,0.2413793103448276,0.0,4.199999999999999,5.0,BARDONECCHIA,TORINO PORTA NUOVA
2026-01,REG,S00204,S00219,1,1,0,0,0,0,0,1,0,1,1,1,0,0,19,0,19,19.0,19.0,19.0,19.0,OULX CESANA CLAVIERE SESTRIERE,TORINO PORTA NUOVA
2026-01,REG,S00205,S00219,6,6,0,0,0,0,0,2,4,2,1,1,1,0,39,7,32,5.333333333333333,-1.0,19.5,24.75,SALBERTRAND,TORINO PORTA NUOVA
2026-01,REG,S00208,S00219,4,4,0,0,0,0,1,0,3,0,0,0,0,0,4,8,-4,-1.0,-2.0,2.200000000000001,3.099999999999998,BUSSOLENO,TORINO PORTA NUOVA
2026-01,REG,S00219,S00154,26,26,0,0,0,0,10,7,9,7,2,1,1,0,98,16,82,3.1538461538461537,2.0,8.0,10.25,TORINO PORTA NUOVA,IVREA
2026-01,REG,S00219,S00202,30,30,0,0,0,0,8,4,18,4,2,1,1,0,89,43,46,1.5333333333333334,-1.0,5.100000000000001,9.84999999999998,TORINO PORTA NUOVA,BARDONECCHIA
2026-01,REG,S00219,S00205,6,6,0,0,0,0,2,0,4,0,0,0,0,0,3,6,-3,-0.5,-1.0,1.5,1.75,TORINO PORTA NUOVA,SALBERTRAND
2026-01,REG,S00219,S00208,4,4,0,0,0,0,3,0,1,0,0,0,0,0,2,3,-1,-0.25,0.0,1.4000000000000004,1.6999999999999993,TORINO PORTA NUOVA,BUSSOLENO
2026-01,REG,S00219,S00248,2,2,0,0,0,0,0,1,1,1,1,0,0,0,14,2,12,6.0,6.0,12.4,13.2,TORINO PORTA NUOVA,NOVARA
2026-01,REG,S00219,S00260,36,36,0,0,0,0,17,6,13,6,3,0,0,0,79,24,55,1.5277777777777777,0.5,8.0,11.75,TORINO PORTA NUOVA,SUSA
2026-01,REG,S00219,S00462,2,2,0,0,0,0,1,1,0,1,0,0,0,0,10,0,10,5.0,5.0,5.8,5.9,TORINO PORTA NUOVA,ASTI
2026-01,REG,S00219,S00470,10,10,0,0,0,0,5,0,5,0,0,0,0,0,10,17,-7,-0.7,-1.0,3.0999999999999996,3.549999999999999,TORINO PORTA NUOVA,ALESSANDRIA
2026-01,REG,S00219,S00606,2,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,6,3.0,3.0,3.8,3.9,TORINO PORTA NUOVA,FOSSANO
2026-01,REG,S00219,S00610,20,20,0,0,0,0,8,6,6,6,2,2,1,0,91,13,78,3.9,1.5,9.500000000000021,23.400000000000006,TORINO PORTA NUOVA,CUNEO
2026-01,REG,S00219,S00742,2,2,0,0,0,0,0,2,0,2,0,0,0,0,14,0,14,7.0,7.0,7.0,7.0,TORINO PORTA NUOVA,CEVA
2026-01,REG,S00219,S00825,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,TORINO PORTA NUOVA,ALBA
2026-01,REG,S00219,S01645,8,8,0,0,0,0,5,2,1,2,0,0,0,0,25,4,21,2.625,2.0,6.199999999999999,7.599999999999998,TORINO PORTA NUOVA,MILANO PORTA GARIBALDI
2026-01,REG,S00219,S01700,29,29,0,0,0,0,8,15,6,15,3,1,0,0,142,12,130,4.482758620689655,5.0,8.399999999999999,11.199999999999996,TORINO PORTA NUOVA,MILANO CENTRALE
2026-01,REG,S00219,S04203,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,2.0,2.0,2.0,2.0,TORINO PORTA NUOVA,NOVI LIGURE
2026-01,REG,S00219,S04220,2,2,0,0,0,0,1,1,0,1,0,0,0,0,8,0,8,4.0,4.0,6.4,6.699999999999999,TORINO PORTA NUOVA,GENOVA SAMPIERDARENA
2026-01,REG,S00219,S04501,6,6,0,0,0,0,2,0,4,0,0,0,0,0,6,5,1,0.16666666666666666,-1.0,3.0,3.0,TORINO PORTA NUOVA,VENTIMIGLIA
2026-01,REG,S00219,S04700,16,16,0,0,0,0,4,2,10,2,1,0,0,0,28,58,-30,-1.875,-4.0,5.0,8.0,TORINO PORTA NUOVA,GENOVA PIAZZA PRINCIPE
2026-01,REG,S00219,S04702,10,10,0,0,0,0,1,0,9,0,0,0,0,0,1,51,-50,-5.0,-6.0,-0.8000000000000007,0.09999999999999787,TORINO PORTA NUOVA,GENOVA BRIGNOLE
2026-01,REG,S00219,S04801,12,12,0,0,0,0,4,5,3,5,1,0,0,0,38,4,34,2.8333333333333335,2.5,6.0,7.799999999999997,TORINO PORTA NUOVA,SAVONA
2026-01,REG,S00228,S00452,6,6,0,0,0,0,2,1,3,1,0,0,0,0,12,6,6,1.0,-0.5,6.0,7.5,TORINO STURA,TORINO LINGOTTO
2026-01,REG,S00228,S00462,30,30,0,0,0,0,11,8,11,8,3,1,0,0,92,19,73,2.433333333333333,1.5,9.100000000000001,10.549999999999997,TORINO STURA,ASTI
2026-01,REG,S00228,S00500,6,6,0,0,0,0,5,1,0,1,0,0,0,0,15,0,15,2.5,2.5,4.5,5.25,TORINO STURA,CHIERI
2026-01,REG,S00228,S00601,3,3,0,0,0,0,2,0,1,0,0,0,0,0,4,1,3,1.0,1.0,2.6,2.8,TORINO STURA,CARMAGNOLA
2026-01,REG,S00228,S00606,32,32,0,0,0,0,13,9,10,9,4,2,0,0,141,11,130,4.0625,2.0,12.600000000000009,18.499999999999993,TORINO STURA,FOSSANO
2026-01,REG,S00228,S00821,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,TORINO STURA,BRA
2026-01,REG,S00228,S00825,25,25,0,0,0,0,19,6,0,6,3,1,0,0,68,0,68,2.72,0.0,9.20000000000001,13.599999999999994,TORINO STURA,ALBA
2026-01,REG,S00232,S00154,8,8,0,0,0,0,4,1,3,1,0,0,0,0,11,5,6,0.75,1.0,3.5999999999999996,4.299999999999999,CHIVASSO,IVREA
2026-01,REG,S00232,S00248,4,4,0,0,0,0,2,0,2,0,0,0,0,0,7,4,3,0.75,0.5,3.7,3.8499999999999996,CHIVASSO,NOVARA
2026-01,REG,S00232,S00452,6,6,0,0,0,0,5,0,1,0,0,0,0,0,13,1,12,2.0,2.0,3.5,3.75,CHIVASSO,TORINO LINGOTTO
2026-01,REG,S00232,S00470,28,28,0,0,0,0,7,3,18,3,1,0,0,0,37,73,-36,-1.2857142857142858,-2.0,4.300000000000001,6.299999999999997,CHIVASSO,ALESSANDRIA
2026-01,REG,S00232,S00517,42,42,0,0,0,0,16,18,8,18,4,1,0,0,192,27,165,3.9285714285714284,4.0,9.0,11.899999999999991,CHIVASSO,PINEROLO
2026-01,REG,S00240,S00070,30,30,0,0,0,0,13,0,17,0,0,0,0,0,20,35,-15,-0.5,-1.0,3.0,3.0,SANTHIA\',BIELLA S.PAOLO
2026-01,REG,S00245,S00034,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,VERCELLI,MORTARA
2026-01,REG,S00245,S01860,26,26,0,0,0,0,15,7,4,7,2,1,0,0,88,8,80,3.076923076923077,2.0,6.5,10.0,VERCELLI,PAVIA
2026-01,REG,S00248,S00015,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,NOVARA,GOZZANO
2026-01,REG,S00248,S00016,2,2,0,0,0,0,1,1,0,1,0,0,0,0,10,0,10,5.0,5.0,5.8,5.9,NOVARA,BORGOMANERO
2026-01,REG,S00248,S00034,8,8,0,0,0,0,3,2,3,2,1,1,1,0,43,6,37,4.625,0.0,15.399999999999995,25.199999999999985,NOVARA,MORTARA
2026-01,REG,S00248,S00070,32,32,0,0,0,0,11,1,20,1,0,0,0,0,23,53,-30,-0.9375,-1.0,2.900000000000002,3.0,NOVARA,BIELLA S.PAOLO
2026-01,REG,S00248,S00154,20,20,0,0,0,0,16,4,0,4,1,1,0,0,82,0,82,4.1,3.0,7.200000000000003,9.450000000000006,NOVARA,IVREA
2026-01,REG,S00248,S00219,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,2,-1,-0.5,-0.5,0.7000000000000001,0.8499999999999999,NOVARA,TORINO PORTA NUOVA
2026-01,REG,S00248,S00232,8,8,0,0,0,0,2,1,5,1,0,0,0,0,7,9,-2,-0.25,-1.0,2.1999999999999993,3.599999999999998,NOVARA,CHIVASSO
2026-01,REG,S00248,S00470,12,12,0,0,0,0,6,1,5,1,0,0,0,0,14,12,2,0.16666666666666666,0.0,2.8000000000000007,5.2499999999999964,NOVARA,ALESSANDRIA
2026-01,REG,S00248,S01003,13,13,0,0,0,0,5,2,6,2,1,1,0,0,27,13,14,1.0769230769230769,0.0,6.200000000000003,10.599999999999987,NOVARA,DOMODOSSOLA
