mese,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,ruolo,nome_stazione
2026-01,REG,S01094,1,0,1,0,0,0,0,1,0,1,1,1,0,0,21.0,0.0,21.0,21.0,21.0,21.0,21.0,1,arrivo,LAMBRUGO - LURAGO D\'ERBA
2026-01,REG,S01113,78,76,2,0,0,0,38,37,3,37,11,8,2,0,484.0,7.0,477.0,6.115384615384615,4.0,13.899999999999991,23.299999999999983,2,arrivo,LUINO
2026-01,REG,S01113,78,76,2,0,0,0,18,38,22,38,22,18,4,2,700.0,48.0,652.0,8.35897435897436,4.0,20.3,24.349999999999923,2,partenza,LUINO
2026-01,REG,S01118,30,30,0,0,0,0,6,24,0,24,14,12,1,0,373.0,0.0,373.0,12.433333333333334,9.0,21.200000000000003,23.0,0,arrivo,LAVENO MOMBELLO
2026-01,REG,S01118,30,30,0,0,0,0,13,16,1,16,4,2,0,0,172.0,1.0,171.0,5.7,5.0,12.1,15.749999999999986,0,partenza,LAVENO MOMBELLO
2026-01,REG,S01137,68,68,0,0,0,0,46,17,5,17,5,1,1,0,210.0,10.0,200.0,2.9411764705882355,1.0,8.300000000000004,11.65,0,arrivo,BUSTO ARSIZIO NORD
2026-01,REG,S01137,70,69,1,0,0,0,36,11,23,11,4,0,0,0,140.0,50.0,90.0,1.2857142857142858,0.0,7.0,9.549999999999995,1,partenza,BUSTO ARSIZIO NORD
2026-01,REG,S01138,3,0,3,0,0,0,1,2,0,2,2,2,1,0,50.0,0.0,50.0,16.666666666666668,16.0,29.6,31.3,3,arrivo,FERNO - LONATE POZZOLO
2026-01,REG,S01144,2,0,2,0,0,0,0,2,0,2,1,1,0,0,30.0,0.0,30.0,15.0,15.0,19.8,20.4,2,arrivo,MORNAGO CIMBRO
2026-01,REG,S01144,2,0,2,0,0,0,0,2,0,2,2,2,1,0,62.0,0.0,62.0,31.0,31.0,34.2,34.6,2,partenza,MORNAGO CIMBRO
2026-01,REG,S01146,329,329,0,0,0,0,243,40,46,40,13,6,1,0,714.0,57.0,657.0,1.9969604863221884,1.0,5.0,8.0,0,arrivo,MALPENSA AEROPORTO TERMINAL 2
2026-01,REG,S01146,330,328,2,0,0,0,150,43,137,43,21,13,4,0,776.0,253.0,523.0,1.584848484848485,0.0,6.0,11.0,2,partenza,MALPENSA AEROPORTO TERMINAL 2
2026-01,REG,S01200,101,98,0,3,0,0,38,35,28,35,27,18,5,0,625.0,31.0,594.0,5.881188118811881,1.0,16.0,23.0,0,arrivo,PORTO CERESIO
2026-01,REG,S01200,100,97,0,3,0,0,21,22,57,22,8,4,4,0,323.0,151.0,172.0,1.72,-1.0,8.100000000000009,13.049999999999995,0,partenza,PORTO CERESIO
2026-01,REG,S01205,236,222,5,9,0,0,85,65,86,65,29,15,5,1,947.0,193.0,754.0,3.194915254237288,1.0,10.5,16.0,5,arrivo,VARESE
2026-01,REG,S01205,240,226,8,6,0,0,86,53,101,53,30,24,11,5,1227.0,185.0,1042.0,4.341666666666667,0.0,14.199999999999989,26.14999999999995,8,partenza,VARESE
2026-01,REG,S01301,247,239,3,5,0,0,68,13,166,13,7,4,1,0,271.0,345.0,-74.0,-0.2995951417004048,-1.0,3.0,4.699999999999989,3,arrivo,CHIASSO
2026-01,REG,S01301,216,209,3,4,0,0,99,42,75,42,9,2,0,0,490.0,122.0,368.0,1.7037037037037035,1.0,7.0,9.0,3,partenza,CHIASSO
2026-01,REG,S01307,419,410,5,4,0,0,209,67,143,67,17,9,1,0,962.0,218.0,744.0,1.775656324582339,1.0,6.0,9.0,5,arrivo,COMO S.GIOVANNI
2026-01,REG,S01307,412,402,7,3,0,0,155,58,199,58,16,10,3,1,861.0,361.0,500.0,1.2135922330097086,0.0,5.0,8.0,7,partenza,COMO S.GIOVANNI
2026-01,REG,S01308,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,arrivo,COMO CAMERLATA
2026-01,REG,S01308,40,40,0,0,0,0,15,2,23,2,1,0,0,0,38.0,49.0,-11.0,-0.275,-1.0,2.1000000000000014,3.299999999999983,0,partenza,COMO CAMERLATA
2026-01,REG,S01310,4,0,1,3,0,0,3,1,0,1,1,1,1,0,49.0,0.0,49.0,12.25,0.0,34.30000000000001,41.649999999999984,1,arrivo,PM ALBATE
2026-01,REG,S01310,8,3,0,5,0,0,5,0,3,0,0,0,0,0,0.0,17.0,-17.0,-2.125,0.0,0.0,0.0,0,partenza,PM ALBATE
2026-01,REG,S01315,1,0,1,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,1,arrivo,CARIMATE
2026-01,REG,S01315,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,partenza,CARIMATE
2026-01,REG,S01316,182,182,0,0,0,0,46,17,119,17,5,2,1,0,233.0,316.0,-83.0,-0.456043956043956,-2.0,3.9000000000000057,7.0,0,arrivo,CAMNAGO-LENTATE
2026-01,REG,S01316,181,180,1,0,0,0,99,69,13,69,21,9,5,1,964.0,13.0,951.0,5.254143646408839,3.0,11.0,14.0,1,partenza,CAMNAGO-LENTATE
2026-01,REG,S01318,13,11,2,0,0,0,7,3,3,3,2,2,0,0,61.0,6.0,55.0,4.230769230769231,2.0,13.400000000000006,18.19999999999999,2,arrivo,SEREGNO
2026-01,REG,S01318,8,6,2,0,0,0,0,2,6,2,1,1,1,0,38.0,14.0,24.0,3.0,-2.0,14.599999999999996,22.29999999999999,2,partenza,SEREGNO
2026-01,REG,S01322,12,8,4,0,0,0,6,2,4,2,2,2,1,0,87.0,7.0,80.0,6.666666666666667,2.0,24.70000000000001,36.44999999999999,4,arrivo,MONZA
2026-01,REG,S01322,12,8,4,0,0,0,7,3,2,3,1,0,0,0,37.0,4.0,33.0,2.75,1.5,5.9,9.599999999999994,4,partenza,MONZA
2026-01,REG,S01325,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1,arrivo,SESTO S.GIOVANNI
2026-01,REG,S01325,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,partenza,SESTO S.GIOVANNI
2026-01,REG,S01326,277,274,2,1,0,0,102,51,124,51,25,14,1,0,787.0,318.0,469.0,1.6931407942238268,0.0,8.0,14.599999999999966,2,arrivo,MILANO GRECO PIRELLI
2026-01,REG,S01326,265,264,1,0,0,0,69,46,150,46,22,10,0,0,606.0,445.0,161.0,0.6075471698113207,-1.0,7.0,12.0,1,partenza,MILANO GRECO PIRELLI
2026-01,REG,S01400,94,94,0,0,0,0,60,11,23,11,4,2,0,0,209.0,25.0,184.0,1.9574468085106385,1.0,5.0,8.0,0,arrivo,CHIAVENNA
2026-01,REG,S01400,94,94,0,0,0,0,81,10,3,10,2,2,0,0,223.0,4.0,219.0,2.3297872340425534,2.0,4.700000000000003,5.0,0,partenza,CHIAVENNA
2026-01,REG,S01420,119,118,1,0,0,0,95,11,13,11,2,2,0,0,264.0,44.0,220.0,1.84873949579832,2.0,4.0,5.0,1,arrivo,COLICO
2026-01,REG,S01420,125,122,3,0,0,0,81,17,27,17,8,4,0,0,313.0,31.0,282.0,2.256,1.0,5.6000000000000085,11.0,3,partenza,COLICO
2026-01,REG,S01425,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,1,arrivo,MORBEGNO
2026-01,REG,S01425,1,0,1,0,0,0,0,1,0,1,1,1,1,0,48.0,0.0,48.0,48.0,48.0,48.0,48.0,1,partenza,MORBEGNO
2026-01,REG,S01428,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1,arrivo,S.PIETRO BERBENNO
2026-01,REG,S01428,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,partenza,S.PIETRO BERBENNO
2026-01,REG,S01429,1,0,1,0,0,0,0,1,0,1,1,0,0,0,11.0,0.0,11.0,11.0,11.0,11.0,11.0,1,arrivo,CASTIONE ANDEVENNO
2026-01,REG,S01429,1,0,1,0,0,0,0,1,0,1,0,0,0,0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,1,partenza,CASTIONE ANDEVENNO
2026-01,REG,S01430,74,73,1,0,0,0,34,18,22,18,2,1,1,0,230.0,47.0,183.0,2.472972972972973,2.0,6.0,9.0,1,arrivo,SONDRIO
2026-01,REG,S01430,93,87,2,4,0,0,64,12,17,12,5,2,0,0,192.0,26.0,166.0,1.7849462365591398,1.0,5.799999999999997,9.399999999999991,2,partenza,SONDRIO
2026-01,REG,S01440,96,92,2,2,0,0,34,14,48,14,6,4,0,0,213.0,116.0,97.0,1.0104166666666667,-0.5,7.0,11.0,2,arrivo,TIRANO
2026-01,REG,S01440,84,82,0,2,0,0,50,18,16,18,8,6,2,0,366.0,24.0,342.0,4.071428571428571,2.0,9.0,20.09999999999997,0,partenza,TIRANO
2026-01,REG,S01458,34,32,2,0,0,0,19,9,6,9,3,3,2,2,227.0,6.0,221.0,6.5,3.0,6.0,35.7499999999999,2,arrivo,MOLTENO
2026-01,REG,S01458,39,38,1,0,0,0,20,13,6,13,5,4,0,0,204.0,6.0,198.0,5.076923076923077,3.0,12.000000000000014,21.1,1,partenza,MOLTENO
2026-01,REG,S01488,4,3,1,0,0,0,1,1,2,1,1,1,1,0,36.0,3.0,33.0,8.25,0.0,24.800000000000004,29.899999999999988,1,arrivo,BESANA
2026-01,REG,S01488,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,5.0,-5.0,-1.6666666666666667,-2.0,-1.2,-1.1,0,partenza,BESANA
2026-01,REG,S01511,1,0,1,0,0,0,0,1,0,1,1,1,0,0,29.0,0.0,29.0,29.0,29.0,29.0,29.0,1,partenza,CARNATE USMATE
2026-01,REG,S01520,500,481,9,10,0,0,263,69,168,69,26,12,1,0,1100.0,326.0,774.0,1.548,1.0,6.0,10.0,9,arrivo,LECCO
2026-01,REG,S01520,483,465,8,10,0,0,262,82,139,82,25,16,8,0,1374.0,210.0,1164.0,2.409937888198758,1.0,6.0,9.899999999999975,8,partenza,LECCO
2026-01,REG,S01524,4,0,4,0,0,0,1,3,0,3,3,3,0,0,75.0,0.0,75.0,18.75,22.5,27.200000000000003,28.1,4,arrivo,CALOLZIOCORTE OLGINATE
2026-01,REG,S01524,3,0,2,1,0,0,2,0,1,0,0,0,0,0,4.0,2.0,2.0,0.6666666666666666,0.0,3.2,3.6,2,partenza,CALOLZIOCORTE OLGINATE
2026-01,REG,S01528,209,207,0,2,0,0,101,58,50,58,22,15,2,0,794.0,68.0,726.0,3.473684210526316,2.0,10.0,16.599999999999994,0,arrivo,PONTE S.PIETRO
2026-01,REG,S01528,211,210,0,1,0,0,102,33,76,33,11,3,2,1,559.0,144.0,415.0,1.966824644549763,1.0,7.0,9.5,0,partenza,PONTE S.PIETRO
2026-01,REG,S01529,345,332,3,10,0,0,146,45,154,45,21,15,6,2,950.0,342.0,608.0,1.76231884057971,0.0,6.0,13.0,3,arrivo,BERGAMO
2026-01,REG,S01529,345,334,3,8,0,0,124,72,149,72,22,16,11,5,1447.0,378.0,1069.0,3.0985507246376813,0.0,7.0,13.0,3,partenza,BERGAMO
2026-01,REG,S01600,2,0,2,0,0,0,1,1,0,1,1,1,0,0,29.0,0.0,29.0,14.5,14.5,23.7,24.85,2,arrivo,VERDELLO DALMINE
2026-01,REG,S01600,2,0,2,0,0,0,0,2,0,2,1,1,0,0,31.0,0.0,31.0,15.5,15.5,22.3,23.15,2,partenza,VERDELLO DALMINE
2026-01,REG,S01601,1,0,1,0,0,0,0,1,0,1,1,1,1,1,69.0,0.0,69.0,69.0,69.0,69.0,69.0,1,arrivo,TREVIGLIO OVEST
2026-01,REG,S01601,1,0,1,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,1,partenza,TREVIGLIO OVEST
2026-01,REG,S01605,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,1,partenza,CREMA
2026-01,REG,S01630,14,3,10,1,0,0,2,10,2,10,10,9,6,0,305.0,5.0,300.0,21.428571428571427,27.5,37.7,38.7,10,arrivo,MILANO S.CRISTOFORO
2026-01,REG,S01630,5,0,5,0,0,0,1,3,1,3,2,1,0,0,34.0,1.0,33.0,6.6,5.0,13.0,14.0,5,partenza,MILANO S.CRISTOFORO
2026-01,REG,S01633,1,0,1,0,0,0,0,1,0,1,1,0,0,0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,1,arrivo,MILANO PORTA VITTORIA
2026-01,REG,S01640,28,23,3,2,0,0,12,12,4,12,7,3,1,0,184.0,13.0,171.0,6.107142857142857,3.5,13.900000000000002,23.149999999999984,3,arrivo,MILANO CERTOSA
2026-01,REG,S01640,23,16,6,1,0,0,8,8,7,8,2,1,0,0,78.0,18.0,60.0,2.608695652173913,3.0,7.600000000000001,9.799999999999995,6,partenza,MILANO CERTOSA
2026-01,REG,S01642,371,320,19,32,0,0,103,76,192,76,41,22,5,1,1126.0,497.0,629.0,1.6954177897574123,-1.0,10.0,17.5,19,arrivo,MILANO BOVISA POLITECNICO
2026-01,REG,S01642,356,312,12,32,0,0,173,62,121,62,25,15,5,0,947.0,180.0,767.0,2.154494382022472,0.0,7.0,11.25,12,partenza,MILANO BOVISA POLITECNICO
2026-01,REG,S01645,928,886,25,17,0,0,393,246,289,246,112,67,33,7,4346.0,563.0,3783.0,4.076508620689655,1.0,11.0,20.299999999999955,25,arrivo,MILANO PORTA GARIBALDI
2026-01,REG,S01645,894,855,24,15,0,0,407,215,272,215,101,68,17,4,3654.0,579.0,3075.0,3.4395973154362416,1.0,10.0,17.0,24,partenza,MILANO PORTA GARIBALDI
2026-01,REG,S01700,1082,1057,9,16,0,0,455,300,327,300,117,55,21,3,4536.0,744.0,3792.0,3.5046210720887245,2.0,10.0,14.950000000000044,9,arrivo,MILANO CENTRALE
2026-01,REG,S01700,1065,1044,11,10,0,0,430,196,439,196,89,55,24,6,3862.0,1085.0,2777.0,2.607511737089202,0.0,8.600000000000023,15.0,11,partenza,MILANO CENTRALE
2026-01,REG,S01701,10,7,3,0,0,0,2,7,1,7,4,3,2,0,137.0,3.0,134.0,13.4,7.0,35.7,38.85,3,arrivo,MILANO LAMBRATE
2026-01,REG,S01701,21,14,7,0,0,0,9,4,8,4,3,2,0,0,74.0,15.0,59.0,2.8095238095238093,1.0,12.0,19.0,7,partenza,MILANO LAMBRATE
2026-01,REG,S01703,163,145,8,10,0,0,64,35,64,35,21,15,6,1,718.0,79.0,639.0,3.920245398773006,0.0,13.800000000000011,23.600000000000023,8,arrivo,PIOLTELLO LIMITO
2026-01,REG,S01703,163,148,7,8,0,0,74,41,48,41,15,12,5,2,758.0,78.0,680.0,4.171779141104294,1.0,8.800000000000011,18.0,7,partenza,PIOLTELLO LIMITO
2026-01,REG,S01707,3,0,3,0,0,0,1,2,0,2,2,2,2,0,95.0,0.0,95.0,31.666666666666668,37.0,51.4,53.2,3,arrivo,CASSANO D\'ADDA
2026-01,REG,S01707,1,0,1,0,0,0,0,1,0,1,1,1,1,1,60.0,0.0,60.0,60.0,60.0,60.0,60.0,1,partenza,CASSANO D\'ADDA
2026-01,REG,S01708,422,401,11,10,0,0,104,83,235,83,43,26,10,4,1517.0,678.0,839.0,1.9881516587677728,-1.0,9.900000000000034,17.0,11,arrivo,TREVIGLIO
2026-01,REG,S01708,423,399,10,14,0,0,129,103,191,103,48,31,15,3,1824.0,414.0,1410.0,3.333333333333333,0.0,10.0,18.899999999999977,10,partenza,TREVIGLIO
2026-01,REG,S01717,498,493,4,1,0,0,207,144,147,144,48,27,6,1,1899.0,346.0,1553.0,3.118473895582329,2.0,9.0,15.0,4,arrivo,BRESCIA
2026-01,REG,S01717,551,542,6,3,0,0,291,88,172,88,25,10,4,1,1417.0,400.0,1017.0,1.8457350272232305,1.0,6.0,9.0,6,partenza,BRESCIA
2026-01,REG,S01747,96,96,0,0,0,0,52,43,1,43,15,8,3,0,578.0,1.0,577.0,6.010416666666667,4.0,12.5,19.5,0,arrivo,LAVENO MOMBELLO LAGO
2026-01,REG,S01747,101,98,3,0,0,0,60,25,16,25,15,11,5,1,581.0,23.0,558.0,5.524752475247524,2.0,15.0,27.0,3,partenza,LAVENO MOMBELLO LAGO
2026-01,REG,S01763,1,0,1,0,0,0,0,1,0,1,1,1,0,0,20.0,0.0,20.0,20.0,20.0,20.0,20.0,1,arrivo,COMO CAMERLATA (FNM)
2026-01,REG,S01765,153,153,0,0,0,0,98,52,3,52,24,3,0,0,643.0,4.0,639.0,4.176470588235294,3.0,11.0,12.400000000000006,0,arrivo,COMO LAGO
2026-01,REG,S01765,152,152,0,0,0,0,97,39,16,39,13,9,3,0,610.0,28.0,582.0,3.8289473684210527,2.0,9.0,16.0,0,partenza,COMO LAGO
2026-01,REG,S01770,1,0,1,0,0,0,0,1,0,1,1,1,1,0,37.0,0.0,37.0,37.0,37.0,37.0,37.0,1,arrivo,SELLERO
2026-01,REG,S01805,3,2,0,1,0,0,3,0,0,0,0,0,0,0,5.0,0.0,5.0,1.6666666666666667,2.0,2.8,2.9,0,arrivo,BRESSANA BOTTARONE
2026-01,REG,S01805,3,3,0,0,0,0,1,1,1,1,0,0,0,0,11.0,3.0,8.0,2.6666666666666665,4.0,6.4,6.699999999999999,0,partenza,BRESSANA BOTTARONE
2026-01,REG,S01807,84,82,2,0,0,0,43,13,28,13,5,2,1,1,367.0,48.0,319.0,3.797619047619048,1.0,6.700000000000003,9.549999999999985,2,arrivo,VOGHERA
2026-01,REG,S01807,87,83,3,1,0,0,44,11,32,11,4,2,0,0,170.0,92.0,78.0,0.896551724137931,1.0,5.400000000000006,6.700000000000003,3,partenza,VOGHERA
2026-01,REG,S01810,12,12,0,0,0,0,8,4,0,4,1,1,0,0,57.0,0.0,57.0,4.75,3.0,6.0,14.999999999999986,0,arrivo,TORTONA
2026-01,REG,S01810,12,12,0,0,0,0,2,0,10,0,0,0,0,0,2.0,27.0,-25.0,-2.083333333333333,-3.0,0.8000000000000007,1.0,0,partenza,TORTONA
2026-01,REG,S01820,326,291,12,23,0,0,168,91,67,91,30,18,5,0,1259.0,115.0,1144.0,3.5092024539877302,2.0,9.0,15.0,12,arrivo,MILANO ROGOREDO
2026-01,REG,S01820,313,267,10,36,0,0,149,93,71,93,42,25,5,0,1289.0,116.0,1173.0,3.747603833865815,1.0,11.0,18.0,10,partenza,MILANO ROGOREDO
2026-01,REG,S01822,84,53,0,31,0,0,44,17,23,17,10,6,3,0,288.0,35.0,253.0,3.011904761904762,0.0,10.700000000000005,22.399999999999977,0,arrivo,MELEGNANO
2026-01,REG,S01822,84,53,1,30,0,0,42,29,13,29,13,7,3,1,420.0,29.0,391.0,4.654761904761905,0.0,10.0,23.549999999999983,1,partenza,MELEGNANO
2026-01,REG,S01824,3,0,3,0,0,0,0,3,0,3,3,3,1,0,104.0,0.0,104.0,34.666666666666664,29.0,49.0,51.5,3,arrivo,TAVAZZANO
2026-01,REG,S01825,194,182,4,8,0,0,79,20,95,20,12,6,1,0,354.0,123.0,231.0,1.190721649484536,0.0,4.700000000000017,10.699999999999989,4,arrivo,LODI
2026-01,REG,S01825,185,175,2,8,0,0,50,34,101,34,18,12,2,0,544.0,277.0,267.0,1.4432432432432432,-2.0,8.599999999999994,15.0,2,partenza,LODI
2026-01,REG,S01828,68,66,0,2,0,0,31,15,22,15,2,2,1,0,208.0,48.0,160.0,2.3529411764705883,1.5,7.0,8.0,0,arrivo,CODOGNO
2026-01,REG,S01828,69,66,1,2,0,0,23,7,39,7,2,2,1,0,123.0,112.0,11.0,0.1594202898550724,-2.0,4.200000000000003,7.199999999999989,1,partenza,CODOGNO
2026-01,REG,S01852,1,0,1,0,0,0,0,1,0,1,1,1,1,0,54.0,0.0,54.0,54.0,54.0,54.0,54.0,1,arrivo,COLORNO
2026-01,REG,S01852,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,partenza,COLORNO
2026-01,REG,S01853,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,arrivo,TORRILE S.POLO
2026-01,REG,S01853,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1,partenza,TORRILE S.POLO
2026-01,REG,S01860,409,384,7,18,0,0,205,114,90,114,28,14,2,0,1391.0,189.0,1202.0,2.938875305623472,2.0,8.0,11.0,7,arrivo,PAVIA
2026-01,REG,S01860,413,389,7,17,0,0,171,86,156,86,37,21,4,0,1294.0,345.0,949.0,2.2978208232445523,1.0,9.0,14.799999999999956,7,partenza,PAVIA
2026-01,REG,S01864,4,3,1,0,0,0,3,1,0,1,1,1,1,0,43.0,0.0,43.0,10.75,2.5,27.100000000000005,32.04999999999999,1,arrivo,BELGIOIOSO
2026-01,REG,S01865,3,3,0,0,0,0,2,1,0,1,1,1,0,0,20.0,0.0,20.0,6.666666666666667,3.0,13.4,14.7,0,partenza,CORTEOLONA
2026-01,REG,S01915,275,271,2,2,0,0,127,42,106,42,18,15,6,1,905.0,254.0,651.0,2.367272727272727,1.0,6.0,15.300000000000011,2,arrivo,CREMONA
2026-01,REG,S01915,274,271,2,1,0,0,132,83,59,83,25,13,5,0,1149.0,136.0,1013.0,3.697080291970803,3.0,8.700000000000017,14.0,2,partenza,CREMONA
2026-01,REG,S01919,12,12,0,0,0,0,5,5,2,5,0,0,0,0,44.0,3.0,41.0,3.4166666666666665,3.0,7.9,8.45,0,arrivo,PIADENA
2026-01,REG,S01919,16,15,1,0,0,0,9,2,5,2,1,1,0,0,41.0,10.0,31.0,1.9375,1.0,4.5,9.0,1,partenza,PIADENA
2026-01,REG,S01920,74,73,1,0,0,0,23,18,33,18,8,4,1,0,259.0,78.0,181.0,2.445945945945946,0.5,9.700000000000005,16.099999999999966,1,arrivo,BOZZOLO
2026-01,REG,S01920,73,72,1,0,0,0,33,18,22,18,10,5,2,0,311.0,43.0,268.0,3.671232876712329,2.0,10.799999999999995,22.0,1,partenza,BOZZOLO
2026-01,REG,S01925,76,59,0,17,0,0,44,32,0,32,11,5,1,0,386.0,0.0,386.0,5.078947368421052,4.0,11.0,16.0,0,arrivo,SEVESO
2026-01,REG,S01925,82,66,3,13,0,0,46,35,1,35,10,7,3,0,464.0,2.0,462.0,5.634146341463414,4.0,12.700000000000015,22.75000000000001,3,partenza,SEVESO
2026-01,REG,S01933,465,452,0,13,0,0,358,97,10,97,38,15,5,1,1543.0,13.0,1530.0,3.290322580645161,2.0,8.0,11.0,0,arrivo,SARONNO
2026-01,REG,S01933,481,458,14,9,0,0,299,95,87,95,43,21,9,2,1670.0,130.0,1540.0,3.2016632016632016,1.0,8.0,13.0,14,partenza,SARONNO
2026-01,REG,S01945,43,42,1,0,0,0,22,9,12,9,3,2,1,0,124.0,13.0,111.0,2.581395348837209,1.0,6.0,9.599999999999994,1,arrivo,STRADELLA
2026-01,REG,S01945,43,42,1,0,0,0,12,23,8,23,11,5,0,0,276.0,18.0,258.0,6.0,5.0,16.200000000000017,19.0,1,partenza,STRADELLA
2026-01,REG,S01948,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4.0,1.0,3.0,1.5,1.5,3.5,3.75,0,arrivo,CASTEL S.GIOVANNI
2026-01,REG,S01948,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,0,partenza,CASTEL S.GIOVANNI
2026-01,REG,S01963,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,arrivo,BUSSETO
2026-01,REG,S01963,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0.0,1.0,-1.0,-0.5,-0.5,-0.0999999999999999,-0.05,1,partenza,BUSSETO
2026-01,REG,S02001,118,117,1,0,0,0,20,14,84,14,4,4,2,0,210.0,273.0,-63.0,-0.5338983050847458,-2.0,5.299999999999997,8.0,1,arrivo,BRENNERO
2026-01,REG,S02001,120,119,1,0,0,0,51,26,43,26,9,3,1,0,370.0,144.0,226.0,1.8833333333333333,1.0,9.0,11.0,1,partenza,BRENNERO
2026-01,REG,S02006,3,0,3,0,0,0,0,3,0,3,3,3,1,0,98.0,0.0,98.0,32.666666666666664,29.0,39.4,40.7,3,arrivo,VIPITENO-VAL DI VIZZE
2026-01,REG,S02006,3,0,3,0,0,0,1,1,1,1,0,0,0,0,11.0,5.0,6.0,2.0,3.0,7.0,7.5,3,partenza,VIPITENO-VAL DI VIZZE
2026-01,REG,S02011,24,24,0,0,0,0,10,3,11,3,2,2,0,0,68.0,17.0,51.0,2.125,0.0,6.799999999999997,14.799999999999985,0,arrivo,FORTEZZA
2026-01,REG,S02011,20,19,1,0,0,0,9,5,6,5,3,1,0,0,70.0,19.0,51.0,2.55,1.0,10.400000000000006,14.350000000000003,1,partenza,FORTEZZA
2026-01,REG,S02026,237,230,2,5,0,0,86,26,125,26,9,3,0,0,434.0,436.0,-2.0,-0.0084388185654008,-1.0,5.0,8.0,2,arrivo,BOLZANO
2026-01,REG,S02026,235,228,3,4,0,0,101,23,111,23,10,3,0,0,464.0,513.0,-49.0,-0.2085106382978723,0.0,4.0,8.299999999999983,3,partenza,BOLZANO
2026-01,REG,S02030,1,0,1,0,0,0,0,1,0,1,0,0,0,0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,1,arrivo,BRONZOLO
2026-01,REG,S02035,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1,arrivo,MEZZOCORONA
2026-01,REG,S02038,119,116,2,1,0,0,59,19,41,19,7,3,2,0,341.0,101.0,240.0,2.016806722689076,1.0,6.0,12.0,2,arrivo,TRENTO
2026-01,REG,S02038,126,123,2,1,0,0,60,14,52,14,2,1,1,0,235.0,124.0,111.0,0.8809523809523809,0.5,5.0,6.75,2,partenza,TRENTO
2026-01,REG,S02044,21,21,0,0,0,0,12,1,8,1,0,0,0,0,33.0,20.0,13.0,0.6190476190476191,0.0,4.0,4.0,0,arrivo,ROVERETO
2026-01,REG,S02044,21,20,1,0,0,0,8,0,13,0,0,0,0,0,13.0,34.0,-21.0,-1.0,-1.0,2.0,2.0,1,partenza,ROVERETO
2026-01,REG,S02049,38,37,0,1,0,0,9,1,28,1,0,0,0,0,23.0,96.0,-73.0,-1.921052631578948,-3.0,2.3000000000000043,4.0,0,arrivo,ALA
2026-01,REG,S02049,38,37,0,1,0,0,11,4,23,4,2,0,0,0,53.0,83.0,-30.0,-0.7894736842105263,-2.5,4.300000000000004,8.299999999999997,0,partenza,ALA
2026-01,REG,S02107,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,1,arrivo,BRUNICO
2026-01,REG,S02107,1,0,1,0,0,0,0,1,0,1,1,1,0,0,17.0,0.0,17.0,17.0,17.0,17.0,17.0,1,partenza,BRUNICO
2026-01,REG,S02111,1,0,1,0,0,0,0,1,0,1,1,0,0,0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,1,arrivo,MONGUELFO-VALLE DI CASIES
