partenza,arrivo,km
TORINO STURA,TORINO PORTA NUOVA,12.027
TORINO STURA,TROFARELLO,21.554
TORINO STURA,VILLANOVA D ASTI,38.684
TORRE ANNUNZIATA CENTRALE,CASERTA,53.92
TORRE ANNUNZIATA CENTRALE,CAVA DEI TIRRENI,23.149
TORRE ANNUNZIATA CENTRALE,COSENZA,271.965
TORRE ANNUNZIATA CENTRALE,EBOLI,55.317
TORRE ANNUNZIATA CENTRALE,NAPOLI CAMPI FLEGREI,30.64
TORRE ANNUNZIATA CENTRALE,NAPOLI CENTRALE,21.911
TORRE ANNUNZIATA CENTRALE,NAPOLI GIANTURCO,20.786
TORRE ANNUNZIATA CENTRALE,NAPOLI PIAZZA GARIBALDI,22.117
TORRE ANNUNZIATA CENTRALE,NAPOLI S GIOVANNI BARRA,17.205
TORRE ANNUNZIATA CENTRALE,NOCERA INFERIORE,14.564
TORRE ANNUNZIATA CENTRALE,PAOLA,246.079
TORRE ANNUNZIATA CENTRALE,ROMA OSTIENSE,234.657
TORRE ANNUNZIATA CENTRALE,ROMA S PIETRO,239.495
TORRE ANNUNZIATA CENTRALE,ROMA TERMINI,233.683
TORRE ANNUNZIATA CENTRALE,S MARIA LA BRUNA,5.185
TORRE ANNUNZIATA CENTRALE,SALERNO,29.375
TORRE ANNUNZIATA CENTRALE,SAPRI,153.867
TORRE ANNUNZIATA CENTRALE,TORRE DEL GRECO,10.36
TORRE DE PICENARDI,CASALPUSTERLENGO,53.455
TORRE DE PICENARDI,CREMONA,21.252
TORRE DE PICENARDI,MILANO CENTRALE,107.96
TORRE DEI PASSERI,CASTELLALTO CANZANO,93.824
TORRE DEI PASSERI,GIULIANOVA,76.267
TORRE DEI PASSERI,MANOPPELLO,14.546
TORRE DEI PASSERI,MONTESILVANO,45.635
TORRE DEI PASSERI,PESCARA,38.653
TORRE DEI PASSERI,SULMONA,29.68
TORRE DEI PASSERI,TERAMO,101.344
TORREBERETTI,ALESSANDRIA,20.171
TORREBERETTI,CAVA CARBONARA,35.56
TORREBERETTI,LOMELLO,12.715
TORREBERETTI,NOVARA,46.41
TORREBERETTI,PAVIA,43.059
TORREBERETTI,SANNAZZARO,21.614
TORRICOLA,LATINA,48.823
TORRICOLA,MINTURNO SCAURI,126.283
TORRICOLA,NETTUNO,46.925
TORRICOLA,ROMA TERMINI,12.195
TORRILE S POLO,BRESCIA,81.017
TORRILE S POLO,PIADENA,29.613
TORRILE S POLO,S ZENO FOLZANO,75.356
TORTONA,ALASSIO,140.684
TORTONA,ALESSANDRIA,21.915
TORTONA,ARQUATA SCRIVIA,24.511
TORTONA,ASTI,56.211
TORTONA,BRESCIA,151.364
TORTONA,GENOVA BRIGNOLE,62.937
TORTONA,GROSSETO,366.327
TORTONA,MILANO CENTRALE,79.251
TORTONA,MILANO CERTOSA,82.911
TORTONA,MILANO GRECO PIRELLI,79.333
TORTONA,MILANO LAMBRATE,75.453
TORTONA,MILANO PORTA GARIBALDI,81.141
TORTONA,MILANO ROGOREDO,69.665
TORTONA,NOVI LIGURE,18.359
TORTONA,PADOVA,274.448
TORTONA,PAVIA,41.062
TORTONA,TAGGIA ARMA,174.364
TORTONA,VOGHERA,16.203
TRANI,BARI CENTRALE,42.103
TRANI,BARI TORRE A MARE,53.556
TRANI,BARLETTA,12.594
TRANI,FASANO,96.476
TRANI,FOGGIA,80.486
TRAPANI,ALCAMO DIRAMAZIONE,116.118
TRAPANI,BALESTRATE,131.333
TRAPANI,CAMPOBELLO MAZARA,65.897
TRAPANI,CASTELLAMMARE DEL GOLFO,122.175
TRAPANI,CASTELVETRANO,74.363
TRAPANI,CINISI TERRASINI,156.228
TRAPANI,GALLITELLO,100.827
TRAPANI,MARAUSA,13.686
TRAPANI,MARSALA,30.657
TRAPANI,MAZARA DEL VALLO,51.687
TRAPANI,MOZIA BIRGI,18.701
TRAPANI,PACECO,4.586
TRAPANI,PARTINICO,142.422
TRAPANI,PETROSINO STRASATTI,40.313
TRAPANI,PIRAINETO,162.532
TRAPANI,S NICOLA MAZARA,60.462
TRAPANI,SALEMI GIBELLINA,90.386
TRAPANI,TRAPPETO,134.339
TRAPPETO,CASTELVETRANO,59.976
TRAPPETO,MARSALA,103.682
TRAPPETO,TRAPANI,134.339
TREBISACCE,SIBARI,14.536
TRECATE,MILANO CERTOSA,33.93
TRECATE,MILANO PORTA GARIBALDI,38.679
TRECATE,NOVARA,9.524
TRECATE,PIOLTELLO LIMITO,51.406
TRECATE,RHO,26.107
TRECATE,TREVIGLIO,72.159
TRENTO,ALA,40.109
TRENTO,BASSANO DEL GRAPPA,95.711
TRENTO,BOLOGNA CENTRALE,201.181
TRENTO,BOLZANO,55.439
TRENTO,BORGO VALSUGANA CENTRO,43.692
TRENTO,BORGO VALSUGANA EST,44.544
TRENTO,BRENNERO,144.231
TRENTO,BRESSANONE,93.883
TRENTO,BRONZOLO,44.502
TRENTO,CALDONAZZO,26.761
TRENTO,CARPANE VALSTAGNA,82.505
TRENTO,CISMON DEL GRAPPA,73.247
TRENTO,EGNA TERMENO,33.607
TRENTO,FORTEZZA,104.06
TRENTO,GRIGNO,58.189
TRENTO,LECCO,231.957
TRENTO,LEVICO TERME,30.149
TRENTO,MATTARELLO,7.57
TRENTO,MEZZOCORONA,16.832
TRENTO,MILANO CENTRALE,233.051
TRENTO,MILANO PORTA GARIBALDI,234.941
TRENTO,NAPOLI CENTRALE,761.106
TRENTO,PERGINE,17.451
TRENTO,PERI,54.431
TRENTO,PRIMOLANO,66.992
TRENTO,RIMINI,311.436
TRENTO,ROMA TERMINI,551.655
TRENTO,RONCEGNO BAGNI MARTER,38.969
TRENTO,ROVERETO,23.573
TRENTO,SIBARI,1028.33
TRENTO,STRIGNO,48.585
TRENTO,VENEZIA S LUCIA,158.421
TRENTO,VERONA PORTA NUOVA,90.683
TRENTO,VILLAZZANO,6.396
TRESENDA APRICA TEGLIO,MILANO CENTRALE,145.069
TRESENDA APRICA TEGLIO,MONZA,133.127
TRESENDA APRICA TEGLIO,SONDRIO,16.889
TREVIGLIO,ALBIZZATE SOLBIATE ARNO,79.791
TREVIGLIO,ARCENE,7.555
TREVIGLIO,BERGAMO,21.882
TREVIGLIO,BOLOGNA CENTRALE,210.874
TREVIGLIO,BRESCIA,49.699
TREVIGLIO,BUSTO ARSIZIO,65.062
TREVIGLIO,CARAVAGGIO,5.034
TREVIGLIO,CASALBUTTANO,47.437
TREVIGLIO,CASALETTO VAPRIO,14.731
TREVIGLIO,CASSANO D ADDA,5.991
TREVIGLIO,CASTELLEONE,31.071
TREVIGLIO,CASTRONNO,82.3
TREVIGLIO,CREMA,21.685
TREVIGLIO,CREMONA,64.576
TREVIGLIO,FIRENZE CAMPO MARTE,304.425
TREVIGLIO,GALLARATE,72.163
TREVIGLIO,LEGNANO,60.494
TREVIGLIO,MAGENTA,60.202
TREVIGLIO,MELZO SCALO,14.313
TREVIGLIO,MILANO CENTRALE,33.055
TREVIGLIO,MILANO CERTOSA,38.229
TREVIGLIO,MILANO GRECO PIRELLI,33.137
TREVIGLIO,MILANO LAMBRATE,29.257
TREVIGLIO,MILANO LANCETTI,35.853
TREVIGLIO,MILANO PORTA GARIBALDI,34.945
TREVIGLIO,MILANO PORTA GARIBALDI SOTTERRANEA,34.529
TREVIGLIO,MILANO PORTA VITTORIA,30.027
TREVIGLIO,MILANO REPUBBLICA,33.441
TREVIGLIO,NOVARA,81.683
TREVIGLIO,OLMENETA,53.745
TREVIGLIO,PARABIAGO,55.067
TREVIGLIO,PIOLTELLO LIMITO,20.753
TREVIGLIO,PM BIVIO ADDA,2.738
TREVIGLIO,RHO,46.052
TREVIGLIO,RHO FIERA,42.323
TREVIGLIO,ROMA S PIETRO,569.035
TREVIGLIO,ROMA TERMINI,561.335
TREVIGLIO,ROVATO,32.684
TREVIGLIO,SORESINA,38.59
TREVIGLIO,STEZZANO,17.229
TREVIGLIO,TORINO PORTA NUOVA,178.041
TREVIGLIO,TRECATE,72.159
TREVIGLIO,TREVIGLIO OVEST,1.344
TREVIGLIO,TREVISO CENTRALE,224.893
TREVIGLIO,VARESE,83.466
TREVIGLIO,VENTIMIGLIA,298.402
TREVIGLIO,VERDELLO DALMINE,11.175
TREVIGLIO,VERONA PORTA NUOVA,114.337
TREVIGLIO,VITTUONE ARLUNO,54.417
TREVIGLIO OVEST,BERGAMO,20.538
TREVIGLIO OVEST,MILANO CENTRALE,32.844
TREVIGLIO OVEST,MILANO LAMBRATE,29.046
TREVIGLIO OVEST,MILANO PORTA GARIBALDI,34.734
TREVIGLIO OVEST,TREVIGLIO,1.344
TREVIGLIO OVEST,VENTIMIGLIA,298.191
TREVIGLIO OVEST,VERDELLO DALMINE,9.831
TREVISO CENTRALE,BELLUNO,74.522
TREVISO CENTRALE,CAMPOSAMPIERO,36.586
TREVISO CENTRALE,CASTELFRANCO VENETO,24.529
TREVISO CENTRALE,CITTADELLA,36.394
TREVISO CENTRALE,CONEGLIANO,26.953
TREVISO CENTRALE,CORNUDA,27.331
TREVISO CENTRALE,FELTRE,54.56
TREVISO CENTRALE,GEMONA DEL FRIULI,133.864
TREVISO CENTRALE,MANIAGO,76.27
TREVISO CENTRALE,MONTEBELLUNA,20.064
TREVISO CENTRALE,MOTTA LIVENZA,34.73
TREVISO CENTRALE,ODERZO,25.47
TREVISO CENTRALE,PADOVA,48.288
TREVISO CENTRALE,PALMANOVA,102.331
TREVISO CENTRALE,PONTE NELLE ALPI POLPET,66.9
TREVISO CENTRALE,PORDENONE,56.892
TREVISO CENTRALE,PORTOGRUARO CAORLE,52.464
TREVISO CENTRALE,POSTIOMA,10.09
TREVISO CENTRALE,PRAMAGGIORE,43.386
TREVISO CENTRALE,S PIETRO IN GU,46.866
TREVISO CENTRALE,SACILE,44.053
TREVISO CENTRALE,TREVIGLIO,224.893
TREVISO CENTRALE,TRIESTE CENTRALE,138.124
TREVISO CENTRALE,UDINE,105.665
TREVISO CENTRALE,VENEZIA MESTRE,20.908
TREVISO CENTRALE,VENEZIA S LUCIA,29.342
TREVISO CENTRALE,VICENZA,60.06
TREVISO CENTRALE,VIGODARZERE,49.813
TRIESTE CENTRALE,ANCONA,477.571
TRIESTE CENTRALE,AREZZO,467.002
TRIESTE CENTRALE,ATTIGLIANO BOMARZO,580.049
TRIESTE CENTRALE,BIVIO CARGNACCO,65.893
TRIESTE CENTRALE,BIVIO D AURISINA,14.539
TRIESTE CENTRALE,BOLOGNA CENTRALE,308.987
TRIESTE CENTRALE,BOLOGNA CENTRALE/AV,311.066
TRIESTE CENTRALE,BRESCIA,313.318
TRIESTE CENTRALE,BUSTO ARSIZIO,428.079
TRIESTE CENTRALE,CARNIA,111.677
TRIESTE CENTRALE,CASARSA,105.669
TRIESTE CENTRALE,CERVIGNANO AQUILEIA GRADO,43.664
TRIESTE CENTRALE,CONEGLIANO,150.72
TRIESTE CENTRALE,CORMONS,61.628
TRIESTE CENTRALE,FABRIANO,530.438
TRIESTE CENTRALE,FALCONARA MARITTIMA,468.874
TRIESTE CENTRALE,FARA SABINA MONTELIBRETTI,640.375
TRIESTE CENTRALE,FIRENZE CAMPO MARTE,402.229
TRIESTE CENTRALE,FIRENZE RIFREDI,397.389
TRIESTE CENTRALE,FIRENZE S MARIA NOVELLA,400.156
TRIESTE CENTRALE,FIUMICINO AEROPORTO,686.715
TRIESTE CENTRALE,FOLIGNO,580.516
TRIESTE CENTRALE,GEMONA DEL FRIULI,100.207
TRIESTE CENTRALE,GIUNCANO,622.754
TRIESTE CENTRALE,GORIZIA CENTRALE,49.551
TRIESTE CENTRALE,JESI,486.9
TRIESTE CENTRALE,LATISANA LIGNANO BIBIONE,71.713
TRIESTE CENTRALE,MANZANO,69.267
TRIESTE CENTRALE,MILANO CENTRALE,396.072
TRIESTE CENTRALE,MILANO PORTA GARIBALDI,397.962
TRIESTE CENTRALE,MIRAMARE,7.033
TRIESTE CENTRALE,MONFALCONE,27.256
TRIESTE CENTRALE,MONTEVARCHI TERRANUOVA,440.88
TRIESTE CENTRALE,NAPOLI CENTRALE,868.59
TRIESTE CENTRALE,ORTE,592.388
TRIESTE CENTRALE,OSOPPO,104.98
TRIESTE CENTRALE,PADOVA,186.412
TRIESTE CENTRALE,PALAZZOLO DELLO STELLA,64.405
TRIESTE CENTRALE,PALMANOVA,54.065
TRIESTE CENTRALE,POGGIO RENATICO,275.108
TRIESTE CENTRALE,PONTEBBA,134.584
TRIESTE CENTRALE,PORDENONE,120.781
TRIESTE CENTRALE,PORTOGRUARO CAORLE,85.66
TRIESTE CENTRALE,PRATO CENTRALE,389.143
TRIESTE CENTRALE,QUARTO D ALTINO,129.22
TRIESTE CENTRALE,REDIPUGLIA,34.223
TRIESTE CENTRALE,RISANO,62.125
TRIESTE CENTRALE,ROMA TERMINI,659.139
TRIESTE CENTRALE,S DONA PIAVE JESOLO,112.216
TRIESTE CENTRALE,S GIORGIO NOGARO,54.04
TRIESTE CENTRALE,S GIOVANNI AL NATISONE,67.078
TRIESTE CENTRALE,S VITO AL TAGLIAMENTO,101.651
TRIESTE CENTRALE,SACILE,133.62
TRIESTE CENTRALE,TARCENTO,90.356
TRIESTE CENTRALE,TARVISIO BOSCOVERDE,160.798
TRIESTE CENTRALE,TERONTOLA CORTONA,498.316
TRIESTE CENTRALE,TORINO PORTA NUOVA,541.058
TRIESTE CENTRALE,TORINO PORTA SUSA,536.023
TRIESTE CENTRALE,TRENTO,277.512
TRIESTE CENTRALE,TREVISO CENTRALE,138.124
TRIESTE CENTRALE,TRIESTE AIRPORT,32.176
TRIESTE CENTRALE,UDINE,72.008
TRIESTE CENTRALE,UGOVIZZA VALBRUNA,151.257
TRIESTE CENTRALE,VENEZIA MESTRE,159.032
TRIESTE CENTRALE,VENEZIA S LUCIA,167.466
TRIESTE CENTRALE,VENZONE,106.903
TRIESTE CENTRALE,VERONA PORTA NUOVA,249.784
TRIESTE CENTRALE,VILLA OPICINA,23.988
TRINITAPOLI S FERDINANDO PUGLIA,BARI CENTRALE,70.924
TRINO VERCELLESE,ALESSANDRIA,48.694
TRINO VERCELLESE,CASALE MONFERRATO,15.968
TRINO VERCELLESE,CHIVASSO,32.432
TRIUGGIO PONTE ALBIATE,LECCO,32.265
TRIUGGIO PONTE ALBIATE,MILANO PORTA GARIBALDI,24.239
TRIUGGIO PONTE ALBIATE,MOLTENO,17.55
TRIUGGIO PONTE ALBIATE,MONZA,11.664
TRIVIGNO,TARANTO,128.306
TROFARELLO,ALBA,53.304
TROFARELLO,ALESSANDRIA,77.045
TROFARELLO,ASTI,42.749
TROFARELLO,BRA,35.814
TROFARELLO,CHIERI,8.564
TROFARELLO,CIRIE,37.533
TROFARELLO,CUNEO,75.55
TROFARELLO,FOSSANO,50.411
TROFARELLO,GENOVA BRIGNOLE,148.527
TROFARELLO,GENOVA PIAZZA PRINCIPE,145.888
TROFARELLO,NOVI LIGURE,98.652
TROFARELLO,TORINO AEROPORTO CASELLE,31.787
TROFARELLO,TORINO LINGOTTO,8.712
TROFARELLO,TORINO PORTA NUOVA,13.03
TROFARELLO,TORINO REBAUDENGO FOSSATA,18.071
TROFARELLO,TORINO STURA,21.554
TROFARELLO,VILLANOVA D ASTI,17.13
TROPEA,REGGIO CALABRIA CENTRALE,90.016
TROPEA,ROSARNO,29.515
TUSA,MESSINA CENTRALE,134.499
TUSA,PALERMO CENTRALE,88.673
UDINE,AURISINA,60.327
UDINE,BIVIO D AURISINA,57.469
UDINE,CARNIA,39.669
UDINE,CASARSA,33.661
UDINE,CERVIGNANO AQUILEIA GRADO,28.344
UDINE,CONEGLIANO,78.712
UDINE,FIUMICINO AEROPORTO,654.256
UDINE,GEMONA DEL FRIULI,28.199
UDINE,GORIZIA CENTRALE,32.862
UDINE,MANIAGO,93.829
UDINE,MILANO CENTRALE,363.613
UDINE,MILANO PORTA GARIBALDI,365.503
UDINE,MONFALCONE,44.752
UDINE,MONTEREALE VALCELLINA,88.843
UDINE,NAPOLI CENTRALE,836.131
UDINE,PALAZZOLO DELLO STELLA,46.555
UDINE,PALMANOVA,17.943
UDINE,PONTEBBA,62.576
UDINE,PORDENONE,48.773
UDINE,REDIPUGLIA,46.243
UDINE,RISANO,9.883
UDINE,ROMA TERMINI,626.68
UDINE,RONCHI DEI LEGIONARI NORD,43.198
UDINE,S GIOVANNI AL NATISONE,15.335
UDINE,SACILE,61.612
UDINE,SPRESIANO,91.839
UDINE,TARCENTO,18.348
UDINE,TARVISIO BOSCOVERDE,88.79
UDINE,TORINO PORTA NUOVA,508.599
UDINE,TREVISO CENTRALE,105.665
UDINE,TRIESTE CENTRALE,72.008
UDINE,UGOVIZZA VALBRUNA,79.249
UDINE,VENEZIA MESTRE,126.573
UDINE,VENEZIA S LUCIA,135.007
UDINE,VERONA PORTA NUOVA,217.325
UDINE,VILLA OPICINA,72.442
UGOVIZZA VALBRUNA,TRIESTE CENTRALE,151.257
UGOVIZZA VALBRUNA,UDINE,79.249
VADA,FOLLONICA,57.969
VADA,LIVORNO CENTRALE,27.766
VADA,PISA CENTRALE,44.889
VADA,ROMA TERMINI,284.402
VAGLIA,BORGO S LORENZO,11.88
VAGLIA,FIRENZE CAMPO MARTE,21.273
VAGLIA,FIRENZE S MARIA NOVELLA,22.45
VAIANO,AREZZO,93.36
VAIANO,BOLOGNA CENTRALE,70.35
VAIANO,FIRENZE CAMPO MARTE,28.587
VAIANO,PRATO CENTRALE,10.128
VAIO OSPEDALE,FIDENZA,3.43
VAIRANO CAIANELLO,AVERSA,60.715
VAIRANO CAIANELLO,BOIANO,73.335
VAIRANO CAIANELLO,CANCELLO,57.582
VAIRANO CAIANELLO,CASERTA,45.795
VAIRANO CAIANELLO,CASSINO,31.903
VAIRANO CAIANELLO,NAPOLI CENTRALE,79.936
VAIRANO CAIANELLO,ROMA TERMINI,167.64
VAL D ALA,AVEZZANO,109.552
VAL D ALA,CARSOLI,77.003
VAL D ALA,LUNGHEZZA,17.395
VAL D ALA,ROMA TIBURTINA,3.787
VAL D ALA,ROVIANO,64.273
VAL D ALA,TAGLIACOZZO,93.639
VAL D ALA,TIVOLI,42.045
VALDAORA ANTERSELVA,FORTEZZA,43.916
VALDAORA ANTERSELVA,MERANO,125.498
VALDAORA ANTERSELVA,RIO PUSTERIA,35.844
VALDAORA ANTERSELVA,S CANDIDO,20.565
VALENZA,ALESSANDRIA,13.945
VALENZA,BORGO REVEL,56.635
VALENZA,CHIVASSO,67.181
VALENZA,GIAROLE,6.96
VALENZA,MILANO PORTA GENOVA,72.782
VALENZA,MORANO SUL PO,28.679
VALENZA,MORTARA,28.401
VALENZA,NOVARA,52.636
VALENZA,PAVIA,49.285
VALLE AURELIA,ROMA TIBURTINA,13.453
VALLE DELL ANIENE MANDELA SAMBUCI,AVEZZANO,53.429
VALLE DELL ANIENE MANDELA SAMBUCI,GUIDONIA MONTECELIO S ANGELO,27.747
VALLE DELL ANIENE MANDELA SAMBUCI,MARCELLINA PALOMBARA,19.972
VALLE DELL ANIENE MANDELA SAMBUCI,PESCARA,186.619
VALLE DELL ANIENE MANDELA SAMBUCI,ROMA PRENESTINA,49.395
VALLE DELL ANIENE MANDELA SAMBUCI,ROMA TIBURTINA,52.336
VALLE DELL ANIENE MANDELA SAMBUCI,TIVOLI,14.078
VALLE MADDALONI,NAPOLI CENTRALE,48.352
VALLELUNGA,CALTANISSETTA CENTRALE,37.199
VALLELUNGA,CALTANISSETTA XIRBI,30.865
VALLELUNGA,PALERMO CENTRALE,94.882
VALLO DELLA LUCANIA CASTELNUOVO,NAPOLI CENTRALE,121.058
VALLO DELLA LUCANIA CASTELNUOVO,SALERNO,69.772
VALMADRERA,COMO S GIOVANNI,37.983
VALMADRERA,MILANO PORTA GARIBALDI,52.769
VALMADRERA,MONZA,40.194
VANDOIES,S CANDIDO,51.034
VANZAGHELLO MAGNAGO,MILANO CADORNA,41.627
VANZAGHELLO MAGNAGO,NOVATE MILANESE,33.465
VARANO,ANCONA,5.504
VARANO,PESCARA,140.469
VARAZZE,LA SPEZIA CENTRALE,118.546
VARAZZE,RECCO,51.984
VARAZZE,SAVONA,10.453
VARENNA ESINO,COLICO,17.39
VARENNA ESINO,MILANO CENTRALE,70.325
VARENNA ESINO,MILANO PORTA GARIBALDI,70.958
VARENNA ESINO,SONDRIO,57.855
VARESE,ALBIZZATE SOLBIATE ARNO,10.94
VARESE,BUSTO ARSIZIO,25.669
VARESE,CANTELLO GAGGIOLO,10.68
VARESE,CASSANO D ADDA,77.555
VARESE,CASTRONNO,8.431
VARESE,CESATE,33.459
VARESE,COCQUIO TREVISAGO,13.758
VARESE,COMO S GIOVANNI,68.733
VARESE,GALLARATE,18.568
VARESE,GAVIRATE VERBANO,12.133
VARESE,GAZZADA SCHIANNO MORAZZONE,4.428
VARESE,GEMONIO,16.185
VARESE,GERENZANO TURATE,25.503
VARESE,LAVENO MOMBELLO LAGO,22.285
VARESE,MALPENSA AEROPORTO T1,41.154
VARESE,MILANO BOVISA,45.702
VARESE,MILANO CADORNA,49.867
VARESE,MILANO CENTRALE,58.148
VARESE,MILANO CERTOSA,51.195
VARESE,MILANO LAMBRATE,57.26
VARESE,MILANO LANCETTI,47.613
VARESE,MILANO PORTA GARIBALDI,53.384
VARESE,MILANO PORTA VITTORIA,53.439
VARESE,MILANO QUARTO OGGIARO,43.528
VARESE,MILANO ROGOREDO,57.277
VARESE,NOVATE MILANESE,41.705
VARESE,PARABIAGO,35.664
VARESE,PIOLTELLO LIMITO,62.713
VARESE,PM BIVIO ADDA,80.728
VARESE,PORTO CERESIO,14.24
VARESE,RHO,44.679
VARESE,SARONNO,28.71
VARESE,SEGRATE,60.31
VARESE,TREVIGLIO,83.466
VARESE CASBENO,MILANO CADORNA,52.376
VARESE CASBENO,VARESE,2.509
VASTO S SALVO,LECCE,378.95
VASTO S SALVO,PESCARA,66.436
VASTO S SALVO,PORTO VASTO,11.433
VASTO S SALVO,TERAMO,129.127
VELLETRI,CECCHINA,12.696
VELLETRI,CIAMPINO,27.086
VELLETRI,LANUVIO,8.506
VELLETRI,PAVONA,17.628
VELLETRI,ROMA CASILINA,36.75
VELLETRI,ROMA TERMINI,41.007
VELLETRI,ROMA TIBURTINA,41.059
VELLETRI,ROMA TUSCOLANA,38.371
VENAFRO,CAMPOBASSO,396.07
VENAFRO,CANCELLO,77.819
VENAFRO,CAPUA,54.912
VENAFRO,CASERTA,66.032
VENAFRO,CASSINO,24.124
VENAFRO,CIAMPINO,148.185
VENAFRO,FROSINONE,76.627
VENAFRO,MOROLO,89.96
VENAFRO,NAPOLI CENTRALE,99.317
VENAFRO,ROCCA RAVINDOLA,7.491
VENAFRO,ROCCASECCA,41.113
VENAFRO,ROMA TERMINI,159.861
VENAFRO,ROMA TIBURTINA,158.546
VENAFRO,SPARANISE,39.608
VENAFRO,ZAGAROLO,127.254
VENARIA REALE REGGIA,ALBA,77.741
VENARIA REALE REGGIA,ASTI,67.186
VENARIA REALE REGGIA,FOSSANO,74.848
VENEZIA MESTRE,ADRIA,96.805
VENEZIA MESTRE,BASILIANO,115.203
VENEZIA MESTRE,BASSANO DEL GRAPPA,54.276
VENEZIA MESTRE,BELLUNO,95.43
VENEZIA MESTRE,BEVILACQUA,80.484
VENEZIA MESTRE,BOLOGNA CENTRALE,151.074
VENEZIA MESTRE,BOLZANO,205.426
VENEZIA MESTRE,BRENNERO,294.218
VENEZIA MESTRE,BRESCIA,173.903
VENEZIA MESTRE,CALALZO PIEVE CADORE CORTINA,124.046
VENEZIA MESTRE,CASTEL D ARIO,116.585
VENEZIA MESTRE,CASTELFRANCO VENETO,35.128
VENEZIA MESTRE,CASTELLO GODEGO,40.369
VENEZIA MESTRE,CERVIGNANO AQUILEIA GRADO,115.368
VENEZIA MESTRE,CITTADELLA,46.993
VENEZIA MESTRE,CONEGLIANO,47.861
VENEZIA MESTRE,DOLO,13.01
VENEZIA MESTRE,DOMODOSSOLA,376.951
VENEZIA MESTRE,ESTE,59.491
VENEZIA MESTRE,FELTRE,75.468
VENEZIA MESTRE,FERRARA,104.244
VENEZIA MESTRE,FIUMICINO AEROPORTO,528.802
VENEZIA MESTRE,GENOVA BRIGNOLE,365.884
VENEZIA MESTRE,GORIZIA CENTRALE,148.595
VENEZIA MESTRE,ISOLA DELLA SCALA,116.161
VENEZIA MESTRE,LATISANA LIGNANO BIBIONE,87.319
VENEZIA MESTRE,LECCE,911.017
VENEZIA MESTRE,LEGNAGO,89.248
VENEZIA MESTRE,MANTOVA,135.139
VENEZIA MESTRE,MANTOVA FRASSINE,128.828
VENEZIA MESTRE,MILANO CENTRALE,256.657
VENEZIA MESTRE,MILANO ROGOREDO,255.602
VENEZIA MESTRE,MONFALCONE,131.776
VENEZIA MESTRE,MONSELICE,51.301
VENEZIA MESTRE,NAPOLI CENTRALE,710.677
VENEZIA MESTRE,NOALE SCORZE,17.83
VENEZIA MESTRE,NOGARA,108.944
VENEZIA MESTRE,PADOVA,28.499
VENEZIA MESTRE,PIOMBINO DESE,26.305
VENEZIA MESTRE,PORTOGRUARO CAORLE,73.372
VENEZIA MESTRE,QUARTO D ALTINO,116.932
VENEZIA MESTRE,REGGIO CALABRIA CENTRALE,1149.086
VENEZIA MESTRE,ROMA TERMINI,501.226
VENEZIA MESTRE,ROMA TIBURTINA,496.721
VENEZIA MESTRE,ROVIGO,72.248
VENEZIA MESTRE,S DONA PIAVE JESOLO,99.928
VENEZIA MESTRE,S GIORGIO NOGARO,104.992
VENEZIA MESTRE,S STINO LIVENZA,86.759
VENEZIA MESTRE,SACILE,64.961
VENEZIA MESTRE,SALERNO,755.193
VENEZIA MESTRE,TARVISIO BOSCOVERDE,215.363
VENEZIA MESTRE,TORINO PORTA NUOVA,401.643
VENEZIA MESTRE,TRENTO,149.987
VENEZIA MESTRE,TREVISO CENTRALE,20.908
VENEZIA MESTRE,TRIESTE CENTRALE,159.032
VENEZIA MESTRE,UDINE,126.573
VENEZIA MESTRE,VENEZIA PORTO MARGHERA,2.284
VENEZIA MESTRE,VENEZIA S LUCIA,8.434
VENEZIA MESTRE,VENTIMIGLIA,499.684
VENEZIA MESTRE,VERONA PORTA NUOVA,110.369
VENEZIA MESTRE,VERONA PORTA VESCOVO,106.992
VENEZIA MESTRE,VICENZA,58.769
VENEZIA S LUCIA,ADRIA,105.239
VENEZIA S LUCIA,ALTAVILLA TAVERNELLE,74.87
VENEZIA S LUCIA,ANCONA,328.092
VENEZIA S LUCIA,BARI CENTRALE,770.164
VENEZIA S LUCIA,BASILIANO,123.637
VENEZIA S LUCIA,BASSANO DEL GRAPPA,62.71
VENEZIA S LUCIA,BATTIPAGLIA,783.33
VENEZIA S LUCIA,BELLUNO,103.864
VENEZIA S LUCIA,BIVIO D AURISINA,152.927
VENEZIA S LUCIA,BOLOGNA CENTRALE,159.508
VENEZIA S LUCIA,BOLOGNA CENTRALE/AV,161.587
VENEZIA S LUCIA,BOLZANO,213.86
VENEZIA S LUCIA,BRENNERO,302.652
VENEZIA S LUCIA,BRESCIA,182.337
VENEZIA S LUCIA,BRINDISI,881.087
VENEZIA S LUCIA,CALALZO PIEVE CADORE CORTINA,132.48
VENEZIA S LUCIA,CASARSA,101.346
VENEZIA S LUCIA,CASSOLA,56.828
VENEZIA S LUCIA,CASTELFRANCO VENETO,43.562
VENEZIA S LUCIA,CASTELLO GODEGO,48.803
VENEZIA S LUCIA,CASTELMAGGIORE,149.561
VENEZIA S LUCIA,CATTOLICA S GIOVANNI GABICCE,253.417
VENEZIA S LUCIA,CERVIGNANO AQUILEIA GRADO,123.802
VENEZIA S LUCIA,CHIUSI CHIANCIANO TERME,367.527
VENEZIA S LUCIA,CONEGLIANO,56.295
VENEZIA S LUCIA,CORMONS,155.792
