mese,categoria,cod_stazione,ruolo,parzialmente_cancellate,minuti_ritardo_tot,corse_osservate,minuti_anticipo_tot,soppresse,in_anticipo,cancellate,effettuate,oltre_60,in_ritardo,minuti_netti_tot,oltre_15,cancellate_tot,in_orario,info_mancante,oltre_30,oltre_5,oltre_10,nome_stazione,p90,p95,ritardo_mediano,ritardo_medio
2026-06,REG,S04702,arrivo,1,6511.0,2119,2310.0,21,900,12,2085,5,396,4201.0,95,13,823,0,35,396,168,GENOVA BRIGNOLE,8.0,13.0,0.0,1.9825389334591788
2026-06,REG,S04702,partenza,0,6384.0,2079,4155.0,22,1039,17,2040,7,384,2229.0,103,17,656,0,37,384,177,GENOVA BRIGNOLE,8.200000000000045,14.0,0.0,1.072150072150072
2026-06,REG,S04704,arrivo,0,39.0,2,0.0,0,0,2,0,0,2,39.0,1,2,0,0,0,2,2,GENOVA QUARTO DEI MILLE,24.700000000000003,25.35,19.5,19.5
2026-06,REG,S04704,partenza,0,0.0,2,9.0,0,2,2,0,0,0,-9.0,0,2,0,0,0,0,0,GENOVA QUARTO DEI MILLE,-2.5,-2.25,-4.5,-4.5
2026-06,REG,S04707,arrivo,0,424.0,245,314.0,2,129,3,240,0,30,110.0,1,3,86,0,0,30,10,GENOVA NERVI,5.0,7.799999999999983,-1.0,0.4489795918367347
2026-06,REG,S04707,partenza,0,400.0,245,546.0,3,144,2,240,0,32,-146.0,5,2,69,0,0,32,9,GENOVA NERVI,5.599999999999994,8.0,-1.0,-0.5959183673469388
2026-06,REG,S04714,arrivo,0,35.0,61,165.0,0,51,0,61,0,2,-130.0,0,0,8,0,0,2,2,RECCO,1.0,2.0,-3.0,-2.1311475409836067
2026-06,REG,S04714,partenza,0,76.0,61,103.0,0,34,0,61,0,5,-27.0,1,0,22,0,0,5,2,RECCO,4.0,5.0,-1.0,-0.4426229508196721
2026-06,REG,S04718,partenza,0,0.0,4,32.0,0,4,0,4,0,0,-32.0,0,0,0,0,0,0,0,S.MARGHERITA LIGURE PORTOFINO,-4.799999999999999,-3.900000000000002,-9.5,-8.0
2026-06,REG,S04722,arrivo,0,41.0,1,0.0,0,0,1,0,0,1,41.0,1,1,0,0,1,1,1,CHIAVARI,41.0,41.0,41.0,41.0
2026-06,REG,S04722,partenza,0,16.0,3,3.0,0,1,1,2,0,1,13.0,1,1,1,0,0,1,1,CHIAVARI,12.199999999999998,13.6,1.0,4.333333333333333
2026-06,REG,S04725,arrivo,0,2923.0,1361,3807.0,7,843,8,1346,0,189,-884.0,40,8,329,0,14,189,80,SESTRI LEVANTE,7.0,11.0,-2.0,-0.6495224099926524
2026-06,REG,S04725,partenza,0,3273.0,1244,2006.0,7,659,12,1225,2,204,1267.0,48,12,381,0,17,204,91,SESTRI LEVANTE,8.0,12.0,-1.0,1.0184887459807077
2026-06,REG,S04731,arrivo,0,1044.0,525,882.0,4,294,7,514,0,85,162.0,7,7,146,0,2,85,30,LEVANTO,6.0,10.0,-1.0,0.3085714285714285
2026-06,REG,S04731,partenza,0,1360.0,575,427.0,5,229,7,563,0,105,933.0,13,7,241,0,1,105,24,LEVANTO,6.0,9.0,1.0,1.622608695652174
2026-06,REG,S04732,arrivo,0,254.0,16,0.0,0,0,16,0,0,12,254.0,9,16,4,0,2,12,11,MONTEROSSO,28.0,37.75,15.0,15.875
2026-06,REG,S04732,partenza,0,137.0,16,4.0,0,3,16,0,0,7,133.0,2,16,6,0,1,7,5,MONTEROSSO,15.5,26.75,3.5,8.3125
2026-06,REG,S04734,arrivo,0,351.0,9,0.0,0,0,9,0,1,9,351.0,9,9,0,0,4,9,9,CORNIGLIA,62.400000000000006,77.19999999999999,29.0,39.0
2026-06,REG,S04734,partenza,0,98.0,9,8.0,0,3,9,0,1,3,90.0,2,9,3,0,1,3,3,CORNIGLIA,26.40000000000001,43.19999999999999,3.0,10.0
2026-06,REG,S04801,arrivo,0,4422.0,1531,2651.0,23,835,8,1500,6,254,1771.0,73,8,442,0,30,254,117,SAVONA,7.0,13.5,-1.0,1.1567602873938605
2026-06,REG,S04801,partenza,0,4881.0,1569,2479.0,15,793,12,1542,4,287,2402.0,77,12,489,0,30,287,136,SAVONA,9.0,14.0,-1.0,1.5309114085404716
2026-06,REG,S04802,arrivo,0,1.0,1,0.0,0,0,1,0,0,0,1.0,0,1,1,0,0,0,0,SANTUARIO,1.0,1.0,1.0,1.0
2026-06,REG,S04805,arrivo,0,174.0,161,198.0,3,99,1,157,0,14,-24.0,1,1,48,0,0,14,2,S.GIUSEPPE DI CAIRO,4.0,5.0,-1.0,-0.1490683229813664
2026-06,REG,S04805,partenza,0,68.0,159,379.0,2,138,0,157,0,8,-311.0,0,0,13,0,0,8,2,S.GIUSEPPE DI CAIRO,0.0,2.299999999999983,-3.0,-1.955974842767296
2026-06,REG,S05000,arrivo,0,4667.0,1433,2210.0,25,650,17,1391,3,292,2457.0,76,17,491,0,24,292,128,PIACENZA,9.0,15.0,0.0,1.7145847871598046
2026-06,REG,S05000,partenza,0,5443.0,1429,1045.0,23,434,16,1390,7,342,4398.0,81,16,653,0,28,342,130,PIACENZA,9.0,15.0,1.0,3.077676696990902
2026-06,REG,S05009,arrivo,0,531.0,672,459.0,12,337,3,657,0,28,72.0,3,3,307,0,0,28,6,FIDENZA,2.0,4.0,-1.0,0.1071428571428571
2026-06,REG,S05009,partenza,0,502.0,681,13.0,9,11,1,671,0,24,489.0,2,1,646,0,0,24,6,FIDENZA,3.0,4.0,0.0,0.7180616740088106
2026-06,REG,S05012,arrivo,0,2.0,1,0.0,0,0,1,0,0,0,2.0,0,1,1,0,0,0,0,CASTELGUELFO,2.0,2.0,2.0,2.0
2026-06,REG,S05014,arrivo,0,4355.0,1442,1254.0,25,514,11,1406,2,296,3101.0,50,11,632,0,15,296,89,PARMA,7.0,11.0,1.0,2.150485436893204
2026-06,REG,S05014,partenza,0,4912.0,1415,715.0,35,335,17,1363,2,318,4197.0,70,17,762,0,25,318,108,PARMA,8.0,14.0,1.0,2.966077738515901
2026-06,REG,S05017,arrivo,0,741.0,402,9.0,1,9,0,401,0,33,732.0,4,0,360,0,0,33,5,BUDRIO,4.0,5.0,1.0,1.82089552238806
2026-06,REG,S05017,partenza,0,0.0,1,0.0,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,BUDRIO,0.0,0.0,0.0,0.0
2026-06,REG,S05018,arrivo,0,127.0,4,0.0,0,0,4,0,0,4,127.0,4,4,0,0,2,4,4,MOLINELLA,43.2,45.6,28.0,31.75
2026-06,REG,S05021,arrivo,0,6.0,1,0.0,0,0,1,0,0,1,6.0,0,1,0,0,0,1,0,S.ILARIO D\'ENZA,6.0,6.0,6.0,6.0
2026-06,REG,S05023,arrivo,0,1210.0,557,219.0,7,162,6,544,0,65,991.0,13,6,330,0,4,65,26,REGGIO EMILIA,5.0,8.0,1.0,1.779174147217235
2026-06,REG,S05023,partenza,0,1058.0,549,465.0,8,234,10,531,1,58,593.0,16,10,257,0,5,58,25,REGGIO EMILIA,5.0,8.0,0.0,1.0801457194899815
2026-06,REG,S05032,arrivo,0,2071.0,1699,3389.0,37,1039,7,1655,1,124,-1318.0,22,7,536,0,4,124,37,MODENA,4.0,5.0,-2.0,-0.7757504414361389
2026-06,REG,S05032,partenza,0,2862.0,1680,1814.0,34,719,15,1631,2,146,1048.0,26,15,815,0,8,146,49,MODENA,4.0,6.0,0.0,0.6238095238095238
2026-06,REG,S05037,arrivo,0,66.0,3,0.0,0,0,3,0,0,3,66.0,3,3,0,0,0,3,3,CASTELFRANCO EMILIA,26.0,26.5,22.0,22.0
2026-06,REG,S05037,partenza,0,7.0,4,1.0,0,1,4,0,0,0,6.0,0,4,3,0,0,0,0,CASTELFRANCO EMILIA,2.7,2.85,2.0,1.5
2026-06,REG,S05043,arrivo,1,11611.0,4815,9513.0,79,2747,84,4651,22,591,2098.0,158,85,1477,0,79,591,236,BOLOGNA CENTRALE,5.0,9.0,-1.0,0.43572170301142266
2026-06,REG,S05043,partenza,2,12160.0,4722,7007.0,86,2345,103,4531,10,714,5153.0,178,105,1663,0,62,714,282,BOLOGNA CENTRALE,6.0,11.0,0.0,1.0912748835239303
2026-06,REG,S05053,arrivo,0,178.0,13,3.0,0,2,5,8,0,7,175.0,4,5,4,0,2,7,5,CASTEL S.PIETRO TERME,37.60000000000001,46.39999999999998,8.0,13.461538461538462
2026-06,REG,S05053,partenza,0,41.0,13,18.0,1,5,5,7,0,2,23.0,2,5,6,0,0,2,2,CASTEL S.PIETRO TERME,13.60000000000001,16.4,0.0,1.7692307692307692
2026-06,REG,S05054,arrivo,0,817.0,487,404.0,14,208,2,471,0,62,413.0,3,2,217,0,0,62,10,IMOLA,5.0,7.0,0.0,0.8480492813141683
2026-06,REG,S05054,partenza,0,873.0,527,849.0,16,244,0,511,0,53,24.0,6,0,230,0,2,53,11,IMOLA,4.400000000000034,7.0,0.0,0.0455407969639468
2026-06,REG,S05056,arrivo,0,76.0,52,20.0,1,14,0,51,0,4,56.0,0,0,34,0,0,4,1,CASTELBOLOGNESE-RIOLO TERME,3.0,6.449999999999995,1.0,1.0769230769230769
2026-06,REG,S05056,partenza,0,85.0,58,83.0,2,31,0,56,0,6,2.0,1,0,21,0,0,6,1,CASTELBOLOGNESE-RIOLO TERME,4.300000000000004,5.0,-1.0,0.0344827586206896
2026-06,REG,S05058,arrivo,0,573.0,247,290.0,1,101,2,244,1,35,283.0,5,2,111,0,3,35,8,FAENZA,6.0,8.0,0.0,1.145748987854251
2026-06,REG,S05058,partenza,0,409.0,220,217.0,1,114,1,218,0,26,192.0,4,1,80,0,1,26,10,FAENZA,5.0,9.0,-1.0,0.8727272727272727
2026-06,REG,S05066,arrivo,0,14.0,9,11.0,0,6,1,8,0,1,3.0,0,1,2,0,0,1,1,CESENA,3.200000000000002,7.599999999999996,-1.0,0.3333333333333333
2026-06,REG,S05066,partenza,0,0.0,8,43.0,0,8,0,8,0,0,-43.0,0,0,0,0,0,0,0,CESENA,-2.4000000000000004,-1.700000000000001,-5.5,-5.375
2026-06,REG,S05069,arrivo,0,1.0,1,0.0,0,0,1,0,0,0,1.0,0,1,1,0,0,0,0,SANTARCANGELO DI ROMAGNA,1.0,1.0,1.0,1.0
2026-06,REG,S05069,partenza,0,0.0,1,2.0,0,1,1,0,0,0,-2.0,0,1,0,0,0,0,0,SANTARCANGELO DI ROMAGNA,-2.0,-2.0,-2.0,-2.0
2026-06,REG,S05071,arrivo,2,2646.0,1138,2299.0,12,660,12,1112,1,147,347.0,44,14,331,0,17,147,73,RIMINI,6.0,11.149999999999864,-1.0,0.304920913884007
2026-06,REG,S05071,partenza,1,4315.0,1170,1267.0,3,449,13,1153,8,245,3048.0,53,14,476,0,25,245,85,RIMINI,8.0,14.0,1.0,2.605128205128205
2026-06,REG,S05090,arrivo,0,134.0,613,0.0,5,0,1,607,0,10,134.0,0,1,603,0,0,10,0,SALSOMAGGIORE TERME,0.0,2.0,0.0,0.2185970636215334
2026-06,REG,S05090,partenza,0,513.0,613,386.0,7,283,1,605,0,20,127.0,1,1,310,0,0,20,1,SALSOMAGGIORE TERME,3.0,4.0,0.0,0.2071778140293637
2026-06,REG,S05104,arrivo,0,14.0,6,4.0,0,3,6,0,0,1,10.0,0,6,2,0,0,1,0,SASSO MARCONI,5.5,6.25,1.0,1.6666666666666667
2026-06,REG,S05104,partenza,0,10.0,5,3.0,0,2,5,0,0,1,7.0,0,5,2,0,0,1,0,SASSO MARCONI,5.800000000000001,7.399999999999999,0.0,1.4
2026-06,REG,S05105,arrivo,0,506.0,193,16.0,4,12,10,179,0,28,490.0,0,10,153,0,0,28,0,MARZABOTTO,5.0,5.399999999999978,2.0,2.538860103626943
2026-06,REG,S05105,partenza,0,128.0,189,186.0,1,122,8,180,0,8,-58.0,0,8,59,0,0,8,1,MARZABOTTO,3.0,3.5999999999999943,-1.0,-0.3068783068783068
2026-06,REG,S05107,arrivo,0,3.0,1,0.0,0,0,1,0,0,0,3.0,0,1,1,0,0,0,0,VERGATO,3.0,3.0,3.0,3.0
2026-06,REG,S05107,partenza,0,2.0,1,0.0,0,0,1,0,0,0,2.0,0,1,1,0,0,0,0,VERGATO,2.0,2.0,2.0,2.0
2026-06,REG,S05108,arrivo,0,9.0,2,0.0,0,0,2,0,0,1,9.0,0,2,1,0,0,1,0,RIOLA,4.9,4.95,4.5,4.5
2026-06,REG,S05108,partenza,0,0.0,2,2.0,0,2,2,0,0,0,-2.0,0,2,0,0,0,0,0,RIOLA,-1.0,-1.0,-1.0,-1.0
2026-06,REG,S05110,arrivo,0,1807.0,801,596.0,5,288,27,769,1,99,1211.0,17,27,414,0,7,99,26,PORRETTA TERME,5.0,8.0,1.0,1.511860174781523
2026-06,REG,S05110,partenza,0,1538.0,812,840.0,4,427,29,779,2,80,698.0,21,29,305,0,10,80,31,PORRETTA TERME,4.0,7.0,-1.0,0.8596059113300493
2026-06,REG,S05111,arrivo,0,146.0,30,1.0,0,1,2,28,0,13,145.0,2,2,16,0,0,13,2,CASALECCHIO GARIBALDI,7.0,11.949999999999973,4.0,4.833333333333333
2026-06,REG,S05111,partenza,0,2.0,3,0.0,0,0,0,3,0,0,2.0,0,0,3,0,0,0,0,CASALECCHIO GARIBALDI,1.6000000000000003,1.7999999999999998,0.0,0.6666666666666666
2026-06,REG,S05130,arrivo,0,162.0,13,0.0,0,0,13,0,0,12,162.0,5,13,1,0,0,12,10,BOLOGNA S.RUFFILLO,18.4,19.0,13.0,12.461538461538462
2026-06,REG,S05130,partenza,0,19.0,10,4.0,0,1,10,0,0,0,15.0,0,10,9,0,0,0,0,BOLOGNA S.RUFFILLO,4.0,4.0,1.5,1.5
2026-06,REG,S05131,arrivo,0,724.0,720,508.0,5,402,17,698,0,43,216.0,5,17,275,0,0,43,9,PIANORO,3.0,5.0,-1.0,0.3
2026-06,REG,S05131,partenza,0,1690.0,724,640.0,5,247,17,702,1,98,1050.0,13,17,379,0,4,98,20,PIANORO,5.0,7.0,1.0,1.450276243093923
2026-06,REG,S05132,arrivo,0,5.0,1,0.0,0,0,1,0,0,1,5.0,0,1,0,0,0,1,0,MONZUNO-VADO,5.0,5.0,5.0,5.0
2026-06,REG,S05132,partenza,0,2.0,1,0.0,0,0,1,0,0,0,2.0,0,1,1,0,0,0,0,MONZUNO-VADO,2.0,2.0,2.0,2.0
2026-06,REG,S05133,arrivo,0,2.0,1,0.0,0,0,1,0,0,0,2.0,0,1,1,0,0,0,0,GRIZZANA,2.0,2.0,2.0,2.0
2026-06,REG,S05133,partenza,0,0.0,1,5.0,0,1,1,0,0,0,-5.0,0,1,0,0,0,0,0,GRIZZANA,-5.0,-5.0,-5.0,-5.0
2026-06,REG,S05134,arrivo,0,172.0,159,118.0,2,69,1,156,0,9,54.0,1,1,81,0,0,9,1,S.BENEDETTO SAMBRO-CASTIGLIONE PEPOLI,3.0,5.0,0.0,0.3396226415094339
2026-06,REG,S05134,partenza,0,94.0,181,625.0,1,159,0,180,0,4,-531.0,2,0,18,0,0,4,3,S.BENEDETTO SAMBRO-CASTIGLIONE PEPOLI,0.0,2.0,-4.0,-2.933701657458564
2026-06,REG,S05135,arrivo,0,64.0,45,97.0,0,28,0,45,0,3,-33.0,1,0,14,0,0,3,2,VERNIO MONTEPIANO CANTAGALLO,4.0,5.599999999999994,-1.0,-0.7333333333333333
2026-06,REG,S05135,partenza,0,63.0,44,193.0,0,32,0,44,0,3,-130.0,1,0,9,0,1,3,1,VERNIO MONTEPIANO CANTAGALLO,2.0,4.850000000000001,-4.0,-2.9545454545454546
2026-06,REG,S05161,arrivo,0,370.0,123,30.0,0,24,0,123,1,18,340.0,4,0,81,0,2,18,5,SERMIDE,5.0,7.0,1.0,2.7642276422764227
2026-06,REG,S05161,partenza,0,225.0,120,127.0,0,51,2,118,0,13,98.0,2,2,56,0,0,13,4,SERMIDE,5.0,9.0,0.0,0.8166666666666667
2026-06,REG,S05165,arrivo,0,0.0,2,3.0,0,2,2,0,0,0,-3.0,0,2,0,0,0,0,0,BONDENO,-1.1,-1.05,-1.5,-1.5
2026-06,REG,S05166,arrivo,0,16.0,3,0.0,0,0,3,0,0,1,16.0,0,3,2,0,0,1,1,VIGARANO PIEVE,10.2,11.1,3.0,5.333333333333333
2026-06,REG,S05170,arrivo,0,2.0,1,0.0,0,0,1,0,0,0,2.0,0,1,1,0,0,0,0,QUARTESANA,2.0,2.0,2.0,2.0
2026-06,REG,S05179,arrivo,0,22.0,1,0.0,0,0,1,0,0,1,22.0,1,1,0,0,0,1,1,MASSAFISCAGLIA,22.0,22.0,22.0,22.0
2026-06,REG,S05180,arrivo,0,962.0,545,113.0,9,58,0,536,0,31,849.0,3,0,456,0,1,31,6,SASSUOLO TERMINAL,4.0,5.0,1.0,1.5577981651376147
2026-06,REG,S05180,partenza,0,988.0,557,416.0,14,170,1,542,0,50,572.0,8,1,337,0,2,50,10,SASSUOLO TERMINAL,4.0,5.0,1.0,1.0269299820466786
2026-06,REG,S05183,arrivo,0,40.0,4,1.0,0,1,4,0,0,2,39.0,1,4,1,0,0,2,1,FORMIGINE,22.300000000000004,25.14999999999999,6.0,9.75
2026-06,REG,S05188,arrivo,0,4.0,6,5.0,0,4,6,0,0,0,-1.0,0,6,2,0,0,0,0,MODENA PIAZZA MANZONI,2.0,2.0,-1.0,-0.1666666666666666
2026-06,REG,S05192,arrivo,0,195.0,167,29.0,1,29,0,166,0,10,166.0,1,0,128,0,0,10,1,REGGIO S.LAZZARO,3.4000000000000057,5.0,0.0,0.994011976047904
2026-06,REG,S05192,partenza,0,623.0,166,1.0,0,1,0,166,0,53,622.0,1,0,112,0,0,53,4,REGGIO S.LAZZARO,6.0,8.0,4.0,3.746987951807229
2026-06,REG,S05194,arrivo,0,219.0,192,130.0,1,92,0,191,0,12,89.0,2,0,88,0,0,12,8,SASSUOLO RADICI,3.0,6.449999999999989,0.0,0.4635416666666667
2026-06,REG,S05194,partenza,0,188.0,194,109.0,1,88,0,193,0,8,79.0,2,0,98,0,0,8,3,SASSUOLO RADICI,2.7000000000000175,4.0,0.0,0.4072164948453608
2026-06,REG,S05308,arrivo,0,246.0,475,1765.0,1,387,1,473,0,17,-1519.0,2,1,71,0,0,17,2,POGGIO RUSCO,2.0,3.0,-3.0,-3.1978947368421053
2026-06,REG,S05308,partenza,0,423.0,503,1032.0,1,339,1,501,0,23,-609.0,3,1,141,0,0,23,7,POGGIO RUSCO,3.0,4.0,-2.0,-1.2107355864811131
2026-06,REG,S05310,arrivo,0,11.0,4,0.0,0,0,4,0,0,0,11.0,0,4,4,0,0,0,0,NOGARA,3.0,3.0,3.0,2.75
2026-06,REG,S05310,partenza,0,12.0,3,0.0,0,0,3,0,0,1,12.0,0,3,2,0,0,1,0,NOGARA,7.599999999999999,8.299999999999999,2.0,4.0
2026-06,REG,S05316,arrivo,0,23.0,18,8.0,0,3,2,16,0,0,15.0,0,2,15,0,0,0,0,CREVALCORE,2.6000000000000014,4.0,1.0,0.8333333333333334
2026-06,REG,S05316,partenza,0,7.0,17,65.0,0,13,0,17,0,0,-58.0,0,0,4,0,0,0,0,CREVALCORE,1.4000000000000004,2.3999999999999986,-4.0,-3.411764705882353
2026-06,REG,S05418,arrivo,0,9.0,1,0.0,0,0,1,0,0,1,9.0,0,1,0,0,0,1,0,LAMA,9.0,9.0,9.0,9.0
2026-06,REG,S05420,arrivo,0,1856.0,308,329.0,9,160,13,286,3,64,1527.0,47,13,84,0,28,64,55,ADRIA,24.30000000000001,41.0,-1.0,4.957792207792208
2026-06,REG,S05420,partenza,0,2323.0,304,205.0,5,77,15,284,7,93,2118.0,44,15,134,0,25,93,53,ADRIA,22.0,40.0,2.0,6.967105263157895
2026-06,REG,S05423,arrivo,0,5.0,2,0.0,0,0,2,0,0,0,5.0,0,2,2,0,0,0,0,LOREO,2.9,2.95,2.5,2.5
2026-06,REG,S05423,partenza,0,0.0,1,5.0,0,1,1,0,0,0,-5.0,0,1,0,0,0,0,0,LOREO,-5.0,-5.0,-5.0,-5.0
2026-06,REG,S05428,arrivo,0,245.0,168,254.0,4,115,0,164,0,15,-9.0,3,0,38,0,1,15,8,CHIOGGIA,4.0,7.650000000000006,-2.0,-0.0535714285714285
2026-06,REG,S05428,partenza,0,484.0,171,469.0,5,123,1,165,2,20,15.0,9,1,28,0,7,20,11,CHIOGGIA,6.0,13.0,-3.0,0.087719298245614
2026-06,REG,S05703,arrivo,0,812.0,237,52.0,4,42,9,224,1,42,760.0,9,9,153,0,3,42,15,MONSELICE,8.0,11.199999999999989,1.0,3.2067510548523206
2026-06,REG,S05703,partenza,0,971.0,272,180.0,6,89,7,259,4,40,791.0,18,7,143,0,7,40,21,MONSELICE,6.0,19.249999999999943,0.5,2.9080882352941178
2026-06,REG,S05704,arrivo,0,41.0,1,0.0,0,0,1,0,0,1,41.0,1,1,0,0,1,1,1,S.ELENA-ESTE,41.0,41.0,41.0,41.0
2026-06,REG,S05706,arrivo,0,963.0,498,1794.0,9,372,13,476,2,42,-831.0,19,13,84,0,12,42,24,ROVIGO,3.0,8.149999999999977,-3.0,-1.6686746987951808
2026-06,REG,S05706,partenza,0,1078.0,491,698.0,14,235,9,468,1,63,380.0,12,9,193,0,8,63,21,ROVIGO,5.0,7.0,0.0,0.7739307535641547
2026-06,REG,S05712,arrivo,0,3101.0,1106,1642.0,12,525,14,1080,4,179,1459.0,43,14,402,0,16,179,71,FERRARA,7.0,11.75,0.0,1.3191681735985534
2026-06,REG,S05712,partenza,0,3112.0,1122,1630.0,15,507,16,1091,5,194,1482.0,41,16,421,0,15,194,69,FERRARA,7.0,11.0,0.0,1.320855614973262
2026-06,REG,S05722,arrivo,0,235.0,91,113.0,2,41,2,87,0,17,122.0,3,2,33,0,1,17,5,S.PIETRO IN CASALE,6.0,10.0,0.0,1.3406593406593406
2026-06,REG,S05722,partenza,0,234.0,90,133.0,2,46,7,81,0,10,101.0,3,7,34,0,2,10,3,S.PIETRO IN CASALE,5.0,7.549999999999997,-1.0,1.1222222222222222
2026-06,REG,S05723,arrivo,0,0.0,1,0.0,0,0,1,0,0,0,0.0,0,1,1,0,0,0,0,S.GIORGIO DI PIANO,0.0,0.0,0.0,0.0
2026-06,REG,S05723,partenza,0,4.0,1,0.0,0,0,1,0,0,0,4.0,0,1,1,0,0,0,0,S.GIORGIO DI PIANO,4.0,4.0,4.0,4.0
2026-06,REG,S05799,arrivo,0,540.0,94,1.0,1,1,0,93,0,50,539.0,4,0,43,0,1,50,13,CODIGORO,10.0,12.699999999999987,5.0,5.73404255319149
2026-06,REG,S05799,partenza,0,380.0,96,37.0,1,18,1,94,0,33,343.0,3,1,45,0,2,33,10,CODIGORO,9.5,12.5,2.0,3.5729166666666665
2026-06,REG,S05800,arrivo,0,4.0,1,0.0,0,0,1,0,0,0,4.0,0,1,1,0,0,0,0,GAIBANELLA,4.0,4.0,4.0,4.0
2026-06,REG,S05800,partenza,0,3.0,2,0.0,0,0,2,0,0,0,3.0,0,2,2,0,0,0,0,GAIBANELLA,1.9,1.95,1.5,1.5
2026-06,REG,S05801,arrivo,0,32.0,2,0.0,0,0,2,0,0,2,32.0,1,2,0,0,0,2,1,MONTESANTO,23.2,24.1,16.0,16.0
2026-06,REG,S05801,partenza,0,50.0,3,0.0,0,0,3,0,0,2,50.0,1,3,1,0,1,2,1,MONTESANTO,31.399999999999995,34.2,9.0,16.666666666666668
2026-06,REG,S05802,arrivo,0,53.0,4,0.0,1,0,3,0,0,3,53.0,1,3,1,0,0,3,3,PORTOMAGGIORE,23.500000000000004,25.75,12.5,13.25
2026-06,REG,S05802,partenza,0,868.0,406,9.0,1,9,4,401,0,37,859.0,8,4,360,0,2,37,9,PORTOMAGGIORE,4.0,6.0,1.0,2.1157635467980294
2026-06,REG,S05804,arrivo,0,76.0,7,0.0,1,0,4,2,0,3,76.0,1,4,4,0,1,3,3,ARGENTA,24.80000000000001,35.89999999999998,4.0,10.857142857142858
2026-06,REG,S05804,partenza,0,24.0,6,2.0,0,2,2,4,0,3,22.0,0,2,1,0,0,3,0,ARGENTA,8.5,8.75,3.5,3.6666666666666665
2026-06,REG,S05806,arrivo,0,41.0,3,0.0,0,0,3,0,0,2,41.0,2,3,1,0,0,2,2,LAVEZZOLA,21.8,22.399999999999995,17.0,13.666666666666666
2026-06,REG,S05806,partenza,0,0.0,2,7.0,0,2,2,0,0,0,-7.0,0,2,0,0,0,0,0,LAVEZZOLA,-3.1,-3.05,-3.5,-3.5
2026-06,REG,S05808,arrivo,0,38.0,4,2.0,0,1,3,1,0,2,36.0,1,3,1,0,1,2,1,ALFONSINE,22.500000000000004,26.25,4.0,9.0
2026-06,REG,S05808,partenza,0,21.0,4,0.0,0,0,2,2,0,1,21.0,1,2,3,0,0,1,1,ALFONSINE,13.200000000000005,15.599999999999994,1.5,5.25
2026-06,REG,S05811,arrivo,0,2724.0,866,767.0,7,352,12,847,5,163,1957.0,38,12,351,0,14,163,65,RAVENNA,7.0,13.0,1.0,2.259815242494226
2026-06,REG,S05811,partenza,0,2334.0,831,1069.0,5,366,12,814,2,138,1265.0,31,12,327,0,10,138,50,RAVENNA,7.0,11.0,1.0,1.5222623345367028
2026-06,REG,S05813,arrivo,0,41.0,1,0.0,0,0,1,0,0,1,41.0,1,1,0,0,1,1,1,LIDO DI CLASSE-LIDO DI SAVIO,41.0,41.0,41.0,41.0
2026-06,REG,S05813,partenza,0,58.0,1,0.0,0,0,1,0,0,1,58.0,1,1,0,0,1,1,1,LIDO DI CLASSE-LIDO DI SAVIO,58.0,58.0,58.0,58.0
2026-06,REG,S05814,arrivo,0,52.0,2,0.0,0,0,2,0,0,1,52.0,1,2,1,0,1,1,1,CERVIA-MILANO MARITTIMA,45.2,47.6,26.0,26.0
2026-06,REG,S05814,partenza,0,1.0,2,1.0,0,1,2,0,0,0,0.0,0,2,1,0,0,0,0,CERVIA-MILANO MARITTIMA,0.8,0.8999999999999999,0.0,0.0
2026-06,REG,S05815,arrivo,0,30.0,13,4.0,0,2,1,12,0,1,26.0,0,1,10,0,0,1,0,CESENATICO,4.0,5.199999999999995,2.0,2.0
2026-06,REG,S05815,partenza,0,90.0,17,10.0,0,4,1,16,0,6,80.0,2,1,7,0,1,6,3,CESENATICO,12.400000000000002,19.599999999999987,2.0,4.705882352941177
2026-06,REG,S05818,arrivo,0,113.0,6,2.0,0,1,4,2,0,3,111.0,3,4,2,0,3,3,3,IGEA MARINA,39.5,43.25,16.5,18.5
2026-06,REG,S05818,partenza,0,30.0,4,1.0,0,1,4,0,0,2,29.0,1,4,1,0,0,2,1,IGEA MARINA,17.1,19.05,4.5,7.25
2026-06,REG,S05903,arrivo,0,116.0,2,0.0,0,0,2,0,1,2,116.0,2,2,0,0,2,2,2,RUSSI,69.2,70.6,58.0,58.0
2026-06,REG,S05903,partenza,0,0.0,1,8.0,0,1,1,0,0,0,-8.0,0,1,0,0,0,0,0,RUSSI,-8.0,-8.0,-8.0,-8.0
2026-06,REG,S05921,arrivo,0,309.0,223,190.0,4,98,0,219,0,18,119.0,3,0,107,0,1,18,6,CIANO D\'ENZA,3.0,6.0,0.0,0.5336322869955157
2026-06,REG,S05921,partenza,0,642.0,227,49.0,5,37,1,221,0,37,593.0,8,1,153,0,1,37,15,CIANO D\'ENZA,6.0,11.0,2.0,2.612334801762114
2026-06,REG,S05929,arrivo,0,127.0,5,2.0,0,1,5,0,1,3,125.0,3,5,1,0,2,3,3,BARCO,54.2,58.6,21.0,25.0
2026-06,REG,S05935,arrivo,0,15.0,1,0.0,0,0,1,0,0,1,15.0,1,1,0,0,0,1,1,REGGIO S.STEFANO,15.0,15.0,15.0,15.0
