mese,categoria,cod_stazione,in_ritardo,minuti_ritardo_tot,in_orario,cancellate,parzialmente_cancellate,oltre_5,cancellate_tot,oltre_15,minuti_netti_tot,soppresse,minuti_anticipo_tot,effettuate,oltre_60,in_anticipo,oltre_30,corse_osservate,info_mancante,oltre_10,ruolo,nome_stazione,p90,ritardo_mediano,p95,ritardo_medio
2024-06,REG,N_07D182083E4F,0,0.0,1,0,0,0,0,0,0.0,0,0.0,1,0,0,0,1,0,0,nodo,POSTO MOV. MIRANDOLA OZZANO,0.0,0.0,0.0,0.0
2024-06,REG,N_098D485D9D54,117,1730.0,525,0,0,117,0,13,1631.0,0,99.0,713,0,71,0,713,0,24,nodo,LAVENO,5.700000000000017,1.0,8.0,2.284841970992583
2024-06,REG,N_0B008F272125,1,6.0,1,0,0,1,0,0,6.0,0,0.0,2,0,0,0,2,0,0,nodo,SAN GIORGIO DI NOGARO,3.0,3.0,3.0,3.0
2024-06,REG,N_0D2920696248,1,6.0,1,0,0,1,0,0,6.0,0,0.0,2,0,0,0,2,0,0,nodo,BUCCINO S.,3.0,3.0,3.0,3.0
2024-06,REG,N_105299730773,16,248.0,68,0,0,16,0,1,105.0,0,143.0,134,0,49,0,134,0,5,nodo,SAN BENEDETTO SAMBRO-CAST.PEPOLI,5.25,0.5,6.475000000000001,0.9764610389610389
2024-06,REG,N_12B942CEE428,18,343.0,16,0,0,18,0,7,313.0,0,30.0,50,0,16,4,50,0,10,nodo,MARRADI,17.700000000000024,3.5,36.47499999999999,6.75
2024-06,REG,N_1826D9B394B1,2,116.0,23,0,0,2,0,2,92.0,0,24.0,42,0,17,2,42,0,2,nodo,RIONERO ATELLA RIPACANDITA,2.5,0.0,3.0,2.1904761904761902
2024-06,REG,N_1C248EF31B88,1,17.0,2,0,0,1,0,0,17.0,0,0.0,3,0,0,0,3,0,1,nodo,POMEZIA - S.PALOMBA,7.8,5.0,8.149999999999999,5.0
2024-06,REG,N_24B26754DFAB,5,194.0,4,0,0,5,0,2,191.0,0,3.0,11,1,2,1,11,0,3,nodo,CIRE',56.05000000000002,7.75,65.27499999999998,22.857142857142858
2024-06,REG,N_25B9CF10B7D2,851,14967.0,1958,0,0,851,0,217,4515.0,0,10452.0,6212,18,3294,80,6212,0,361,nodo,BOLOGNA C.LE,6.0,-0.5,11.0,0.7464369570536017
2024-06,REG,N_26FAC2401D1E,879,16084.0,3429,0,0,879,0,171,6385.0,0,9699.0,7879,13,3413,66,7879,0,270,nodo,VENEZIA SANTA LUCIA,5.0,0.5,7.199999999999818,0.8283424937181715
2024-06,REG,N_271FD3BAF268,226,3512.0,1102,0,0,226,0,31,3085.0,0,427.0,1619,1,291,1,1619,0,70,nodo,MALPENSA AEROPORTO T2,5.5,1.0,8.224999999999966,1.9045024752626345
2024-06,REG,N_2B704D6CA19B,1,8.0,1,0,0,1,0,0,3.0,0,5.0,3,0,1,0,3,0,0,nodo,BRESCELLO VIADANA,3.4000000000000004,1.0,3.6999999999999993,1.0
2024-06,REG,N_2F383E08F558,3,28.0,3,0,0,3,0,0,5.0,0,23.0,8,0,2,0,8,0,1,nodo,GARBAGNATE M.SE,4.1,0.0,4.55,-1.0333333333333337
2024-06,REG,N_36BF9CCFCA7F,4,71.0,12,0,0,4,0,2,47.0,0,24.0,30,0,14,0,30,0,3,nodo,ATTIGLIANO,4.999999999999999,-0.5,11.39999999999998,1.5666666666666669
2024-06,REG,N_3A52AADF8221,0,0.0,0,0,0,0,0,0,-13.0,0,13.0,2,0,2,0,2,0,0,nodo,PRACCHIA,-6.5,-6.5,-6.5,-6.5
2024-06,REG,N_3C277D22EF06,0,2.0,1,0,0,0,0,0,2.0,0,0.0,1,0,0,0,1,0,0,nodo,TREVI,2.0,2.0,2.0,2.0
2024-06,REG,N_3C9893FCE11D,1,20.0,0,0,0,1,0,1,20.0,0,0.0,1,0,0,0,1,0,1,nodo,MOLINA CASTEL VECCHIO SUBAQUEO,20.0,20.0,20.0,20.0
2024-06,REG,N_3C9DD23DE13B,0,3.0,1,0,0,0,0,0,3.0,0,0.0,1,0,0,0,1,0,0,nodo,AMOROSI MELIZZANO,3.0,3.0,3.0,3.0
2024-06,REG,N_3D523D1C375E,1,295.0,0,0,0,1,0,1,295.0,0,0.0,1,1,0,1,1,0,1,nodo,DEVIATOIO ESTREMO CONEGLIANO,295.0,295.0,295.0,295.0
2024-06,REG,N_3EFE9B98DFF7,0,0.0,0,0,0,0,0,0,-3.0,0,3.0,1,0,1,0,1,0,0,nodo,JOPPOLO,-3.0,-3.0,-3.0,-3.0
2024-06,REG,N_40611E6A6CC5,65,997.0,120,0,0,65,0,13,-521.0,0,1518.0,406,0,215,4,406,0,17,nodo,CASTELBOLOGNESE,2.0,-2.5,6.125,-1.191526610644258
2024-06,REG,N_45FDE096C05C,1,6.0,1,0,0,1,0,0,6.0,0,0.0,2,0,0,0,2,0,0,nodo,BAZZANO,3.0,3.0,3.0,3.0
2024-06,REG,N_4668F72F4E34,1,11.0,0,0,0,1,0,0,11.0,0,0.0,1,0,0,0,1,0,1,nodo,MACCARESE,11.0,11.0,11.0,11.0
2024-06,REG,N_47A789481B35,5,135.0,1,0,0,5,0,4,133.0,0,2.0,7,0,1,2,7,0,5,nodo,CAPRANICA,33.95,19.25,35.724999999999994,19.958333333333336
2024-06,REG,N_4867F34F8972,1,53.0,0,0,0,1,0,1,53.0,0,0.0,1,0,0,1,1,0,1,nodo,NAPOLI S.GIOV.BARRA,53.0,53.0,53.0,53.0
2024-06,REG,N_4B107DF6CED6,11,251.0,139,0,0,11,0,0,-62.0,0,313.0,333,0,180,0,333,0,0,nodo,VIGNA CLARA,2.5,-1.0,3.5,-0.1929914781075521
2024-06,REG,N_4BB17CC0E70A,81,1504.0,193,0,0,81,0,28,1132.0,0,372.0,456,2,171,8,456,0,39,nodo,ALBAIRATE VERMEZZO,14.0,1.5,20.64999999999999,4.358634941912422
2024-06,REG,N_4D5418DDC1C2,6,117.0,32,0,0,6,0,0,92.0,0,25.0,42,0,4,0,42,0,1,nodo,COMO NORD BORGHI,5.0,2.5,5.849999999999999,2.0357142857142856
2024-06,REG,N_4D5C9AA763FF,11,187.0,37,0,0,11,0,1,53.0,0,134.0,78,0,30,0,78,0,3,nodo,CANDELA,4.200000000000003,0.0,6.6000000000000005,0.6794871794871797
2024-06,REG,N_4F5CBA982A80,0,0.0,1,0,0,0,0,0,0.0,0,0.0,1,0,0,0,1,0,0,nodo,GRASSANO,0.0,0.0,0.0,0.0
2024-06,REG,N_52AF166FEF76,15,297.0,19,0,0,15,0,8,297.0,0,0.0,34,0,0,2,34,0,10,nodo,CASSANO D`ADDA,22.200000000000003,3.5,28.0,8.735294117647058
2024-06,REG,N_5306D21208AD,0,8.0,6,0,0,0,0,0,-2.0,0,10.0,9,0,3,0,9,0,0,nodo,MANDELA-SAMBUCI,1.7999999999999998,0.75,1.8999999999999997,-0.125
2024-06,REG,N_543FA4F5E84B,330,5642.0,810,0,0,330,0,85,3941.0,0,1701.0,2100,6,937,28,2100,0,134,nodo,COMO S. GIOVANNI,7.0,0.0,12.0,1.899425111500552
2024-06,REG,N_54735EC5B62B,0,22.0,16,0,0,0,0,0,11.0,0,11.0,22,0,6,0,22,0,0,nodo,VILLA SAN GIOVANNI,2.1,0.5,2.7749999999999986,0.45
2024-06,REG,N_56227008909E,0,2.0,3,0,0,0,0,0,-3.0,0,5.0,4,0,1,0,4,0,0,nodo,VAL D'ALA,1.0,0.5,1.0,-0.75
2024-06,REG,N_5779F9930799,0,16.0,9,0,0,0,0,0,12.0,0,4.0,12,0,3,0,12,0,0,nodo,MANOPPELLO,2.5,0.75,2.75,1.0
2024-06,REG,N_57D3B7362830,13,304.0,3,0,0,13,0,10,296.0,0,8.0,41,0,4,5,41,0,11,nodo,MILANO BOVISA FNM,29.75,13.75,33.77499999999999,14.6875
2024-06,REG,N_580FFF8FD04F,49,560.0,94,0,0,49,0,2,531.0,0,29.0,163,0,20,1,163,0,5,nodo,S.LAZZARO,6.5,3.0,8.0,3.1220238095238093
2024-06,REG,N_5BD6FECC05D9,118,2230.0,690,0,0,118,0,15,1050.0,0,1180.0,1437,2,613,2,1437,0,26,nodo,TREVISO C.,4.0,0.5,5.899999999999976,0.739004120606997
2024-06,REG,N_5C0A056D62CA,2,55.0,0,0,0,2,0,1,51.0,0,4.0,3,0,1,1,3,0,1,nodo,DOMEGLIARA,27.0,25.0,27.25,25.0
2024-06,REG,N_63ACB0474432,2,106.0,1,0,0,2,0,2,106.0,0,0.0,3,1,0,2,3,0,2,nodo,BELLANO TARTAVELLE TERME,60.79999999999999,40.0,63.4,35.333333333333336
2024-06,REG,N_64F166622602,0,0.0,0,0,0,0,0,0,-3.0,0,3.0,1,0,1,0,1,0,0,nodo,ANAGNI-FIUGGI,-3.0,-3.0,-3.0,-3.0
2024-06,REG,N_66EFE7185ACC,159,3134.0,185,0,0,159,0,47,1264.0,0,1870.0,729,6,374,18,729,0,79,nodo,GENOVA P.PRINCIPE,10.5,-1.0,18.5,1.7888092402767726
2024-06,REG,N_6743E649F3B9,0,1.0,1,0,0,0,0,0,-1.0,0,2.0,2,0,1,0,2,0,0,nodo,S. MARGHERITA LIGURE PORTOFINO,-0.5,-0.5,-0.5,-0.5
2024-06,REG,N_6A893BB6B9F0,29,465.0,117,0,0,29,0,4,408.0,0,57.0,185,1,39,2,185,0,7,nodo,PATTI-SAN PIERO PATTI,5.5,0.5,7.699999999999997,2.2052360916316034
2024-06,REG,N_6AD9E1F33E5C,1,50.0,0,0,0,1,0,1,50.0,0,0.0,1,0,0,1,1,0,1,nodo,BIVIO D`AURISINA,50.0,50.0,50.0,50.0
2024-06,REG,N_6C88D68D6E24,66,1355.0,341,0,0,66,0,22,442.0,0,913.0,771,0,360,4,771,0,28,nodo,L`AQUILA,4.0,-0.5,7.424999999999983,0.5770370974760661
2024-06,REG,N_6D5DFFE30F85,1,55.0,1,0,0,1,0,1,55.0,0,0.0,2,0,0,1,2,0,1,nodo,BORORE,27.5,27.5,27.5,27.5
2024-06,REG,N_6DAD4A05816E,1291,22012.0,3000,0,0,1291,0,333,13679.0,0,8333.0,7841,14,3432,108,7841,0,563,nodo,FIRENZE S.M.N.,7.0,0.5,13.074999999999818,1.7710734972507187
2024-06,REG,N_6DE3F8828605,25,305.0,101,0,0,25,0,1,234.0,0,71.0,163,0,32,0,163,0,5,nodo,PIOMBINO BINARI MARE,5.0,0.5,6.975000000000001,1.4689922480620154
2024-06,REG,N_742441A837EF,158,3181.0,236,0,0,158,0,53,1834.0,0,1347.0,880,7,479,24,880,0,82,nodo,MI.P.GENOVA,7.950000000000016,0.0,17.5,2.1764367393269293
2024-06,REG,N_75EE60EB2654,148,2122.0,492,0,0,148,0,11,1337.0,0,785.0,1055,0,401,1,1055,0,24,nodo,FARA SABINA,4.300000000000011,0.25,6.0,1.2312250628047878
2024-06,REG,N_75FF6F509037,8,86.0,22,0,0,8,0,0,78.0,0,8.0,34,0,4,0,34,0,0,nodo,LATISANA LIGNANO B.,4.7,2.5,5.399999999999999,2.294117647058824
2024-06,REG,N_7658E5195902,6,141.0,84,0,0,6,0,0,7.0,0,134.0,154,0,63,0,154,0,1,nodo,TAORMINA,3.0,0.0,4.174999999999997,0.0331850838179952
2024-06,REG,N_786C1D7211DD,0,0.0,0,0,0,0,0,0,-1.0,0,1.0,1,0,1,0,1,0,0,nodo,SANTA TERESA DI RIVA,-1.0,-1.0,-1.0,-1.0
2024-06,REG,N_7B8C90EC3AB1,6,219.0,1,0,0,6,0,6,219.0,0,0.0,7,1,0,4,7,0,6,nodo,S. ZENO FOLZANO,48.95,29.0,51.475,31.5
2024-06,REG,N_7C26FB2E9EE9,2,16.0,4,0,0,2,0,0,0.0,0,16.0,13,0,7,0,13,0,0,nodo,CIANO D'ENZA,2.5,-0.75,2.75,-0.1309523809523809
2024-06,REG,N_7CD0EE7E4D13,1,21.0,5,0,0,1,0,0,21.0,0,0.0,6,0,0,0,6,0,0,nodo,CERVIGNANO A.G.,5.0,3.0,5.5,3.5
2024-06,REG,N_7D951F72660E,29,556.0,115,0,0,29,0,7,392.0,0,164.0,241,1,95,2,241,0,11,nodo,MONTEROTONDO,4.5,0.5,10.75,1.6221846846846848
2024-06,REG,N_833AAA8C1DF7,1,7.0,0,0,0,1,0,0,7.0,0,0.0,1,0,0,0,1,0,0,nodo,MARANO TICINO,7.0,7.0,7.0,7.0
2024-06,REG,N_8871845CF0C3,22,572.0,161,0,0,22,0,8,175.0,0,397.0,355,0,171,3,355,0,11,nodo,MELFI,2.5,0.0,5.099999999999994,0.4943502824858757
2024-06,REG,N_89ACD9E3219A,1,22.0,2,0,0,1,0,1,22.0,0,0.0,3,0,0,0,3,0,1,nodo,VENARIA,10.949999999999998,10.75,10.975,10.75
2024-06,REG,N_8AE91C7CAA91,2052,27135.0,5902,0,0,2052,0,232,26139.0,0,996.0,8644,0,690,0,8644,0,577,nodo,M N CADORNA,7.5,2.0,11.0,3.024734586576942
2024-06,REG,N_8D5061A93DC7,0,0.0,0,0,0,0,0,0,-10.0,0,10.0,3,0,3,0,3,0,0,nodo,TORRILE S. POLO,-1.5999999999999996,-4.0,-1.3000000000000005,-3.3333333333333335
2024-06,REG,N_8DE028B1AD6F,1,21.0,0,0,0,1,0,1,21.0,0,0.0,1,0,0,0,1,0,1,nodo,MILANO VILLAPIZZONE,21.0,21.0,21.0,21.0
2024-06,REG,N_90A042C77C48,1,29.0,0,0,0,1,0,1,29.0,0,0.0,1,0,0,0,1,0,1,nodo,VERNANTE,29.0,29.0,29.0,29.0
2024-06,REG,N_91C54A7D6DE3,36,616.0,150,0,0,36,0,9,230.0,0,386.0,359,0,165,2,359,0,11,nodo,MERCATO SAN SEVERINO,4.0,0.0,6.0,0.6624780829924022
2024-06,REG,N_98601F49D1AA,0,1.0,1,0,0,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,nodo,S. STINO DI LIVENZA,1.0,1.0,1.0,1.0
2024-06,REG,N_98AFFDD0B260,0,0.0,1,0,0,0,0,0,0.0,0,0.0,1,0,0,0,1,0,0,nodo,MONTE S.BIAGIO,0.0,0.0,0.0,0.0
2024-06,REG,N_9BB710BFF84F,19,315.0,30,0,0,19,0,7,268.0,0,47.0,84,0,35,2,84,0,13,nodo,SAN SEVERO,10.299999999999995,0.5,18.67499999999997,3.1904761904761907
2024-06,REG,N_9FF339099644,1,12.0,0,0,0,1,0,0,12.0,0,0.0,1,0,0,0,1,0,1,nodo,BARI S. SPIRITO,12.0,12.0,12.0,12.0
2024-06,REG,N_A2DA4F359B43,1,20.0,1,0,0,1,0,1,20.0,0,0.0,2,0,0,0,2,0,1,nodo,DESENZANO,10.0,10.0,10.0,10.0
2024-06,REG,N_A79BCAF80288,9,287.0,0,0,0,9,0,7,275.0,0,12.0,12,0,3,5,12,0,8,nodo,VIPITENO,34.25,22.5,34.875,22.916666666666668
2024-06,REG,N_A913DD647FD7,5,115.0,10,0,0,5,0,2,93.0,0,22.0,27,0,12,1,27,0,4,nodo,S. DONA` DI PIAVE,18.25,3.5,21.125,7.392857142857143
2024-06,REG,N_A9BCEF1E23FE,1,16.0,1,0,0,1,0,0,16.0,0,0.0,2,0,0,0,2,0,1,nodo,FORLI`,8.0,8.0,8.0,8.0
2024-06,REG,N_AAE627657DF8,2,94.0,2,0,0,2,0,2,94.0,0,0.0,4,0,0,2,4,0,2,nodo,FOSSACESIA - TORINO DI SANGRO,25.9,23.5,26.2,23.5
2024-06,REG,N_AB154A1831F2,131,2049.0,400,0,0,131,0,27,635.0,0,1414.0,1032,0,487,3,1032,0,46,nodo,CHIUSI C.T.,5.5,0.0,8.5,0.6237684919237778
2024-06,REG,N_AC5B07AC3325,21,420.0,84,0,0,21,0,8,-277.0,0,697.0,462,1,353,2,462,0,12,nodo,VILLAMASSARGIA DOMUSNOVAS,1.1000000000000083,-1.5,3.299999999999997,-0.6048034934497817
2024-06,REG,N_ACA4F494FB58,0,1.0,1,0,0,0,0,0,0.0,0,1.0,2,0,1,0,2,0,0,nodo,TELESE CERRETO,0.8,0.0,0.8999999999999999,0.0
2024-06,REG,N_ACBFE7687ADF,57,1520.0,411,0,0,57,0,19,884.0,0,636.0,773,2,284,7,773,0,26,nodo,OLBIA,3.5,0.5,6.674999999999983,1.1784370313782078
2024-06,REG,N_ACD663C85CDB,2,35.0,0,0,0,2,0,1,35.0,0,0.0,2,0,0,1,2,0,1,nodo,DIECIMO - PESCAGLIA,17.5,17.5,17.5,17.5
2024-06,REG,N_B5E50B059160,0,4.0,1,0,0,0,0,0,4.0,0,0.0,1,0,0,0,1,0,0,nodo,BIANZE`,4.0,4.0,4.0,4.0
2024-06,REG,N_B7CA17586A90,1,10.0,2,0,0,1,0,0,10.0,0,0.0,3,0,0,0,3,0,1,nodo,MARINO,4.5,2.5,4.75,2.5
2024-06,REG,N_BC7EF733D1AB,20,536.0,349,0,0,20,0,6,127.0,0,409.0,563,1,185,2,563,0,9,nodo,CATANIA AER. FONTANAROSSA,2.0,-0.5,3.5,0.23593784625813094
2024-06,REG,N_BD2F91CD0D69,3,147.0,0,0,0,3,0,2,145.0,0,2.0,4,1,1,2,4,0,3,nodo,PORTO D`ASCOLI,44.45,36.25,45.475,36.25
2024-06,REG,N_BF1408138E38,19,338.0,24,0,0,19,0,7,335.0,0,3.0,46,0,3,3,46,0,10,nodo,GENOVA SESTRI PONENTE,17.800000000000004,2.5,25.799999999999976,7.301904761904763
2024-06,REG,N_BFBEB2B05300,20,618.0,1,0,0,20,0,16,612.0,0,6.0,23,1,2,8,23,0,18,nodo,MILANO S. CRISTOFORO,63.7,33.5,73.39999999999999,35.77777777777778
2024-06,REG,N_C0036EE1DC06,35,819.0,294,0,0,35,0,11,358.0,0,461.0,549,0,208,2,549,0,15,nodo,SANTHIA`,2.5,-0.5,5.324999999999989,0.6688606225378683
2024-06,REG,N_C08D53653D21,0,4.0,1,0,0,0,0,0,4.0,0,0.0,1,0,0,0,1,0,0,nodo,GRICIGNANO,4.0,4.0,4.0,4.0
2024-06,REG,N_C353AD614ED6,17,367.0,710,0,0,17,0,0,117.0,0,250.0,891,0,161,0,891,0,1,nodo,SALSOMAGGIORE T.,1.0,0.0,1.5,0.1317567567567567
2024-06,REG,N_C57D867C3F5A,36,447.0,72,0,0,36,0,5,246.0,0,201.0,144,0,36,0,144,0,14,nodo,MILANO BOVISA,6.149999999999999,1.5,9.699999999999996,1.2890625
2024-06,REG,N_C685779BD8DE,6,101.0,30,0,0,6,0,0,-43.0,0,144.0,99,0,63,0,99,0,2,nodo,ORBETELLO,3.049999999999997,-1.25,4.5,-0.5902255639097744
2024-06,REG,N_C76BB014A48D,14,360.0,95,0,0,14,0,5,121.0,0,239.0,243,1,132,2,243,0,9,nodo,SAN GIUSEPPE DI CAIRO,2.5,-0.5,7.524999999999999,0.5019283746556473
2024-06,REG,N_C8E883484184,2,23.0,2,0,0,2,0,1,20.0,0,3.0,5,0,1,0,5,0,1,nodo,S.FELICE SP,8.850000000000001,2.25,9.675,3.9166666666666665
2024-06,REG,N_CB95E7379995,30,579.0,210,0,0,30,0,8,-18.0,0,597.0,602,0,359,1,602,0,16,nodo,IGLESIAS,2.5,-0.5,4.5,-0.0308026755852842
2024-06,REG,N_CDA8A1D75E11,1,9.0,0,0,0,1,0,0,1.0,0,8.0,2,0,1,0,2,0,0,nodo,FRASSO T. DUGENTA,0.5,0.5,0.5,0.5
2024-06,REG,N_CDEB6586CEBF,0,0.0,1,0,0,0,0,0,0.0,0,0.0,1,0,0,0,1,0,0,nodo,ROCCA RAVINDOLA,0.0,0.0,0.0,0.0
2024-06,REG,N_CFACAF3D2860,1,24.0,1,0,0,1,0,1,24.0,0,0.0,2,0,0,0,2,0,1,nodo,PARATICO SARNICO,12.0,12.0,12.0,12.0
2024-06,REG,N_D53F32E084D3,133,2444.0,512,0,0,133,0,30,1163.0,0,1281.0,1229,1,562,13,1229,0,47,nodo,BORGO S. LORENZO,5.0,0.0,7.5,0.9617880485527543
2024-06,REG,N_D65815777F95,3,38.0,12,0,0,3,0,0,38.0,0,0.0,15,0,0,0,15,0,0,nodo,COMO NORD CAMERLATA,5.0,3.0,5.299999999999999,2.533333333333333
2024-06,REG,N_D765929A9E43,3,39.0,12,0,0,3,0,0,26.0,0,13.0,24,0,8,0,24,0,0,nodo,MINUCCIANO - PIEVE - CASOLA,4.9,0.25,5.8,0.9833333333333331
2024-06,REG,N_DEBAB2A3D4C0,176,3131.0,562,0,0,176,0,36,436.0,0,2695.0,1709,3,943,18,1709,0,63,nodo,REGGIO CALABRIA CENTRALE,4.0,-1.0,7.5,0.2615233042390131
2024-06,REG,N_E167AFA73E44,0,0.0,0,0,0,0,0,0,-1.0,0,1.0,1,0,1,0,1,0,0,nodo,SAN BENEDETTO PO,-1.0,-1.0,-1.0,-1.0
2024-06,REG,N_E586B8FC8D6C,0,4.0,1,0,0,0,0,0,1.0,0,3.0,2,0,1,0,2,0,0,nodo,MONTERONI D`ARBIA,0.5,0.5,0.5,0.5
2024-06,REG,N_E5F30A08839B,1,75.0,40,0,0,1,0,0,-128.0,0,203.0,81,0,39,0,81,0,0,nodo,ROCCHETTA S.ANT.LAC.,1.0500000000000007,-2.0,1.5249999999999986,-1.5999999999999999
2024-06,REG,N_E6047F4B6A8B,0,0.0,0,0,0,0,0,0,-2.0,0,2.0,1,0,1,0,1,0,0,nodo,CASTELLINA CH,-2.0,-2.0,-2.0,-2.0
2024-06,REG,N_E823754A40D3,2,41.0,8,0,0,2,0,1,12.0,0,29.0,22,0,12,0,22,0,1,nodo,SESSA AURUNCA R.,3.9000000000000017,-1.0,5.899999999999998,0.5454545454545454
2024-06,REG,N_ED125EABC58E,0,1.0,1,0,0,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,nodo,POLLINA,1.0,1.0,1.0,1.0
2024-06,REG,N_EE86D98A1207,23,467.0,162,0,0,23,0,1,239.0,0,228.0,269,0,78,1,269,0,3,nodo,CEFALU`,4.450000000000003,0.5,5.724999999999994,0.9048982188295166
2024-06,REG,N_F099419606CC,2,36.0,0,0,0,2,0,1,36.0,0,0.0,2,0,0,0,2,0,2,nodo,SAN MAURIZIO,18.0,18.0,18.0,18.0
2024-06,REG,N_F5ADCC2F8BB9,140,2722.0,617,0,0,140,0,18,2658.0,0,64.0,818,3,58,11,818,0,22,nodo,SASSUOLO,5.0,2.5,6.5,3.261267419032364
2024-06,REG,N_F5BB85C04F38,315,4058.0,1064,0,0,315,0,14,3834.0,0,224.0,1479,0,100,0,1479,0,59,nodo,CAMNAGO LENTATE,6.5,2.0,8.5,2.619361253665689
2024-06,REG,N_F6ABE6CB9A86,35,447.0,104,0,0,35,0,4,-99.0,0,546.0,310,0,166,1,310,0,5,nodo,CIVITANOVA MARCHE,5.0,-0.5,6.700000000000003,-0.3296998624011007
2024-06,REG,N_F718286AD2AD,0,1.0,1,0,0,0,0,0,0.0,0,1.0,2,0,1,0,2,0,0,nodo,POTENZA SUPERIORE,0.0,0.0,0.0,0.0
2024-06,REG,N_F72F5507B973,0,0.0,0,0,0,0,0,0,-2.0,0,2.0,1,0,1,0,1,0,0,nodo,SELLA DI CORNO,-2.0,-2.0,-2.0,-2.0
2024-06,REG,N_F7A1B3B0EA1F,7,188.0,80,0,0,7,0,1,-255.0,0,443.0,324,0,237,0,324,0,3,nodo,SAN GAVINO,1.0,-1.5,2.0,-0.7870370370370371
2024-06,REG,N_F81D5A7930D5,37,1514.0,823,0,0,37,0,6,-635.0,0,2149.0,1875,0,984,3,1875,0,7,nodo,PUNTA RAISI,2.0,0.0,2.5,-0.3341004065958888
2024-06,REG,N_F8A251096935,298,3808.0,694,0,0,298,0,30,3744.0,0,64.0,1040,0,48,0,1040,0,89,nodo,COMO NORD LAGO,9.0,2.5,12.0,3.5870054489457472
2024-06,REG,N_FBACCF9B6EC3,50,951.0,336,0,0,50,0,7,268.0,0,683.0,692,0,303,3,692,0,11,nodo,S.AGATA M.,4.0,-0.5,5.0,0.3881679839565883
2024-06,REG,N_FBDCFEA1C163,1,42.0,0,0,0,1,0,1,42.0,0,0.0,1,0,0,1,1,0,1,nodo,VILLAZZANO,42.0,42.0,42.0,42.0
2024-06,REG,N_FE3300C7FF4C,20,504.0,18,0,0,20,0,11,266.0,0,238.0,114,1,74,9,114,0,15,nodo,VAIRANO,12.100000000000009,-2.0,34.54999999999998,2.335249042145594
2024-06,REG,N_FE865763BA15,43,655.0,148,0,0,43,0,9,200.0,0,455.0,387,0,188,2,387,0,13,nodo,MINTURNO,4.950000000000003,-1.0,6.724999999999995,0.5369178921568628
2024-06,REG,N_FEBDC4EA7CA2,1051,18449.0,1666,0,0,1051,0,297,13065.0,0,5384.0,4503,26,1710,96,4503,0,470,nodo,TORINO P.NUOVA,10.0,1.0,18.0,2.9483492610676283
2024-06,REG,N_FFAC7F2CA52E,64,815.0,52,0,0,64,0,18,741.0,0,74.0,138,0,22,0,138,0,33,nodo,NOVATE M.SE,7.0,0.5,8.0,1.2153284671532845
2024-06,REG,S00016,7,91.0,19,0,0,7,0,1,83.0,0,8.0,30,0,4,0,30,0,1,nodo,BORGOMANERO,7.5,2.0,8.699999999999996,2.7666666666666666
2024-06,REG,S00034,190,3519.0,433,0,0,190,0,46,2275.0,0,1244.0,1141,5,501,22,1141,0,80,nodo,MORTARA,6.650000000000006,0.0,12.5,2.0741178933478817
2024-06,REG,S00039,2,85.0,15,0,0,2,0,1,82.0,0,3.0,20,0,3,1,20,0,1,nodo,TORREBERETTI,22.5,21.5,22.7,21.57894736842105
2024-06,REG,S00053,1,59.0,0,0,0,1,0,1,59.0,0,0.0,1,0,0,1,1,0,1,nodo,ROVASENDA,59.0,59.0,59.0,59.0
2024-06,REG,S00060,300,4527.0,913,0,0,300,0,37,4357.0,0,170.0,1313,3,100,10,1313,0,80,nodo,TORINO REBAUDENGO FOSSATA,6.5,2.5,10.425000000000011,3.31094756529972
2024-06,REG,S00070,134,2552.0,577,0,0,134,0,31,1589.0,0,963.0,1162,2,432,11,1162,0,39,nodo,BIELLA S.PAOLO,4.5,0.0,7.5,1.3796429555684846
2024-06,REG,S00100,0,0.0,2,0,0,0,0,0,-54.0,0,54.0,4,0,2,0,4,0,0,nodo,VARALLO SESIA,-8.299999999999999,-13.5,-7.65,-13.5
2024-06,REG,S00154,114,2322.0,549,0,0,114,0,24,1686.0,0,636.0,955,2,275,8,955,0,37,nodo,IVREA,5.0,1.0,8.449999999999989,1.790593910159783
2024-06,REG,S00202,95,1534.0,301,0,0,95,0,20,905.0,0,629.0,666,1,260,3,666,0,32,nodo,BARDONECCHIA,5.5,0.5,9.799999999999985,1.3808640770381937
2024-06,REG,S00204,0,1.0,1,0,0,0,0,0,-3.0,0,4.0,2,0,1,0,2,0,0,nodo,OULX CESANA CLAVIERE SESTRIERE,-1.5,-1.5,-1.5,-1.5
2024-06,REG,S00205,6,65.0,19,0,0,6,0,0,-21.0,0,86.0,58,0,33,0,58,0,0,nodo,SALBERTRAND,3.6999999999999993,-1.0,5.399999999999997,-0.3620689655172414
2024-06,REG,S00208,15,266.0,17,0,0,15,0,5,148.0,0,118.0,79,1,47,2,79,0,8,nodo,BUSSOLENO,7.199999999999995,-1.0,13.37499999999999,1.8375160875160879
2024-06,REG,S00217,2,47.0,1,0,0,2,0,1,47.0,0,0.0,3,0,0,1,3,0,1,nodo,COLLEGNO,32.2,5.0,35.599999999999994,15.666666666666666
2024-06,REG,S00228,45,770.0,179,0,0,45,0,7,-2332.0,0,3102.0,849,0,615,4,849,0,8,nodo,TORINO STURA,3.0,-4.5,4.5,-2.7677277123513684
