giorno,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,nome_partenza,nome_arrivo
2025-10-01,REG,S06013,S06404,4,4,0,0,0,0,3,1,0,1,0,0,0,0,15,0,15,3.75,3.0,5.1000000000000005,5.549999999999999,AULLA LUNIGIANA,LUCCA
2025-10-01,REG,S06013,S06500,4,4,0,0,0,0,1,1,2,1,1,1,1,1,67,5,62,15.5,-1.0,46.90000000000001,56.949999999999974,AULLA LUNIGIANA,PISA CENTRALE
2025-10-01,REG,S06031,S06039,3,3,0,0,0,0,3,0,0,0,0,0,0,0,8,0,8,2.6666666666666665,3.0,3.0,3.0,CAMPIGLIA MARITTIMA,GROSSETO
2025-10-01,REG,S06031,S06500,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,CAMPIGLIA MARITTIMA,PISA CENTRALE
2025-10-01,REG,S06039,S06031,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,GROSSETO,CAMPIGLIA MARITTIMA
2025-10-01,REG,S06039,S06421,5,5,0,0,0,0,3,2,0,2,1,0,0,0,23,0,23,4.6,2.0,9.6,9.8,GROSSETO,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06039,S06500,4,4,0,0,0,0,2,1,1,1,0,0,0,0,12,1,11,2.75,3.0,5.4,5.699999999999999,GROSSETO,PISA CENTRALE
2025-10-01,REG,S06039,S06725,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GROSSETO,LIVORNO CENTRALE
2025-10-01,REG,S06039,S06809,3,3,0,0,0,0,1,1,1,1,0,0,0,0,8,4,4,1.3333333333333333,3.0,4.6,4.8,GROSSETO,SIENA
2025-10-01,REG,S06039,S08004,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,GROSSETO,ORBETELLO-MONTE ARGENTARIO
2025-10-01,REG,S06039,S08409,4,4,0,0,0,0,1,1,2,1,1,1,1,1,82,4,78,19.5,1.5,55.80000000000001,66.89999999999998,GROSSETO,ROMA TERMINI
2025-10-01,REG,S06040,S06404,7,7,0,0,0,0,7,0,0,0,0,0,0,0,18,0,18,2.5714285714285716,3.0,4.0,4.0,VIAREGGIO,LUCCA
2025-10-01,REG,S06040,S06421,17,17,0,0,0,0,6,6,5,6,4,4,0,0,110,6,104,6.117647058823529,2.0,19.200000000000003,24.999999999999996,VIAREGGIO,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06040,S06500,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,VIAREGGIO,PISA CENTRALE
2025-10-01,REG,S06161,S05014,2,2,0,0,0,0,0,2,0,2,1,0,0,0,18,0,18,9.0,9.0,9.8,9.9,BORGO VAL DI TARO,PARMA
2025-10-01,REG,S06161,S06000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,BORGO VAL DI TARO,LA SPEZIA CENTRALE
2025-10-01,REG,S06161,S06421,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,BORGO VAL DI TARO,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06161,S06500,1,1,0,0,0,0,0,1,0,1,1,1,0,0,19,0,19,19.0,19.0,19.0,19.0,BORGO VAL DI TARO,PISA CENTRALE
2025-10-01,REG,S06163,S05014,4,4,0,0,0,0,0,2,2,2,0,0,0,0,13,3,10,2.5,2.5,6.7,6.85,PONTREMOLI,PARMA
2025-10-01,REG,S06163,S06000,2,2,0,0,0,0,1,1,0,1,0,0,0,0,8,0,8,4.0,4.0,4.8,4.9,PONTREMOLI,LA SPEZIA CENTRALE
2025-10-01,REG,S06163,S06500,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,PONTREMOLI,PISA CENTRALE
2025-10-01,REG,S06227,S06404,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,MINUCCIANO-PIEVE-CASOLA,LUCCA
2025-10-01,REG,S06227,S06500,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,MINUCCIANO-PIEVE-CASOLA,PISA CENTRALE
2025-10-01,REG,S06325,S06013,4,4,0,0,0,0,1,0,3,0,0,0,0,0,1,4,-3,-0.75,-1.0,0.40000000000000036,0.6999999999999993,PIAZZA AL SERCHIO,AULLA LUNIGIANA
2025-10-01,REG,S06325,S06404,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,PIAZZA AL SERCHIO,LUCCA
2025-10-01,REG,S06325,S06500,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9,0,9,4.5,4.5,5.7,5.85,PIAZZA AL SERCHIO,PISA CENTRALE
2025-10-01,REG,S06404,S06013,3,3,0,0,0,0,1,0,2,0,0,0,0,0,3,6,-3,-1.0,-1.0,2.2,2.5999999999999996,LUCCA,AULLA LUNIGIANA
2025-10-01,REG,S06404,S06040,7,7,0,0,0,0,7,0,0,0,0,0,0,0,10,0,10,1.4285714285714286,2.0,2.4000000000000004,2.6999999999999993,LUCCA,VIAREGGIO
2025-10-01,REG,S06404,S06227,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,LUCCA,MINUCCIANO-PIEVE-CASOLA
2025-10-01,REG,S06404,S06325,5,5,0,0,0,0,1,1,3,1,1,1,1,0,38,4,34,6.8,-1.0,22.6,29.799999999999994,LUCCA,PIAZZA AL SERCHIO
2025-10-01,REG,S06404,S06421,7,7,0,0,0,0,2,1,4,1,1,1,0,0,22,7,15,2.142857142857143,-1.0,8.600000000000005,12.79999999999999,LUCCA,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06404,S06500,16,16,0,0,0,0,11,3,2,3,1,1,1,1,101,2,99,6.1875,2.0,6.0,22.0,LUCCA,PISA CENTRALE
2025-10-01,REG,S06404,S06506,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,LUCCA,PONTEDERA CASCIANA TERME
2025-10-01,REG,S06404,S06725,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,LUCCA,LIVORNO CENTRALE
2025-10-01,REG,S06411,S06419,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,MONTECATINI TERME-MONSUMMANO,FIRENZE CASTELLO
2025-10-01,REG,S06411,S06421,5,5,0,0,0,0,2,1,2,1,1,1,0,0,18,2,16,3.2,0.0,10.400000000000002,13.199999999999998,MONTECATINI TERME-MONSUMMANO,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06414,S05110,6,6,0,0,0,0,3,1,2,1,0,0,0,0,10,6,4,0.6666666666666666,1.0,4.0,4.5,PISTOIA,PORRETTA TERME
2025-10-01,REG,S06414,S06421,15,15,0,0,0,0,13,1,1,1,0,0,0,0,28,3,25,1.6666666666666667,2.0,3.5999999999999996,4.299999999999999,PISTOIA,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06414,S06910,4,4,0,0,0,0,0,3,1,3,0,0,0,0,20,4,16,4.0,5.5,8.100000000000001,8.549999999999999,PISTOIA,MONTEVARCHI TERRANUOVA
2025-10-01,REG,S06414,S06915,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,PISTOIA,AREZZO
2025-10-01,REG,S06416,S06421,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,PRATO CENTRALE,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06416,S06900,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,PRATO CENTRALE,FIRENZE CAMPO MARTE
2025-10-01,REG,S06416,S06910,3,3,0,0,0,0,2,1,0,1,0,0,0,0,9,0,9,3.0,3.0,5.4,5.699999999999999,PRATO CENTRALE,MONTEVARCHI TERRANUOVA
2025-10-01,REG,S06416,S06925,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,PRATO CENTRALE,CHIUSI-CHIANCIANO TERME
2025-10-01,REG,S06419,S06416,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,FIRENZE CASTELLO,PRATO CENTRALE
2025-10-01,REG,S06419,S06510,6,6,0,0,0,0,6,0,0,0,0,0,0,0,10,0,10,1.6666666666666667,1.5,3.0,3.5,FIRENZE CASTELLO,EMPOLI
2025-10-01,REG,S06420,S05135,1,1,0,0,0,0,0,1,0,1,1,0,0,0,13,0,13,13.0,13.0,13.0,13.0,FIRENZE RIFREDI,VERNIO MONTEPIANO CANTAGALLO
2025-10-01,REG,S06420,S06000,1,1,0,0,0,0,0,1,0,1,1,0,0,0,11,0,11,11.0,11.0,11.0,11.0,FIRENZE RIFREDI,LA SPEZIA CENTRALE
2025-10-01,REG,S06420,S06910,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,FIRENZE RIFREDI,MONTEVARCHI TERRANUOVA
2025-10-01,REG,S06420,S06915,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,FIRENZE RIFREDI,AREZZO
2025-10-01,REG,S06421,S05135,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,FIRENZE SANTA MARIA NOVELLA,VERNIO MONTEPIANO CANTAGALLO
2025-10-01,REG,S06421,S06000,7,7,0,0,0,0,2,4,1,4,2,1,1,1,89,1,88,12.571428571428571,5.0,31.40000000000002,46.69999999999996,FIRENZE SANTA MARIA NOVELLA,LA SPEZIA CENTRALE
2025-10-01,REG,S06421,S06031,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,FIRENZE SANTA MARIA NOVELLA,CAMPIGLIA MARITTIMA
2025-10-01,REG,S06421,S06039,2,2,0,0,0,0,0,1,1,1,1,0,0,0,12,3,9,4.5,4.5,10.5,11.25,FIRENZE SANTA MARIA NOVELLA,GROSSETO
2025-10-01,REG,S06421,S06040,16,16,0,0,0,0,11,2,3,2,0,0,0,0,36,8,28,1.75,2.0,4.5,6.0,FIRENZE SANTA MARIA NOVELLA,VIAREGGIO
2025-10-01,REG,S06421,S06161,2,2,0,0,0,0,0,1,1,1,0,0,0,0,7,1,6,3.0,3.0,6.2,6.6,FIRENZE SANTA MARIA NOVELLA,BORGO VAL DI TARO
2025-10-01,REG,S06421,S06404,6,6,0,0,0,0,0,5,1,5,0,0,0,0,30,5,25,4.166666666666667,5.5,7.0,7.0,FIRENZE SANTA MARIA NOVELLA,LUCCA
2025-10-01,REG,S06421,S06411,7,7,0,0,0,0,3,1,3,1,0,0,0,0,14,3,11,1.5714285714285714,1.0,5.600000000000001,6.799999999999997,FIRENZE SANTA MARIA NOVELLA,MONTECATINI TERME-MONSUMMANO
2025-10-01,REG,S06421,S06414,13,13,0,0,0,0,5,3,5,3,2,1,0,0,48,9,39,3.0,0.0,12.800000000000004,15.999999999999993,FIRENZE SANTA MARIA NOVELLA,PISTOIA
2025-10-01,REG,S06421,S06500,19,19,0,0,0,0,13,2,4,2,1,1,1,0,82,6,76,4.0,1.0,4.199999999999999,10.299999999999887,FIRENZE SANTA MARIA NOVELLA,PISA CENTRALE
2025-10-01,REG,S06421,S06510,6,6,0,0,0,0,1,0,5,0,0,0,0,0,1,12,-11,-1.8333333333333333,-2.5,0.0,0.5,FIRENZE SANTA MARIA NOVELLA,EMPOLI
2025-10-01,REG,S06421,S06604,25,25,0,0,0,0,9,2,14,2,2,1,0,0,37,35,2,0.08,-1.0,3.0,10.199999999999974,FIRENZE SANTA MARIA NOVELLA,BORGO S.LORENZO
2025-10-01,REG,S06421,S06607,4,4,0,0,0,0,2,2,0,2,1,1,0,0,31,0,31,7.75,3.0,18.300000000000004,21.14999999999999,FIRENZE SANTA MARIA NOVELLA,CRESPINO DEL LAMONE
2025-10-01,REG,S06421,S06725,20,20,0,0,0,0,12,3,5,3,2,2,2,0,112,11,101,5.05,2.0,8.400000000000048,39.05,FIRENZE SANTA MARIA NOVELLA,LIVORNO CENTRALE
2025-10-01,REG,S06421,S06809,15,15,0,0,0,0,3,1,11,1,1,0,0,0,17,34,-17,-1.1333333333333333,-2.0,3.5999999999999996,5.799999999999994,FIRENZE SANTA MARIA NOVELLA,SIENA
2025-10-01,REG,S06421,S06904,3,3,0,0,0,0,1,1,1,1,0,0,0,0,5,4,1,0.3333333333333333,0.0,4.0,4.5,FIRENZE SANTA MARIA NOVELLA,PONTASSIEVE
2025-10-01,REG,S06421,S06915,16,16,0,0,0,0,8,3,5,3,2,1,0,0,49,19,30,1.875,0.0,10.0,15.25,FIRENZE SANTA MARIA NOVELLA,AREZZO
2025-10-01,REG,S06421,S06922,1,1,0,0,0,0,0,1,0,1,1,1,0,0,23,0,23,23.0,23.0,23.0,23.0,FIRENZE SANTA MARIA NOVELLA,TERONTOLA CORTONA
2025-10-01,REG,S06421,S06925,9,9,0,0,0,0,4,4,1,4,3,2,1,0,85,2,83,9.222222222222221,4.0,21.400000000000006,30.199999999999992,FIRENZE SANTA MARIA NOVELLA,CHIUSI-CHIANCIANO TERME
2025-10-01,REG,S06421,S07217,5,5,0,0,0,0,3,1,1,1,1,1,0,0,29,7,22,4.4,1.0,16.200000000000003,20.599999999999994,FIRENZE SANTA MARIA NOVELLA,FOLIGNO
2025-10-01,REG,S06421,S07221,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,FIRENZE SANTA MARIA NOVELLA,SPOLETO
2025-10-01,REG,S06421,S08004,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,FIRENZE SANTA MARIA NOVELLA,ORBETELLO-MONTE ARGENTARIO
2025-10-01,REG,S06421,S08209,2,2,0,0,0,0,0,2,0,2,2,1,1,0,44,0,44,22.0,22.0,30.0,31.0,FIRENZE SANTA MARIA NOVELLA,ORTE
2025-10-01,REG,S06421,S08217,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,FIRENZE SANTA MARIA NOVELLA,ROMA TIBURTINA
2025-10-01,REG,S06421,S08409,3,3,0,0,0,0,1,0,2,0,0,0,0,0,3,7,-4,-1.3333333333333333,-1.0,2.2,2.5999999999999996,FIRENZE SANTA MARIA NOVELLA,ROMA TERMINI
2025-10-01,REG,S06500,S01700,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,PISA CENTRALE,MILANO CENTRALE
2025-10-01,REG,S06500,S06000,14,14,0,0,0,0,6,6,2,6,4,1,1,0,112,4,108,7.714285714285714,2.5,10.0,27.149999999999984,PISA CENTRALE,LA SPEZIA CENTRALE
2025-10-01,REG,S06500,S06013,4,4,0,0,0,0,2,1,1,1,0,0,0,0,9,1,8,2.0,1.0,5.200000000000001,6.099999999999998,PISA CENTRALE,AULLA LUNIGIANA
2025-10-01,REG,S06500,S06031,4,4,0,0,0,0,0,1,3,1,1,1,0,0,21,5,16,4.0,-1.0,14.400000000000004,17.699999999999992,PISA CENTRALE,CAMPIGLIA MARITTIMA
2025-10-01,REG,S06500,S06039,4,4,0,0,0,0,1,1,2,1,1,1,1,0,55,22,33,8.25,-1.0,37.30000000000001,44.649999999999984,PISA CENTRALE,GROSSETO
2025-10-01,REG,S06500,S06040,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,2.0,2.0,2.0,2.0,PISA CENTRALE,VIAREGGIO
2025-10-01,REG,S06500,S06161,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,PISA CENTRALE,BORGO VAL DI TARO
2025-10-01,REG,S06500,S06163,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,PISA CENTRALE,PONTREMOLI
2025-10-01,REG,S06500,S06325,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,PISA CENTRALE,PIAZZA AL SERCHIO
2025-10-01,REG,S06500,S06404,18,18,0,0,0,0,11,3,4,3,1,1,1,1,90,7,83,4.611111111111111,2.0,5.0,13.39999999999992,PISA CENTRALE,LUCCA
2025-10-01,REG,S06500,S06421,19,19,0,0,0,0,7,4,8,4,3,1,1,0,74,19,55,2.8947368421052633,0.0,12.399999999999999,16.39999999999995,PISA CENTRALE,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06500,S06506,4,4,0,0,0,0,2,1,1,1,0,0,0,0,12,1,11,2.75,2.5,5.800000000000001,6.399999999999999,PISA CENTRALE,PONTEDERA CASCIANA TERME
2025-10-01,REG,S06500,S06510,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,PISA CENTRALE,EMPOLI
2025-10-01,REG,S06500,S06725,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,PISA CENTRALE,LIVORNO CENTRALE
2025-10-01,REG,S06500,S08409,6,6,0,0,0,0,1,1,4,1,1,1,1,0,48,10,38,6.333333333333333,-2.0,24.0,36.0,PISA CENTRALE,ROMA TERMINI
2025-10-01,REG,S06506,S06500,5,5,0,0,0,0,4,0,1,0,0,0,0,0,6,3,3,0.6,1.0,2.2,2.5999999999999996,PONTEDERA CASCIANA TERME,PISA CENTRALE
2025-10-01,REG,S06506,S06725,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,PONTEDERA CASCIANA TERME,LIVORNO CENTRALE
2025-10-01,REG,S06510,S06419,6,6,0,0,0,0,2,1,3,1,1,1,0,0,17,3,14,2.3333333333333335,-0.5,8.5,11.75,EMPOLI,FIRENZE CASTELLO
2025-10-01,REG,S06510,S06420,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,EMPOLI,FIRENZE RIFREDI
2025-10-01,REG,S06510,S06421,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5,0,5,2.5,2.5,3.7,3.8499999999999996,EMPOLI,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06510,S06500,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,EMPOLI,PISA CENTRALE
2025-10-01,REG,S06510,S06809,13,13,0,0,0,0,7,1,5,1,0,0,0,0,13,8,5,0.38461538461538464,1.0,2.6000000000000014,3.799999999999997,EMPOLI,SIENA
2025-10-01,REG,S06510,S06925,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,EMPOLI,CHIUSI-CHIANCIANO TERME
2025-10-01,REG,S06603,S06900,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,S.PIERO A SIEVE,FIRENZE CAMPO MARTE
2025-10-01,REG,S06604,S06420,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,BORGO S.LORENZO,FIRENZE RIFREDI
2025-10-01,REG,S06604,S06421,22,22,0,0,0,0,12,5,5,5,2,2,1,0,108,12,96,4.363636363636363,2.0,5.0,23.049999999999986,BORGO S.LORENZO,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06604,S06900,5,5,0,0,0,0,5,0,0,0,0,0,0,0,12,0,12,2.4,2.0,3.6,3.8,BORGO S.LORENZO,FIRENZE CAMPO MARTE
2025-10-01,REG,S06604,S06904,3,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0.3333333333333333,0.0,0.8,0.8999999999999999,BORGO S.LORENZO,PONTASSIEVE
2025-10-01,REG,S06607,S06421,3,3,0,0,0,0,0,3,0,3,3,3,1,0,78,0,78,26.0,18.0,38.0,40.5,CRESPINO DEL LAMONE,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06610,S05058,6,6,0,0,0,0,2,0,4,0,0,0,0,0,0,5,-5,-0.8333333333333334,-1.0,0.0,0.0,MARRADI-PALAZZUOLO SUL SENIO,FAENZA
2025-10-01,REG,S06725,S01645,1,1,0,0,0,0,0,1,0,1,1,1,0,0,21,0,21,21.0,21.0,21.0,21.0,LIVORNO CENTRALE,MILANO PORTA GARIBALDI
2025-10-01,REG,S06725,S06000,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5,3,2,1.0,1.0,4.2,4.6,LIVORNO CENTRALE,LA SPEZIA CENTRALE
2025-10-01,REG,S06725,S06026,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,LIVORNO CENTRALE,CECINA
2025-10-01,REG,S06725,S06039,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,LIVORNO CENTRALE,GROSSETO
2025-10-01,REG,S06725,S06404,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,LIVORNO CENTRALE,LUCCA
2025-10-01,REG,S06725,S06421,19,19,0,0,0,0,8,4,7,4,2,2,1,1,116,16,100,5.2631578947368425,1.0,10.399999999999995,21.59999999999988,LIVORNO CENTRALE,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06725,S06500,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,LIVORNO CENTRALE,PISA CENTRALE
2025-10-01,REG,S06725,S06506,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,LIVORNO CENTRALE,PONTEDERA CASCIANA TERME
2025-10-01,REG,S06775,S06031,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,PIOMBINO MARITTIMA,CAMPIGLIA MARITTIMA
2025-10-01,REG,S06809,S06039,4,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,1.0,0.5,2.4000000000000004,2.6999999999999993,SIENA,GROSSETO
2025-10-01,REG,S06809,S06421,17,17,0,0,0,0,5,2,10,2,0,0,0,0,18,18,0,0.0,-1.0,4.200000000000001,6.199999999999999,SIENA,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06809,S06510,10,10,0,0,0,0,5,0,5,0,0,0,0,0,9,13,-4,-0.4,-1.0,2.1999999999999993,3.099999999999998,SIENA,EMPOLI
2025-10-01,REG,S06809,S06874,7,7,0,0,0,0,3,1,3,1,0,0,0,0,9,4,5,0.7142857142857143,0.0,3.8000000000000007,4.399999999999999,SIENA,BUONCONVENTO
2025-10-01,REG,S06809,S06925,11,11,0,0,0,0,5,2,4,2,0,0,0,0,18,9,9,0.8181818181818182,1.0,5.0,5.0,SIENA,CHIUSI-CHIANCIANO TERME
2025-10-01,REG,S06874,S06421,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14,0,14,14.0,14.0,14.0,14.0,BUONCONVENTO,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06874,S06510,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,-7,-7.0,-7.0,-7.0,-7.0,BUONCONVENTO,EMPOLI
2025-10-01,REG,S06874,S06809,6,6,0,0,0,0,1,0,5,0,0,0,0,0,0,8,-8,-1.3333333333333333,-1.0,-0.5,-0.25,BUONCONVENTO,SIENA
2025-10-01,REG,S06900,S05135,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,FIRENZE CAMPO MARTE,VERNIO MONTEPIANO CANTAGALLO
2025-10-01,REG,S06900,S06603,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,FIRENZE CAMPO MARTE,S.PIERO A SIEVE
2025-10-01,REG,S06900,S06604,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,12,-12,-4.0,-3.0,-1.4,-1.2000000000000002,FIRENZE CAMPO MARTE,BORGO S.LORENZO
2025-10-01,REG,S06900,S06910,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,FIRENZE CAMPO MARTE,MONTEVARCHI TERRANUOVA
2025-10-01,REG,S06900,S06915,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,FIRENZE CAMPO MARTE,AREZZO
2025-10-01,REG,S06904,S06421,3,3,0,0,0,0,2,0,1,0,0,0,0,0,3,1,2,0.6666666666666666,0.0,2.4000000000000004,2.6999999999999997,PONTASSIEVE,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06904,S06604,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-3,-1.5,-1.5,-1.1,-1.05,PONTASSIEVE,BORGO S.LORENZO
2025-10-01,REG,S06910,S05135,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,MONTEVARCHI TERRANUOVA,VERNIO MONTEPIANO CANTAGALLO
2025-10-01,REG,S06910,S06414,5,5,0,0,0,0,1,0,4,0,0,0,0,0,3,8,-5,-1.0,-1.0,1.4000000000000004,2.1999999999999993,MONTEVARCHI TERRANUOVA,PISTOIA
2025-10-01,REG,S06910,S06416,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4,2,2,1.0,1.0,3.4000000000000004,3.6999999999999997,MONTEVARCHI TERRANUOVA,PRATO CENTRALE
2025-10-01,REG,S06910,S06421,2,2,0,0,0,0,1,1,0,1,0,0,0,0,10,0,10,5.0,5.0,6.6,6.8,MONTEVARCHI TERRANUOVA,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06915,S06414,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,AREZZO,PISTOIA
2025-10-01,REG,S06915,S06416,3,3,0,0,0,0,2,1,0,1,1,0,0,0,11,0,11,3.6666666666666665,1.0,8.200000000000001,9.1,AREZZO,PRATO CENTRALE
2025-10-01,REG,S06915,S06421,16,16,0,0,0,0,6,4,6,4,3,3,1,0,97,15,82,5.125,2.5,21.0,24.75,AREZZO,FIRENZE SANTA MARIA NOVELLA
2025-10-01,REG,S06915,S06900,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,AREZZO,FIRENZE CAMPO MARTE
2025-10-01,REG,S06915,S06904,1,1,0,0,0,0,0,1,0,1,1,1,1,0,42,0,42,42.0,42.0,42.0,42.0,AREZZO,PONTASSIEVE
2025-10-01,REG,S06915,S06925,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,AREZZO,CHIUSI-CHIANCIANO TERME
2025-10-01,REG,S06922,S06925,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,TERONTOLA CORTONA,CHIUSI-CHIANCIANO TERME
