mese,tipo_giorno,fascia_oraria,categoria,oltre_5,info_mancante,oltre_30,corse_osservate,cancellate,effettuate,in_ritardo,in_orario,in_anticipo,oltre_60,parzialmente_cancellate,minuti_netti_tot,soppresse,cancellate_tot,minuti_anticipo_tot,oltre_10,minuti_ritardo_tot,oltre_15,ritardo_mediano,p90,p95,ritardo_medio
2024-07,weekend,tarda_mattina,EXP,1,0,1,2,0,2,1,0,1,0,0,26.0,0,0,7.0,1,33.0,1,13.0,29.0,31.0,13.0
2024-07,weekend,tarda_mattina,IC,92,0,27,209,0,209,92,34,78,7,0,2033.0,0,0,422.0,62,2455.0,46,3.0,34.80000000000007,52.54999999999998,9.965686274509803
2024-07,weekend,tarda_mattina,ICN,6,0,0,15,0,15,6,3,6,0,0,92.0,0,0,32.0,6,124.0,4,1.0,24.6,27.6,6.133333333333334
2024-07,weekend,tarda_mattina,IR,1,0,0,1,0,1,1,0,0,0,0,12.0,0,0,0.0,1,12.0,0,12.0,12.0,12.0,12.0
2024-07,weekend,tarda_mattina,MET,16,0,3,507,0,507,16,177,279,1,0,-221.0,0,0,667.0,5,446.0,5,-1.0,2.0,3.0,-0.4682203389830508
2024-07,weekend,tarda_mattina,REG,1839,0,139,11922,0,11922,1839,4993,4614,29,0,20318.0,0,0,11611.0,776,31929.0,454,0.0,7.0,12.0,1.7751179451336712
2024-07,weekend,tarda_mattina,,502,0,160,928,0,928,502,214,196,66,0,13424.0,0,0,640.0,320,14064.0,260,5.0,47.5,71.25,14.719298245614034
2024-08,infrasettimanale,mattina,EC,17,0,2,43,0,43,17,7,19,1,0,248.0,0,0,92.0,12,340.0,10,1.0,23.60000000000003,27.0,5.767441860465116
2024-08,infrasettimanale,mattina,EXP,0,0,0,1,0,1,0,0,1,0,0,-3.0,0,0,3.0,0,0.0,0,-3.0,-3.0,-3.0,-3.0
2024-08,infrasettimanale,mattina,IC,232,0,48,568,0,568,232,162,173,22,0,4536.0,0,0,1019.0,147,5555.0,101,3.0,23.40000000000004,44.69999999999993,8.0
2024-08,infrasettimanale,mattina,ICN,5,0,3,14,0,14,5,0,9,0,0,3.0,0,0,159.0,4,162.0,3,-7.5,44.1,48.85,0.2142857142857142
2024-08,infrasettimanale,mattina,IR,2,0,0,4,0,4,2,1,1,0,0,21.0,0,0,2.0,1,23.0,0,5.0,11.5,12.249999999999998,5.25
2024-08,infrasettimanale,mattina,MET,31,0,1,1115,0,1115,31,493,573,0,0,-406.0,0,0,1284.0,7,878.0,1,-1.0,2.0,3.0,-0.3701002734731085
2024-08,infrasettimanale,mattina,NCL,1,0,1,2,0,2,1,0,1,1,0,126.0,0,0,61.0,1,187.0,1,63.0,162.20000000000002,174.6,63.0
2024-08,infrasettimanale,mattina,REG,3453,0,224,30849,0,30849,3453,13830,13471,46,0,27725.0,0,0,34242.0,1253,61967.0,716,0.0,5.0,8.0,0.9015087468296809
2024-08,infrasettimanale,mattina,,1146,0,204,2812,0,2812,1146,778,888,52,0,18850.0,0,0,4878.0,698,23728.0,474,3.0,25.0,36.75,6.703413940256046
2024-08,infrasettimanale,notte,EN,12,0,4,21,0,21,12,5,4,4,0,541.0,0,0,9.0,7,550.0,6,5.0,81.0,95.0,25.761904761904763
2024-08,infrasettimanale,notte,EXP,1,0,0,4,0,4,1,1,2,0,0,18.0,0,0,4.0,1,22.0,1,1.0,13.800000000000002,15.899999999999997,4.5
2024-08,infrasettimanale,notte,IC,133,0,34,324,0,324,133,68,123,13,0,2673.0,0,0,596.0,87,3269.0,62,1.5,30.0,48.849999999999966,8.25
2024-08,infrasettimanale,notte,ICN,12,0,3,43,0,43,12,13,18,0,0,133.0,0,0,118.0,5,251.0,5,1.0,22.600000000000072,33.49999999999999,3.0930232558139537
2024-08,infrasettimanale,notte,MET,7,0,0,417,0,417,7,149,256,0,0,-394.0,0,0,643.0,2,249.0,0,-1.0,2.0,3.0,-0.9563106796116504
2024-08,infrasettimanale,notte,NCL,5,0,4,8,0,8,5,0,3,4,0,252.0,0,0,62.0,5,314.0,4,37.0,82.5,84.25,31.5
2024-08,infrasettimanale,notte,REG,1414,0,88,13364,0,13364,1414,5497,6416,17,0,7862.0,0,0,17619.0,544,25481.0,313,0.0,5.0,8.0,0.5899302168530052
2024-08,infrasettimanale,notte,,378,0,40,1258,0,1258,378,402,478,4,0,3638.0,0,0,2664.0,204,6302.0,130,1.0,15.0,24.0,2.891891891891892
2024-08,infrasettimanale,pomeriggio,DIR,0,0,0,1,0,1,0,1,0,0,0,1.0,0,0,0.0,0,1.0,0,1.0,1.0,1.0,1.0
2024-08,infrasettimanale,pomeriggio,EC,70,0,17,154,0,154,70,41,42,1,0,1341.0,0,0,171.0,48,1512.0,37,4.0,30.80000000000001,33.20000000000002,8.764705882352942
2024-08,infrasettimanale,pomeriggio,EN,13,0,11,13,0,13,13,0,0,3,0,801.0,0,0,0.0,13,801.0,12,53.0,96.6,135.19999999999987,61.61538461538461
2024-08,infrasettimanale,pomeriggio,EXP,2,0,0,9,0,9,2,5,2,0,0,29.0,0,0,3.0,2,32.0,0,3.0,10.2,10.6,3.2222222222222223
2024-08,infrasettimanale,pomeriggio,IC,268,0,68,444,0,444,268,88,85,25,0,6742.0,0,0,277.0,193,7019.0,150,7.0,42.0,64.0,15.287981859410433
2024-08,infrasettimanale,pomeriggio,MET,56,0,2,1323,0,1323,56,558,697,0,0,-196.0,0,0,1462.0,24,1266.0,14,-1.0,2.0,4.0,-0.1495041952707856
2024-08,infrasettimanale,pomeriggio,REG,5319,0,433,37029,0,37029,5319,16417,15155,89,0,57148.0,0,0,38820.0,2179,95968.0,1278,0.0,6.0,11.0,1.5491041175354423
2024-08,infrasettimanale,pomeriggio,,1200,0,248,2548,0,2548,1200,666,682,72,0,24122.0,0,0,3564.0,806,27686.0,552,4.0,29.0,46.0,9.467032967032967
2024-08,infrasettimanale,sera,EC,36,0,10,64,0,64,36,12,13,5,0,848.0,0,0,31.0,22,879.0,17,6.0,40.0,64.0,13.901639344262296
2024-08,infrasettimanale,sera,EN,1,0,0,2,0,2,1,1,0,0,0,21.0,0,0,0.0,1,21.0,1,10.5,16.5,17.25,10.5
2024-08,infrasettimanale,sera,EXP,1,0,1,7,0,7,1,0,6,0,0,-32.0,0,0,66.0,1,34.0,1,-5.0,13.000000000000012,23.49999999999997,-4.571428571428571
2024-08,infrasettimanale,sera,IC,144,0,43,308,0,308,144,58,106,23,0,5330.0,0,0,528.0,106,5858.0,80,4.0,43.900000000000034,89.0,17.305194805194805
2024-08,infrasettimanale,sera,ICN,69,0,17,210,0,210,69,53,88,4,0,1069.0,0,0,606.0,47,1675.0,37,0.0,26.099999999999994,44.54999999999998,5.09047619047619
2024-08,infrasettimanale,sera,MET,72,0,7,1280,0,1280,72,596,606,0,0,319.0,0,0,1320.0,28,1639.0,17,0.0,3.0,5.0,0.2503924646781789
2024-08,infrasettimanale,sera,REG,5085,0,439,30101,0,30101,5085,12645,12255,74,0,55555.0,0,0,31775.0,2133,87330.0,1249,0.0,7.0,13.0,1.8527597131899285
2024-08,infrasettimanale,sera,,348,0,42,934,0,934,348,212,370,6,0,4074.0,0,0,1842.0,190,5916.0,136,2.0,18.0,27.799999999999955,4.380645161290323
2024-08,infrasettimanale,tarda_mattina,EC,70,0,16,152,0,152,70,32,50,3,0,1325.0,0,0,155.0,48,1480.0,32,4.0,30.800000000000015,38.79999999999996,8.717105263157896
2024-08,infrasettimanale,tarda_mattina,EXP,8,0,1,12,0,12,8,1,3,0,0,90.0,0,0,15.0,4,105.0,1,6.5,12.800000000000002,26.04999999999998,7.5
2024-08,infrasettimanale,tarda_mattina,IC,257,0,59,558,0,558,257,122,177,20,0,5413.0,0,0,943.0,194,6356.0,130,3.0,30.5,53.0,9.735611510791369
2024-08,infrasettimanale,tarda_mattina,ICN,15,0,2,43,0,43,15,12,16,1,0,214.0,0,0,87.0,11,301.0,8,1.0,16.800000000000004,18.0,4.976744186046512
2024-08,infrasettimanale,tarda_mattina,MET,38,0,3,1535,0,1535,38,576,916,0,0,-961.0,0,0,2136.0,16,1175.0,8,-1.0,2.0,3.0,-0.6281045751633987
2024-08,infrasettimanale,tarda_mattina,REG,4384,0,219,38264,0,38264,4384,17008,16787,38,0,33701.0,0,0,42229.0,1646,75930.0,920,0.0,5.0,8.0,0.8827103905288247
2024-08,infrasettimanale,tarda_mattina,,1192,0,278,2552,0,2552,1192,710,648,82,0,26356.0,0,0,2884.0,794,29240.0,584,4.0,31.600000000000136,51.0,10.335686274509804
2024-08,weekend,mattina,EC,5,0,1,16,0,16,5,5,6,0,0,76.0,0,0,22.0,4,98.0,3,1.0,15.5,22.5,4.75
2024-08,weekend,mattina,EXP,2,0,0,3,0,3,2,0,1,0,0,15.0,0,0,12.0,1,27.0,1,6.0,18.0,19.5,5.0
2024-08,weekend,mattina,IC,98,0,33,215,0,215,98,60,57,17,0,3263.0,0,0,352.0,70,3615.0,53,4.0,47.99999999999997,72.19999999999993,15.17674418604651
2024-08,weekend,mattina,ICN,3,0,1,4,0,4,3,0,1,0,0,61.0,0,0,23.0,3,84.0,3,19.0,38.8,42.39999999999999,15.25
2024-08,weekend,mattina,MET,22,0,0,425,0,425,22,184,211,0,0,16.0,0,0,437.0,7,453.0,3,-1.0,3.0,5.0,0.038369304556354906
2024-08,weekend,mattina,REG,1069,0,98,9722,0,9722,1069,4156,4464,33,0,9000.0,0,0,11639.0,425,20639.0,258,0.0,5.0,8.0,0.928888430178553
2024-08,weekend,mattina,,484,0,100,1122,0,1122,484,276,358,36,0,9928.0,0,0,1860.0,326,11788.0,226,3.0,26.19999999999999,48.30000000000007,8.880143112701253
2024-08,weekend,notte,EN,5,0,0,9,0,9,5,4,0,0,0,67.0,0,0,0.0,2,67.0,2,6.0,17.4,18.2,7.444444444444445
2024-08,weekend,notte,IC,57,0,20,142,0,142,57,29,56,10,0,1607.0,0,0,288.0,41,1895.0,28,2.0,46.80000000000001,75.74999999999994,11.316901408450704
2024-08,weekend,notte,ICN,4,0,3,17,0,17,4,6,7,3,0,267.0,0,0,78.0,3,345.0,3,3.0,79.00000000000001,107.99999999999996,15.705882352941176
2024-08,weekend,notte,MET,1,0,0,146,0,146,1,52,93,0,0,-190.0,0,0,255.0,0,65.0,0,-1.0,1.5,2.0,-1.3013698630136987
2024-08,weekend,notte,NCL,4,0,2,4,0,4,4,0,0,1,0,192.0,0,0,0.0,3,192.0,3,39.0,93.70000000000002,101.34999999999998,48.0
2024-08,weekend,notte,REG,458,0,41,4275,0,4275,458,1714,2092,9,0,2472.0,0,0,5975.0,154,8447.0,93,0.0,5.0,8.0,0.5797373358348968
2024-08,weekend,notte,,124,0,24,428,0,428,124,122,182,8,0,2154.0,0,0,1068.0,64,3222.0,44,1.0,14.700000000000015,36.099999999999966,5.032710280373833
2024-08,weekend,pomeriggio,EC,20,0,9,61,0,61,20,15,26,5,0,757.0,0,0,90.0,18,847.0,12,1.0,38.0,75.0,12.40983606557377
2024-08,weekend,pomeriggio,EN,6,0,6,6,0,6,6,0,0,2,0,391.0,0,0,0.0,6,391.0,6,56.0,89.5,104.25,65.16666666666667
2024-08,weekend,pomeriggio,EXP,1,0,1,1,0,1,1,0,0,1,0,165.0,0,0,0.0,1,165.0,1,165.0,165.0,165.0,165.0
2024-08,weekend,pomeriggio,IC,111,0,26,186,0,186,111,41,33,7,0,2674.0,0,0,159.0,82,2833.0,64,8.0,37.0,49.79999999999998,14.454054054054058
2024-08,weekend,pomeriggio,IR,4,0,1,5,0,5,4,0,1,1,0,119.0,0,0,3.0,3,122.0,3,21.0,51.2,58.6,23.8
2024-08,weekend,pomeriggio,MET,23,0,1,492,0,492,23,179,288,1,0,-285.0,0,0,715.0,4,430.0,1,-1.0,2.0,4.0,-0.5816326530612245
2024-08,weekend,pomeriggio,REG,1801,0,200,12078,0,12078,1801,5136,5098,54,0,21640.0,0,0,13325.0,822,34965.0,519,0.0,7.0,13.0,1.7980889073535522
2024-08,weekend,pomeriggio,,432,0,120,1012,0,1012,432,272,306,54,0,11660.0,0,0,1328.0,310,12988.0,214,3.0,34.0,65.59999999999991,11.544554455445544
2024-08,weekend,sera,EC,14,0,3,25,0,25,14,4,7,2,0,375.0,0,0,20.0,7,395.0,3,5.0,30.80000000000004,71.5999999999999,15.0
2024-08,weekend,sera,EXP,5,0,0,12,0,12,5,3,4,0,0,-19.0,0,0,64.0,0,45.0,0,2.5,8.9,9.0,-1.5833333333333333
2024-08,weekend,sera,IC,55,0,12,108,0,108,55,19,34,8,0,1444.0,0,0,149.0,39,1593.0,27,5.0,41.89999999999996,69.09999999999988,13.37037037037037
2024-08,weekend,sera,ICN,31,0,6,104,0,104,31,21,52,4,0,442.0,0,0,316.0,20,758.0,11,-0.5,14.700000000000005,31.799999999999955,4.25
2024-08,weekend,sera,MET,19,0,1,434,0,434,19,180,232,0,0,-150.0,0,0,536.0,3,386.0,3,-1.0,2.0,4.0,-0.3480278422273782
2024-08,weekend,sera,REG,1542,0,134,10194,0,10194,1542,4267,4340,29,0,16188.0,0,0,11278.0,671,27466.0,405,0.0,7.0,12.0,1.5950339934968962
2024-08,weekend,sera,,128,0,18,394,0,394,128,74,190,8,0,1668.0,0,0,1042.0,78,2710.0,44,0.0,15.0,27.25,4.255102040816326
2024-08,weekend,tarda_mattina,EC,28,0,3,72,0,72,28,19,25,1,0,354.0,0,0,86.0,13,440.0,9,1.0,15.899999999999999,22.35000000000001,4.916666666666667
2024-08,weekend,tarda_mattina,EXP,2,0,0,2,0,2,2,0,0,0,0,28.0,0,0,0.0,1,28.0,1,14.0,18.8,19.4,14.0
2024-08,weekend,tarda_mattina,IC,103,0,37,243,0,243,103,59,81,16,0,3174.0,0,0,413.0,70,3587.0,61,2.0,44.400000000000034,68.79999999999995,13.061728395061728
2024-08,weekend,tarda_mattina,ICN,5,0,0,18,0,18,5,4,9,0,0,63.0,0,0,36.0,4,99.0,4,-0.5,19.9,22.45,3.5
2024-08,weekend,tarda_mattina,IR,1,0,1,1,0,1,1,0,0,1,0,81.0,0,0,0.0,1,81.0,1,81.0,81.0,81.0,81.0
2024-08,weekend,tarda_mattina,MET,22,0,1,607,0,607,22,222,356,0,0,-435.0,0,0,894.0,7,459.0,3,-1.0,2.0,4.0,-0.725
2024-08,weekend,tarda_mattina,NCL,0,0,0,2,0,2,0,0,2,0,0,-36.0,0,0,36.0,0,0.0,0,-18.0,-15.6,-15.3,-18.0
2024-08,weekend,tarda_mattina,REG,1748,0,149,13471,0,13471,1748,5873,5806,43,0,17624.0,0,0,14948.0,743,32572.0,413,0.0,6.0,10.0,1.3125791316005064
2024-08,weekend,tarda_mattina,,470,0,170,978,0,978,470,250,258,70,0,14658.0,0,0,1120.0,358,15778.0,276,4.0,49.19999999999999,69.19999999999993,14.987730061349692
2024-09,infrasettimanale,mattina,EC,40,0,9,93,0,93,40,14,38,4,0,794.0,0,0,177.0,28,971.0,20,2.0,23.80000000000001,50.900000000000006,8.630434782608695
2024-09,infrasettimanale,mattina,EN,0,0,0,1,0,1,0,0,1,0,0,-16.0,0,0,16.0,0,0.0,0,-16.0,-16.0,-16.0,-16.0
2024-09,infrasettimanale,mattina,EXP,2,0,1,2,0,2,2,0,0,1,0,171.0,0,0,0.0,2,171.0,1,85.5,145.9,153.45,85.5
2024-09,infrasettimanale,mattina,IC,287,0,72,570,0,570,287,174,109,21,0,6119.0,0,0,696.0,183,6815.0,129,5.0,35.10000000000002,52.54999999999996,10.735087719298246
2024-09,infrasettimanale,mattina,ICN,1,0,0,2,0,2,1,0,1,0,0,-13.0,0,0,23.0,1,10.0,0,-6.5,6.699999999999999,8.349999999999998,-6.5
2024-09,infrasettimanale,mattina,MET,77,0,4,927,0,927,77,453,387,1,0,666.0,0,0,857.0,27,1523.0,14,0.0,4.0,6.0,0.7262813522355507
2024-09,infrasettimanale,mattina,NCL,0,0,0,4,0,4,0,0,4,0,0,-44.0,0,0,44.0,0,0.0,0,-6.5,-5.3,-5.15,-11.0
2024-09,infrasettimanale,mattina,REG,7473,0,576,34503,0,34503,7473,15469,11321,140,0,95432.0,0,0,28154.0,3001,123586.0,1716,1.0,9.0,15.0,2.7852785803928435
2024-09,infrasettimanale,mattina,,1866,0,402,3222,0,3222,1866,838,514,142,0,43464.0,0,0,1702.0,1260,45166.0,912,6.0,34.0,55.59999999999992,13.506525792417651
2024-09,infrasettimanale,notte,EC,3,0,1,3,0,3,3,0,0,1,0,208.0,0,0,0.0,1,208.0,1,7.0,157.4,176.19999999999996,69.33333333333333
2024-09,infrasettimanale,notte,EN,17,0,13,27,0,27,17,2,8,8,0,1346.0,0,0,52.0,17,1398.0,15,29.0,154.20000000000002,181.9,49.851851851851855
2024-09,infrasettimanale,notte,IC,121,0,17,263,0,263,121,69,71,7,0,2302.0,0,0,393.0,75,2695.0,44,4.0,23.0,32.0,8.81992337164751
2024-09,infrasettimanale,notte,ICN,9,0,1,23,0,23,9,6,8,0,0,82.0,0,0,55.0,5,137.0,2,2.0,13.6,25.69999999999998,3.5652173913043477
2024-09,infrasettimanale,notte,MET,13,0,2,326,0,326,13,123,188,1,0,-154.0,0,0,474.0,4,320.0,3,-1.0,2.0,4.0,-0.4753086419753086
2024-09,infrasettimanale,notte,NCL,1,0,1,1,0,1,1,0,0,1,0,110.0,0,0,0.0,1,110.0,1,110.0,110.0,110.0,110.0
2024-09,infrasettimanale,notte,REG,2220,0,181,14132,0,14132,2220,6063,5776,42,0,23980.0,0,0,15094.0,895,39074.0,544,0.0,6.0,12.0,1.7056689664983284
2024-09,infrasettimanale,notte,,482,0,118,1066,0,1066,482,298,282,36,0,10322.0,0,0,920.0,304,11242.0,216,3.0,32.0,44.0,9.71939736346516
2024-09,infrasettimanale,pomeriggio,EC,100,0,26,179,0,179,100,27,50,10,0,2458.0,0,0,144.0,80,2602.0,56,7.0,41.0,66.59999999999997,13.887005649717516
2024-09,infrasettimanale,pomeriggio,EN,18,0,2,20,0,20,18,1,1,1,0,263.0,0,0,24.0,8,287.0,6,7.0,29.900000000000013,39.35000000000002,13.15
2024-09,infrasettimanale,pomeriggio,EXP,0,0,0,7,0,7,0,3,4,0,0,-27.0,0,0,33.0,0,6.0,0,-2.0,2.200000000000001,3.099999999999998,-3.857142857142857
2024-09,infrasettimanale,pomeriggio,IC,288,0,67,467,0,467,288,98,80,12,0,6268.0,0,0,300.0,214,6568.0,155,8.0,39.0,51.0,13.450643776824034
2024-09,infrasettimanale,pomeriggio,ICN,4,0,0,14,0,14,4,1,9,0,0,7.0,0,0,41.0,2,48.0,1,-4.0,10.400000000000002,13.449999999999998,0.5
2024-09,infrasettimanale,pomeriggio,IR,2,0,1,3,0,3,2,1,0,1,0,96.0,0,0,0.0,2,96.0,2,21.0,61.0,66.0,32.0
2024-09,infrasettimanale,pomeriggio,MET,81,0,2,1131,0,1131,81,543,505,0,0,393.0,0,0,1014.0,23,1407.0,11,0.0,4.0,6.0,0.3480956598759964
2024-09,infrasettimanale,pomeriggio,REG,9036,0,685,41846,0,41846,9036,18535,13978,165,0,114775.0,0,0,34235.0,3660,149010.0,2151,1.0,9.0,15.0,2.7624010204818408
2024-09,infrasettimanale,pomeriggio,,1720,0,358,2824,0,2824,1720,698,406,72,0,35124.0,0,0,1314.0,1178,36438.0,834,7.0,34.0,47.0,12.437677053824364
2024-09,infrasettimanale,sera,EC,74,0,28,104,0,104,74,16,12,11,0,2262.0,0,0,30.0,61,2292.0,49,13.5,64.10000000000011,75.74999999999994,22.176470588235297
2024-09,infrasettimanale,sera,EN,1,0,0,1,0,1,1,0,0,0,0,18.0,0,0,0.0,1,18.0,1,18.0,18.0,18.0,18.0
2024-09,infrasettimanale,sera,EXP,1,0,1,1,0,1,1,0,0,0,0,54.0,0,0,0.0,1,54.0,1,54.0,54.0,54.0,54.0
2024-09,infrasettimanale,sera,IC,138,0,32,276,0,276,138,59,79,18,0,3917.0,0,0,508.0,102,4425.0,68,4.5,36.0,77.0,14.192028985507246
2024-09,infrasettimanale,sera,ICN,83,0,30,201,0,201,83,53,65,17,0,2639.0,0,0,398.0,63,3037.0,48,2.0,43.0,88.0,13.129353233830846
2024-09,infrasettimanale,sera,IR,2,0,1,2,0,2,2,0,0,0,0,59.0,0,0,0.0,2,59.0,2,29.5,40.3,41.65,29.5
2024-09,infrasettimanale,sera,MET,94,0,0,1090,0,1090,94,541,452,0,0,558.0,0,0,899.0,23,1457.0,5,0.0,4.0,6.0,0.5133394664213431
2024-09,infrasettimanale,sera,REG,8316,0,702,33661,0,33661,8316,13976,11193,148,0,107692.0,0,0,29302.0,3660,136994.0,2141,1.0,10.0,17.0,3.2161266238614306
2024-09,infrasettimanale,sera,,548,0,62,1132,0,1132,548,258,326,12,0,8428.0,0,0,1458.0,356,9886.0,220,4.0,22.0,30.0,7.445229681978798
2024-09,infrasettimanale,tarda_mattina,EC,96,0,20,189,0,189,96,36,55,8,0,2168.0,0,0,194.0,70,2362.0,53,5.0,30.400000000000013,50.69999999999999,11.593582887700537
2024-09,infrasettimanale,tarda_mattina,EXP,5,0,0,7,0,7,5,2,0,0,0,75.0,0,0,0.0,3,75.0,2,9.0,20.8,21.4,10.714285714285714
2024-09,infrasettimanale,tarda_mattina,IC,209,0,50,466,0,466,209,108,149,13,0,4236.0,0,0,860.0,136,5096.0,100,3.0,32.0,53.5,9.090128755364807
2024-09,infrasettimanale,tarda_mattina,ICN,9,0,3,38,0,38,9,12,17,1,0,124.0,0,0,103.0,6,227.0,6,0.0,18.300000000000004,30.3,3.263157894736842
2024-09,infrasettimanale,tarda_mattina,IR,1,0,0,1,0,1,1,0,0,0,0,25.0,0,0,0.0,1,25.0,1,25.0,25.0,25.0,25.0
2024-09,infrasettimanale,tarda_mattina,MET,82,0,4,1296,0,1296,82,595,612,1,0,319.0,0,0,1360.0,25,1679.0,15,0.0,3.0,5.0,0.24747866563227303
2024-09,infrasettimanale,tarda_mattina,NCL,0,0,0,4,0,4,0,0,4,0,0,-250.0,0,0,250.0,0,0.0,0,-65.0,-52.8,-50.400000000000006,-62.5
2024-09,infrasettimanale,tarda_mattina,REG,7753,0,601,42509,0,42509,7753,18962,15509,155,0,94629.0,0,0,38010.0,3061,132639.0,1758,1.0,7.0,13.0,2.2411187949981053
2024-09,infrasettimanale,tarda_mattina,,1732,0,476,2902,0,2902,1732,772,396,140,0,42972.0,0,0,1234.0,1204,44206.0,908,7.0,41.100000000000136,59.0,14.817931034482761
2024-09,weekend,mattina,EC,9,0,0,32,0,32,9,5,18,0,0,26.0,0,0,121.0,8,147.0,5,-3.5,16.900000000000002,18.45,0.8125
2024-09,weekend,mattina,EN,1,0,0,1,0,1,1,0,0,0,0,12.0,0,0,0.0,1,12.0,0,12.0,12.0,12.0,12.0
2024-09,weekend,mattina,EXP,2,0,0,5,0,5,2,3,0,0,0,40.0,0,0,0.0,2,40.0,2,3.0,18.4,19.2,8.0
2024-09,weekend,mattina,IC,81,0,17,222,0,222,81,71,70,8,0,1535.0,0,0,361.0,49,1896.0,34,2.0,21.90000000000001,40.79999999999996,6.914414414414415
2024-09,weekend,mattina,ICN,0,0,0,3,0,3,0,0,3,0,0,-39.0,0,0,39.0,0,0.0,0,-13.0,-3.3999999999999986,-2.200000000000001,-13.0
2024-09,weekend,mattina,MET,9,0,0,334,0,334,9,135,180,0,0,-163.0,0,0,403.0,1,240.0,1,-1.0,2.0,3.0,-0.5030864197530864
2024-09,weekend,mattina,NCL,2,0,2,2,0,2,2,0,0,2,0,186.0,0,0,0.0,2,186.0,2,93.0,106.6,108.3,93.0
2024-09,weekend,mattina,REG,1195,0,87,9599,0,9599,1195,4124,3954,22,0,10714.0,0,0,10189.0,409,20903.0,245,0.0,5.0,8.0,1.1553973902728352
2024-09,weekend,mattina,,580,0,106,1192,0,1192,580,304,302,46,0,12468.0,0,0,1098.0,376,13566.0,254,4.0,26.0,50.19999999999993,10.51264755480607
2024-09,weekend,notte,EC,1,0,0,2,0,2,1,1,0,0,0,8.0,0,0,0.0,0,8.0,0,4.0,5.6,5.8,4.0
2024-09,weekend,notte,EN,8,0,2,11,0,11,8,2,1,1,0,269.0,0,0,9.0,6,278.0,4,10.0,32.0,102.5,24.454545454545453
2024-09,weekend,notte,EXP,1,0,1,2,0,2,1,0,1,0,0,8.0,0,0,39.0,1,47.0,1,4.0,38.400000000000006,42.7,4.0
2024-09,weekend,notte,IC,33,0,8,113,0,113,33,31,48,3,0,595.0,0,0,256.0,23,851.0,15,1.0,25.40000000000004,30.44999999999999,5.3125
2024-09,weekend,notte,ICN,4,0,2,14,0,14,4,1,9,1,0,60.0,0,0,87.0,3,147.0,3,-3.0,37.40000000000001,51.14999999999999,4.285714285714286
2024-09,weekend,notte,MET,1,0,0,113,0,113,1,33,75,0,0,-137.0,0,0,172.0,0,35.0,0,-1.0,1.0,2.0,-1.256880733944954
2024-09,weekend,notte,NCL,2,0,2,3,0,3,2,0,0,2,0,326.0,0,0,0.0,2,326.0,2,163.0,166.2,166.6,163.0
2024-09,weekend,notte,REG,510,0,33,4179,0,4179,510,1771,1785,7,0,4170.0,0,0,4750.0,186,8920.0,106,0.0,5.0,9.0,1.0255779636005902
2024-09,weekend,notte,,124,0,48,324,0,324,124,90,110,24,0,4222.0,0,0,452.0,84,4674.0,70,2.0,37.0,78.84999999999997,13.030864197530864
2024-09,weekend,pomeriggio,EC,37,0,6,74,0,74,37,17,20,2,0,750.0,0,0,65.0,28,815.0,21,4.5,26.40000000000001,36.099999999999966,10.135135135135137
2024-09,weekend,pomeriggio,EN,6,0,2,8,0,8,6,1,1,0,0,140.0,0,0,1.0,4,141.0,3,9.5,39.8,45.39999999999999,17.5
2024-09,weekend,pomeriggio,IC,91,0,18,202,0,202,91,45,66,2,0,1428.0,0,0,298.0,55,1726.0,40,3.0,24.0,36.0,7.069306930693069
2024-09,weekend,pomeriggio,ICN,0,0,0,7,0,7,0,0,7,0,0,-17.0,0,0,17.0,0,0.0,0,-2.0,-1.0,-1.0,-2.4285714285714284
2024-09,weekend,pomeriggio,IR,0,0,0,1,0,1,0,1,0,0,0,2.0,0,0,0.0,0,2.0,0,2.0,2.0,2.0,2.0
2024-09,weekend,pomeriggio,MET,14,0,0,417,0,417,14,159,227,0,0,-201.0,0,0,508.0,5,307.0,3,-1.0,2.0,4.0,-0.5025
2024-09,weekend,pomeriggio,REG,2009,0,144,12088,0,12088,2009,5091,4573,18,0,21301.0,0,0,11826.0,837,33127.0,493,1.0,7.0,13.0,1.8248093891887265
2024-09,weekend,pomeriggio,,542,0,124,1106,0,1106,542,276,276,26,0,11150.0,0,0,1020.0,378,12170.0,268,4.0,32.400000000000034,45.39999999999986,10.191956124314444
2024-09,weekend,sera,EC,27,0,5,47,0,47,27,8,11,0,0,469.0,0,0,36.0,22,505.0,14,7.5,32.0,37.0,10.195652173913045
2024-09,weekend,sera,EN,1,0,0,2,0,2,1,0,1,0,0,-4.0,0,0,10.0,0,6.0,0,-2.0,4.4,5.199999999999999,-2.0
2024-09,weekend,sera,EXP,1,0,1,3,0,3,1,1,1,1,0,77.0,0,0,1.0,1,78.0,1,4.0,60.0,67.0,25.666666666666668
2024-09,weekend,sera,IC,56,0,14,122,0,122,56,28,37,3,0,1187.0,0,0,173.0,39,1360.0,29,3.0,33.0,38.0,9.8099173553719
2024-09,weekend,sera,ICN,26,0,8,92,0,92,26,18,48,3,0,494.0,0,0,246.0,19,740.0,13,-1.0,25.50000000000003,48.050000000000026,5.369565217391305
2024-09,weekend,sera,IR,1,0,0,1,0,1,1,0,0,0,0,20.0,0,0,0.0,1,20.0,1,20.0,20.0,20.0,20.0
